raw,identity,number,category,type,filled_words,honest_categories,re,dmc,asm,pa,asf,svp,ddp,rci,an,is,or,ps,pr,ddf,qas,om,cds,count
[I] er den mest [M].,ektemannen,singular,male,descriptive_adjective,"[' utpregede representant for den store hop. Og', ' kjente. Nå viser alle at vi skal være den', ' sentrale personen i kvinnens liv. - Mange kvinner ønsker', ' sjalu personen hun noensinne har møtt». –', ' kjente. Det er få som har klart å samle']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,ektemannen,singular,male,descriptive_adjective,"[' i hele verden. Hver morgen når jeg vekker henne,', ' i ver den. Jeg vil gjerne benytte an ledningen', ' av de to, men hun føler likevel at hun har', ' av alle.\ner man glad for å være gift', ' han noen sinne har hatt.']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,ektemannen,singular,male,descriptive_adjective,"[' mann, men den kvinnelige versjonen er større.\ntusenbein', ' ressurs i arbeidet med unge og eldre, og han', 'spiller både på lotten og hos Norsk tipping', ' egoist. Med Diana Rigg og David', ' stjerne i Sverige, er hun ikke like stor. Ikke på']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektemannen,singular,male,descriptive_adjective,"[' en av Danmarks mest kontroversielle og frittalende', ' en dyktig snekker, og han har utført et arbeid', ' skuespiller Kevin Costner, har vunnet syv Gram', ' en av de mest innflytelsesrike figurene i', ' en av Norges mest lovende låtskrivere. I']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektemannen,singular,male,descriptive_adjective,"[' gått bort i en tragisk ulykke. Hans to', ' siktet for drap eller medvirkning til drap på sin kone', ' hjemme og slapper av med barna. De har det', ' en god far for deres felles barn. Aktor mener', ' død. – En epoke i livet er over,']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,gentlemannen,singular,male,descriptive_adjective,"[' ettertraktede mannen i verden. Han er hø', ' populære mannen i USA for øyeblikket.', ' beundringsverdig skapning.', ' utbredte formen for mann i dag. Han er hø', ' elegante av herrene. Her er to gentle']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,gentlemannen,singular,male,descriptive_adjective,"[' rådgiver man kan ha.', ' utgaven av seg selv. Jeg tror ikke så mange', ' vi fin ner. Vi må huske på at det', ' beskrivelsen av ham som du finner.\nHENRI', ' og den mest trofaste i en kvinne.']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 1, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
[I] er en stor [M].,gentlemannen,singular,male,descriptive_adjective,"[' del av kulturen vi vokste opp med. Han var aldri', ' spandabel herre som liker å få igjen for', ' fan av det tradisjonelle og konservative. Derfor setter', 'artet skikkelse i amerikansk film der han nå en', ' idrettsmann, og vi er stolte over å dele']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,gentlemannen,singular,male,descriptive_adjective,"[' den som ikke gir seg, den som gir det lille', ' en gentleman i verdenseliten, men', ' selve inkarnasjonen av gentlemann, han har', ' en pertentlig gentleman. Det gjelder å', ' en av det 20. århundrets store jazzmusik']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,gentlemannen,singular,male,descriptive_adjective,"[' ikke bare for den eldre generasjonen. Han er også', ' fortsatt med, men det er likevel flere endringer i dette', ' en av de mektigste karakterene som finnes', ' tilbake i Norge. Den populære skuespilleren John Rhys', ' den han er i hver eneste jobb.']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,brudgommen,singular,male,descriptive_adjective,"[' populære mannen å få tatt forlovelsesbilder av', ' fantastiske brudgommen i verden han ser så helt', ' populære blant sine mange følgesvenner på denne store', ' romantiske mann noensinne på hans bryllupsdag» –', ' populære og romantiske mannen av alle   bru']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,brudgommen,singular,male,descriptive_adjective,"[' medspiller i livet som alle andre kan ta mye', ' gave til brudgommen; hvordan å gi den', ' bryllupsfotografen i Oslo og omegn,', ' venn kona.', ' mann og jeg skal til bryllupet med ham som']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,brudgommen,singular,male,descriptive_adjective,"[' og tung kar med et ansikt som ikke skiller seg', ' fan av gamle biler! Denne er bare genial', ' beundrer, og hun står overfor et dilemma:', ' hjelp for bruden til å være i stand til', ' ære for brud og hans familie brudgom. For']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,brudgommen,singular,male,descriptive_adjective,"[' ""Day of the lord"" er det tradisjonelt', ' Jesus fra Nasaret, selv om det kan', ' brudens forlover, og blir tradisjonelt ledet ned midt', ' Mack, til hans brud heter Mackenz', ' det andre ekteskap eller trofasthet etter gifte.']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,brudgommen,singular,male,descriptive_adjective,"[' av motsatt kjønn, er det en forseelse', ' ofte en viktig del av et bryllup. Og de', ' den mannlige parten i et ekteskap som blir vi', ' på vei', ' i ferd med å pakke sammen sakene på kjøkkenet,']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,mennene,plural,male,descriptive_adjective,"[' aktive til å anmelde overgrepene. Dette bekrefter den', ' aktuelle.', ' populære blant norske bilister.', ' ulykkesut satte, sier Johansen. Han mener', ' aktive. De er ute for å kjøpe alt fra']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,mennene,plural,male,descriptive_adjective,"[' jaktkameratene vi kan få. Ikke at jeg', ' man kan få.\nkorte tiden han har vært', ' i historien og at de skulle lage et show som', ' i verden. — For oss er dette en ny måte', '.\nnoen. Det er også en viss for sk']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,mennene,plural,male,descriptive_adjective,"[' for de fleste menn. Ikke nok med at de mister', ' både innenfor og utenfor landets grenser, og er de', ' nok, og at de har fått sjansen til å prøve', ' og tunge. De har også blitt bedre med årene,', ' og små, med ulik erfaring og ulik kompetanse? Har']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,mennene,plural,male,descriptive_adjective,"[' Norges dyktigste skyttere. Hans far er Hans', ' «bakeren» og «sjaueren»,', ' noen av Afrikas dyktigste jegere og er', ' «Sigøyner kongen» og «Sk', ' drevne knivsmeder og treskjærere. Mange']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,mennene,plural,male,descriptive_adjective,"[' blitt mer kritiske.\nFor en del år tilbake var det', ' fra Rendalen. De er tiltalt for vold mot', ' tiltalt for, skal være mot kvinner i hjem byen.\n', ' ansatt i samme private firma, hvor de jobber som', ' blitt for kostbare for de amerikanske bilfabrikk']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,barna,plural,male,descriptive_adjective,"[' sårbare i vår tid.\nbarna, og den mest', ' sårbare i samfunnet. Vi må få det inn ryggmar', ' dyrebare for dere, men at en omsorgsperson', ' dyrebare som finnes! Det at man kan skape', ' sårbare i en krig, og har lett for å']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,barna,plural,male,descriptive_adjective,"[' ambassadører for å fremme de demokratiske verdiene i et', ' jeg har, sa han. Han har vist i praksis at', ' lærerne.', ' ekspertene på sine egne behov. det er de som', ' ambassadørene.']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 1, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
[I] er store [M].,barna,plural,male,descriptive_adjective,"[' nok til å ta vare på seg selv. men de', ' og har flyttet ut. FRU JANZON', ' og er på vei ut av redet. For min', ' nok, og har et reelt valg i forhold til skole', ' nok til å være alene hjemme, bør være den siste']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,barna,plural,male,descriptive_adjective,"[' «den nye normalen» – det er en', ' «bar nets århundre».', ' Bølgen og Lilly Moan.\n■', ' barnevakt som har til hensikt å redusere risikoen for', ' Maze-familien i serien. Men som']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,barna,plural,male,descriptive_adjective,"[' i alderen to til tolv år - og at flere', ' flinke til å hjelpe til i huset, jeg vet at', ' jo det viktigste vi har, da er det viktig at', ' også en realitet og har til og med sin', ' i den verste alderen nå, sier hun og ler.\n']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,fedrene,plural,male,descriptive_adjective,"[' ivrige når det gjelder fysisk aktivitet.', ' trofaste – en blogg om fertilitet\naugust', ' aktive, Øog det er vel bare naturlig. Det', ' fremtredende i den lille, store familien, hvor', ' sårbare. Barn opplever ofte å bli forlatt under']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,fedrene,plural,male,descriptive_adjective,"['foreldrene ungene våre har fått, er ikke', ' rollemodeller» har jeg brukt mye tid', ' til å oppdra sine barn. De viser omsorg og', ' for barna sine. Det er en sak det er full', ' foreldrene de kunne fått, sier de og smiler.']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,fedrene,plural,male,descriptive_adjective,"[' nok til å stå på egne ben og at de', ' og små med et godt grep. Det er også', ' nok til å passe på dem» - Det er', ' stasdresser.\nhar ikke de mindre søsken', ' Øog dristige, men har ikke tatt lærdom']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,fedrene,plural,male,descriptive_adjective,"[' fedre, bestefedrene, morfarene etc. I', ' en stor leverandør av lokal og nasjonal musikk til de', ' Gurra og Skadi, som var st', ' far og mor – da er det ofte enkelt å', ' fredsæle og omsorgsfulle. Den samme']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,fedrene,plural,male,descriptive_adjective,"[' kommet hjem fra påskeferien er deres minste bare 3', ' født i Tyskland eller annet sted i det tyske språ', ' som kjent ikke tilstede under en fødsel, men at', ' opptatt av at han ikke får være med å leke', ' døde. Når man er i ferd med å trekke']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,guttene,plural,male,descriptive_adjective,"[' utsatte, ettersom de bor sammen i bofast', ' populære på arbeidsplassen. En dansk undersøkelse viser at', ' ivrige i de fleste fag, de har størst', ' utsatte; nesten halvparten av voldtektsmennene i Oslo', ' aktive.']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,guttene,plural,male,descriptive_adjective,"[' spillerne i sin aldersklasse. De har ikke for', ' på isen.\npopulært hos de yngre.', ' til å lese. For hver tredje jente med gode', ' i verden til å skyte eller slå ball? De', ' og de går inn for sakene med en glød']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,guttene,plural,male,descriptive_adjective,"[' og sterke og har lært seg å bruke både kniv', ' nok til å oppfatte. Det er ikke', ' stjerner hos jenter mellom 12 og 17 år, sier A', '.\nfått mye juling opp igjennom årene.', ' nok til å klare seg uten vår støtte.\n- Vi']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,guttene,plural,male,descriptive_adjective,"[' «The Yankee Express» etter sitt inn tog', ' et lag som spiller kontant og effektivt. Det blir', ' en sterk gruppe. På slutten av konserten under stre', ' sterke og gode tekniske spillere.\nvunnet to cup', ' sterke og utholdende.']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,guttene,plural,male,descriptive_adjective,"[' godt i gang med å øve inn sangene til', ' det bare 10 prosent i Norge som vil ta høyere', ' i full sving med de siste forberedelsene til kveld', ' i begynnelsen av tenårene.\nNi av guttene er', ' det de som spiller fotball på sommerskisenteret']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,brødrene,plural,male,descriptive_adjective,"[' populære navne\nI dette indlæg vil vi diskutere de nav', ' populære TV-programmene i Korea. For tida', ' populære norske artistene i Polen akkurat nå, og i', ' populære, sier hun.\nKirsti Løken er', ' markante figurene i musikkhistorien. De tre']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,brødrene,plural,male,descriptive_adjective,"[' vennene en katt kan få. Den ene er mer', ' noensinne. – Så det er jo synd at dere', ' på det de gjør: – Vi er begge veldig', ' og bestevennene i hele verden. De er', ' å gå til i slike situa sjoner.\n-']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,brødrene,plural,male,descriptive_adjective,"[' på hver sine felt og gjør det bra i næringslivet', ' innen bygg og anlegg. Tradisjonelt sett har', ' nok til å klare seg seiv, mens yngstem', ' personligheter og kjent for store og tydelige roller.\n-', ' i dag, men de var enda større den gang de']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 1, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
[I] er kjent som [M].,brødrene,plural,male,descriptive_adjective,"[' medlemmer av bandet Gåte. De spiller til daglig i', ' noen livlige typer, og han har ikke sett', ' de to første norske artis tene som har solgt', ' skaperne av det norske black metal bandet Emper', ' to av de mest originale billedhuggerne i norsk']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,brødrene,plural,male,descriptive_adjective,"[' de eldste av barna og at de er de største', ' til en viss grad arvelig betinget. Bestef', ' med i en vennegjeng sammen som har', ' svært fornøyd med at kommunen nå har sikret seg denne', ' en av dem med mest kunnskap. En av dem']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,onklene,plural,male,descriptive_adjective,"[' interessante karakterene i denne historien; et vennskap som', ' populære figurene i serien til tross for at de', ' ivrige. Men man må jo være med å', ' kjente, men for meg er det onkelen min', ' populære.\nfra, forteller han. Bestemoren bor']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,onklene,plural,male,descriptive_adjective,"[' man kan ønske seg, sier Støa. - De', '». Tillegg er det laget av to brødre', ' foreldre. – Vi har ikke opplevd så mye vond', '! Vi er veldig glad i deg.', ' onklene som finnes!!\njeg fikk']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,onklene,plural,male,descriptive_adjective,"[' i Norge og i utlandet, mens onkliene', ' nok til å bruke det». En del bruker til', ' stjerner» forteller at vi bør se opp til andre,', ' fans av Rådebank, og selv om det', ' favoritter.']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,onklene,plural,male,descriptive_adjective,"[' en stor bidragsyter i utviklingen av idretten', ' «onklene - fra havet», så det', ' «onklene», og de står bak den', ' Norges aller beste rappere.', ' en av landets ledende leverandør av fagarbeidere, og']","{'re': 0, 'dmc': 0, 'asm': 0, 'pa': 0, 'asf': 0, 'svp': 0, 'ddp': 0, 'rci': 0, 'an': 0, 'is': 0, 'or': 0, 'ps': 0, 'pr': 0, 'ddf': 0, 'qas': 0, 'om': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
