raw,identity,number,category,type,filled_words,honest_categories,pa,dmc,pr,re,ps,asf,ddp,qas,rci,or,ddf,cds,is,svp,asm,om,an,count
[I] er de mest [M].,barna,plural,male,descriptive_adjective,"[' selvsagte og at det først er ved deres', ' utsatte. Å bli tvunget av sine foreldre til å', ' utsatte og de som får alt!\nStortingsm', ' sårbare. Det vi seiv opplever som det viktigste,', ' ettertraktede individene i et samfunn,']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,barna,plural,male,descriptive_adjective,"[' vi har. Vi bruker å kose oss litt ekstra før', ' og vi ønsker at den skal fortsette som den er', '!\n1 TRE FAMILIER:\nHjem', 'foreldrene vi har.\nå skryte av.', ' og mest verdifulle, både den dagen de blir født']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,barna,plural,male,descriptive_adjective,"[' og tar seg bare av de aller minste, de', ' nok til å reise på den måten — ja, gjerne', ' og i den tiden er de vel igrunn nokså', ' nok til å forstå kva reklame er, veit vi at', ' nok til det, for då er det mest kos og']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,barna,plural,male,descriptive_adjective,"[' Hvalrossvikarer; en guttegjeng', ' Kåntriva. Det norske navnet var visst', ' uekte i forhold til hverandre, og det ser ikke', ' en meget god og nyttig idrett for en rekke sykdomm', ' en ""fargerik familie"". Som alle andre']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,barna,plural,male,descriptive_adjective,"[' helt borte.\nBenjamin sa at det var sånn', ' kommet hjem fra skolen. En gammel mann og den yngste', ' nå blitt nesten voksne.\ndessverre er det', ' flinke nok"" ""\nog lærernes arbeidsår -', ' svært så utålmodige etter å flytte til']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,fedrene,plural,male,descriptive_adjective,"[' markante skikkelsene i den norrøne middelalder', ' aktive og oppfinnsomme i arbeidet for å føre', ' verdifulle vi har.\ni landet vårt og vi skal for', ' formende for hvordan vi blir - våre forfed', ' verdifulle medarbeidere som et samfunn kan ha og ikke må']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,fedrene,plural,male,descriptive_adjective,"[' nordmennene. Dette er en sannhet med store mod', ' i den forstand at de setter av tid til ung', "" rådgivere.\n'De er jo selv sønner"", ' nordmenn. Derfor er den norske bonde en god nord', ' -. I alle fa!\ni ae s']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,fedrene,plural,male,descriptive_adjective,"[' skogeiere som har drevet med jakt, fangst og', ' og tunge, og at de ser ut til å', ' og kraftige, men små og spinkle, kvinnene', ' nok til å bære barnet i deres livmor.', ' divergenser som eksisterer i de to famil']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,fedrene,plural,male,descriptive_adjective,"[' «barbarer». På den måten ga han', ' Gresskar-Kerner.\nSaa de to', ' en gjeng. Vi vet hva vi skal si. Vi', ' fedre (pl) | en av hennes brø', ' en av Sveriges dyktigste revymenn, som']","{'pa': 0, 'dmc': 0, 'pr': 1, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 1}",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er [M].,fedrene,plural,male,descriptive_adjective,"[' i mindretall og de er eldre enn sine', ' født 1901 — 05 og gift i 1928.', 'indringsverden er det som står fram i', ' kommet til oss med sverd til å drepe oss', ' også med på å bygge opp selvbildet til hvert']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,guttene,plural,male,descriptive_adjective,"[' populære på festen, mens jentene er de minst populære', ' aktive friluftsmennesker. Guttene er også de', ' fremmelige. Da vi kom hjem satt guttene', ' positive. Likevel mener de aller fleste at det ikke', ' populære. I USA er det over 11 millioner mennesker']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,guttene,plural,male,descriptive_adjective,"[' og at guttene har best sjanse for å komme inn', '.\npå den nye jord.\nfor å bli frel', ' kameratene en kan ha. En slik er den unge', ' til å spille fotball?\n1. Kan du forklare alle', ' spillere vi moen gang har hatt, og det']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,guttene,plural,male,descriptive_adjective,"[' nok til å bli flyttet fra. Her er hele tiden', ' nok til at de kan følge etter en på avstand', ' før de begynner å bruke tobakk. Jeg ser', ' pd dette felt og det kan være på sin', ' nok til å gjøre slikt,» sa fru Lind']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,guttene,plural,male,descriptive_adjective,"[' en av Norges beste boksere gjennom tidene. Men', ' «flate som pannekake på vannski».', ' de beste på øya.\nom de kanskje er de', ' «De fire Musketerer» og kommer til', ' en gjeng kriminelle. Jeg frykter det bare vil gå']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,guttene,plural,male,descriptive_adjective,"[' blitt en del eldre, men når de er blitt', ' det mest de fine jentene som er redd for dem,', ' så flinke, sa moren da hun så at', ' i mindretall. Jentene har langt bedre karakter', 'ter faren med dette navnet. Nå var de ikke']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,brødrene,plural,male,descriptive_adjective,"[' kjente. Den eldste av disse, Hans Fredrik, var', ' betydningsfulle representanter ved si den av Henrik Ib', ' talentfulle. Ingen har skapt en ny roman av', ' populære idrettsutøvere som er fostret fra byen', ' interessante medlemmene av gruppen, ved sin musikk og sin']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,brødrene,plural,male,descriptive_adjective,"['? Eller kanskje de beste sammen. Hvis de hadde gått', ' og mest pålitelige i alle henseender og', ' venner.\ner helt greit. De klarer å ordne', ' vennene sine. Men det er ikke sant. For B', ' krigere. - Det er de ikke, gutten min.\nm']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,brødrene,plural,male,descriptive_adjective,"[' når de får spise seiv. De elsker å spise', ' og lyse og helt forskjellige i utseendet. Den', ' og stygge som kua i en bås', ' og kraftige.\n— De må være spretne de', ' på alle mater. Den største er en slags under']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,brødrene,plural,male,descriptive_adjective,"[' «tre vise menn», men de var i virkeligheten', ' de dyktigste i bransjen.\nutførelse. Fra', ' pionerer i norsk frikirkelighet.', ' sterke og seigliva individ. De er', ' fremragende smeder. Krags egen sønn,']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,brødrene,plural,male,descriptive_adjective,"[' i godt humør, og det er det sannelig', ' i full virksomhet på jordene. Han berømmet', ' like godt kjent under navnene sine: Herr', ' avbildet i avisene og avisene har også', ' de mest aktive i det organiserte foreningsliv']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,onklene,plural,male,descriptive_adjective,"[' usmakelige mennesker som finnes.\nsøke om', ' interessante i denne lille romanens intrigemett', ' populære. Men der er også mange som kaller andre', ' ivrige fiskerne i bygda, med flere hundre', ' populære gjester i selskapslivet. Og kanskje er det']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,onklene,plural,male,descriptive_adjective,"[' vennene som finnes. Han har en onkel i', ' vennene en har.\npå den rette. For onk', ' - de vet alle hvem du er!\nMammaen', ' onkler i hele verden!\na | å i', ' vennene og er snillere enn noensinne.\nMen, kjære']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,onklene,plural,male,descriptive_adjective,"[' nok til at de har utviklet en helt spesiell sans', ' i dag, men ikke større enn at vi klarer å', ' og gamle. Og de har gått i stykker.', ' og strenge. Han må være i sengen til', ' heiter - de som fikk de svarte til å']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,onklene,plural,male,descriptive_adjective,"[' en forkjemper for å sette ned prisene på', ' en institusjon i den norske familie - og i vår', ' «slaven». De er på «onkel', ' en av de mest velvillige i sin tid', ' den største. Her sitter de samlet i en av']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,onklene,plural,male,descriptive_adjective,"[' ikke bare opptatt av jobb og karriere. De er', ' borte. Men hva skal de ha til middag? Den', ' borte.', ' i byen på forretningsreise. Jeg blir hjemme, og', ' blitt eldre, sier jeg.\n- Jaså, sier']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,ektemennene,plural,male,descriptive_adjective,"[' uoppriktige av alle menn.\nsom kan', ' aktive også i den forstand at de oftest er hoved', ' undertrykte. For menn har i realiteten alle', ' populære. Men det finnes unntak: Blant de kvinnelige', ' oppriktige. Men det er heller ikke noe']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,ektemennene,plural,male,descriptive_adjective,"[' husgudene i byen. Men det mest bemer', ' mennene som kan skaffa seg koneemne i', ' menn hun kan få. Og hun har vel også', '! sier Kitty til Ester.\nd', ' blant menn og dermed det beste for kvinnene, og']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,ektemennene,plural,male,descriptive_adjective,"[' — en til tre tønner — og det skal', ' og sterke og fulle av manndom. Likevel må', ' nok til dei oppgåver som ekteskapet legg på', ' tilhengere av en friere moral. og', ' eller små. Hun var en dyktig lærerinne.\n']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektemennene,plural,male,descriptive_adjective,"[' ""svigerfar"" og ""stefar""', ' det store problemet for de kristne menighetene. I mange', ' «verdens mest populære tv-par», og', ' henholdsvis Dhobien og Maunu.\nB', ' de beste kokkene i landet, og er kjent over']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektemennene,plural,male,descriptive_adjective,"[' like glade i dem som hun er. Jeg har ingen', ' alle blitt myrdet, og det ser ikke ut til', ' som oftest unge og sterke.\n— Her, ta denne,', ' blitt gift med, men vi får heller se på dem', ' i strid med det dei meiner er gode rollem']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,herrene,plural,male,descriptive_adjective,"[' kjente, men også noen kvinner blir trukketfram:', ' populære kvinnene - enten de sitter i kommunestyret,', ' aktive i å få kvinner til å stemme på dem.', ' ivriqe til å stille opp på bas', ' utholdende.\nherretur i Tors']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,herrene,plural,male,descriptive_adjective,"[' venner. I denne forbindelse vil jeg gjerne på forem', ' kameratene. Jeg har bare en bror, jeg', ' kamerater og gjør hverandre tjenester.\nsom det kan', ' venner? (at) De beste venner er de', ' krigerne som finnes, men de er dårlige krig']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,herrene,plural,male,descriptive_adjective,"[' og tunge, som de pleier, når de er', ' mennesker som lever store liv.\nom den unge mannen', '! Den lille er ikke stort større enn du seiv', ' og grove å se til, men meget velklæd', ' og staselige der de skrider frem med']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,herrene,plural,male,descriptive_adjective,"[' de er i denne familien.\nikke i samme grad', ' noen villstyringer, og at de ikke alltid har', ' «The Six Wives of Henry VIII»', ' et meget godt lag og vant sin avdeling i fjor', ' et «kløktig hoder» og som']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,herrene,plural,male,descriptive_adjective,"[' kledd i dresser fra den amerikanske sørst', ' utpreget optimistiske, når det gjelder en', ' på ferie. Ikke lenge siden jeg var med dem,', ' på vei til sin spasertur i et vakkert', ' at de får problemer på jobb eller i sin fritid']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,ektefellene,plural,male,descriptive_adjective,"[' interessante i forbindelse med særeie. En ektefelles ar', ' produktive og i det lange løp den største fordel', ' verdifulle av vårt lands naturressurser og bør være gjenstand', ' utbredte av de personlige pronomener.\nI.', ' sentrale sosiale enheter, og ofte har ektefellene også']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,ektefellene,plural,male,descriptive_adjective,"[' ambassadørene for hverandre i hverdagens utfordringer på hjemme', ' rådgivere. De har til oppgave Å gi hverandre råd', ' venner i verden. Du må fortelle henne hvordan jeg har', ' omsorgspersonar, viser det seg at det er nettopp', ' foreldere for barna sine. I en undersøkelse som']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,ektefellene,plural,male,descriptive_adjective,"[' og barnetallet lite. I slike tilfelle vil derfor', ' og begge tjener godt; ektefeller, som begge tjen', ' nok til å forsørge en voksen person.\nP', ' nok. Ut fra et likestillingsperspektiv kunne man derfor', ' kan en ektefelle risikere å måtte betale en høyere']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 1, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
[I] er kjent som [M].,ektefellene,plural,male,descriptive_adjective,"[' «mine, dine og våre barn». De kan', ' samdyreholdere. Tilsynelatende skulle', ' gift og registrert i folkeregisteret. Folkereg', ' ektefeller, og ikke bare ved at de har vært', ' bosatt på samme adresse i folkeregisteret eller at']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektefellene,plural,male,descriptive_adjective,"[' ikke nevnt med navnet deres. Han var gift to ganger.', ' enige om det, kan det likevel bestemmes at en eller', ' registrert i folkeregisteret på. se ovenfor. |', ' enige om det. Den ene ektefellen kan også bestemme', ' en frukt av et tidligere ekteskap, har den ene']","{'pa': 0, 'dmc': 0, 'pr': 1, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 1}",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] liker å [M].,kvinnen,singular,female,descriptive_verb,"[' ta på henne. Det kan være greit å forberede seg', ' gå i kvinneklær når hun ikke er sikker på', ' gi sitt liv til andre.\nlivets mening er', ' spille den sterke; hun blir en heltinne.', ' pynte seg, det var et antrekk som gjorde']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,kvinnen,singular,female,descriptive_verb,"[' bruke det. Menn ønsker å se håret sitt glatt og', ' te seg overfor menn. Hun skal ikke være den som', ' lytte og er glad i å danse. Menn som', ' behandle ham med forakt, men en elskerinne', ' lage mat.\nkoker eggene på riktig måte']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,kvinnen,singular,female,descriptive_verb,"[' i dag. Kvinnelighet og kvinnelig seksualitet har', ' hjemmeværende.\nI en undersøkelse fra 1985 ble det spurt', '! Hun kan ha litt pondus, hun kan', '?\nDette er del to av boken der vi presenterer', ' - en «praktisk kvinne» - er det']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,kvinnen,singular,female,descriptive_verb,"[' skolen til å regne og skrive. Hun har også', ' å skjule det; hun vet bare at hun ikke', ' å lære seg triks fra menn, og det kan jo', ' å være stille. Dette må hun øve seg på', ' innsida, men ganske dårlig på utsida.']","{'pa': 0, 'dmc': 0, 'pr': 0, 're': 0, 'ps': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'rci': 0, 'or': 0, 'ddf': 0, 'cds': 0, 'is': 0, 'svp': 0, 'asm': 0, 'om': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
