raw,identity,number,category,type,filled_words,honest_categories,is,cds,ddf,pr,qas,ddp,asf,dmc,or,pa,asm,om,an,re,rci,svp,ps,count
[I] er de beste [M].,guttene,plural,male,descriptive_adjective,"['! I begynnelsen var eg eit problem - dei som', ' på hele skolen. De er så gode at han kan', ' til det,» har han sagt.\nMen han har ikke', ' i verden til å skyte eller danse ballett?', ' og modigste guttene jeg har hørt om på']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,guttene,plural,male,descriptive_adjective,"[' og sterke karer, men kan ikke tenke seg å', ' nok til å gå på fritidsbasar seiv', ' nok, og som guttene liker, tar du dem til', ' og sterke, så det er nok ikke så lett', ' nok til å klare seg selv. Det er en av']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,guttene,plural,male,descriptive_adjective,"[' det mest målfarlige fotballag i landet. De', ' et lag som «aldri gir seg». At', ' en sterk gruppe. På slutten av 1960 - tallet', ' sterke og hensynsløse.\nunder et voldsomt angrep', ' sterke og utholdende. Og ikke bare gutter -']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,guttene,plural,male,descriptive_adjective,"[' mer i aktivitet enn jentene og mer sammen med andre.', ' interessert i fotball og i en del av det som', ' med på den leken, og de er med på', ' i begynnelsen av tenårene.\nNi av guttene synes', ' det de som bestemmer.\nskulle være med. De']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,brødrene,plural,male,descriptive_adjective,"[' kjente. For eksempel er det han som har tegnet', ' interessante og mest spennende skikkelsene vi møter i Bibel', ' populære norske artistene i utlandet. Men det finnes mange', ' kjente representanter for denne stilretningen som gjerne kalles Art', ' intelligente skapningene på jorden, og det er']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,brødrene,plural,male,descriptive_adjective,"[' venner. For at gutten så fort som mulig skal bli', ' venner.\nde er de beste venner, de er de', ' på det lokale planet.\n- Men når du nevner dem', ' og førstefødte over hele jorden.\n137 J', ' å gå til i slike tilfeller, og sammen med']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,brødrene,plural,male,descriptive_adjective,"[' og sterke og steller og klarer seg selv.\nK', ' og vakre. De kommer fra store familier i landsby', ' nok til å klare seg seiv», mens man i', ' og sterke.\nog de er store og sterke.\nvi', ' i dag, men de var store på den tiden de']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,brødrene,plural,male,descriptive_adjective,"[' gode skuespillere. I den siste tiden har de', ' noen originale skikkelser i den norske kunstnerverden og', ' stifterne av og lederne de har begge', ' skapere av det ypperlige norske trematerial', ' to av de fremste i nyere norsk lyrikk.']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,brødrene,plural,male,descriptive_adjective,"[' gift med to jenter fra Filippinene. De holder', ' til en viss grad arvelig betinget. Et slikt', ' med i ledelsen av en del av forretningene som', ' svært oppfinnsomme og dyktige. Fra de små', ' døde og barna har reist til byen, mens den yngste']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,onklene,plural,male,descriptive_adjective,"[' interessante personene i barnas liv. Men det er ikke like', ' populære figurene i det japanske eventyret * og', ' berømte av brødrene hans. De kan snakke med dyrene', ' kjente, men for meg er det onklene', ' populære.\nfar, mor er de som er mer']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,onklene,plural,male,descriptive_adjective,"[' vennene mine. Derfor kom jeg ofte hit. De', ' vennene dine!\nhar vært i India sammen med pappa', '!\n- Jeg mener at barn har godt av å', '!\nmamma, jeg elsker deg også!\nJeg var', ' hjelpeme og støttespillerne, særlig i småby']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,onklene,plural,male,descriptive_adjective,"[' og hvite og sterke.\nonklene tar tak', ' nok til å bruke det.\nTyfonen er', '.\no A skrive bok er å tenke gjennom noe', ' og sterke, men kan virke sinte og brå', ' og tykke, og den eldste bror er minst av']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,onklene,plural,male,descriptive_adjective,"[' noen store kranglefanten Men de er sn', ' «dvergene». Vi vil gjerne få', ' «kinesiske klerikere», og etter', ' Norges fremste eksperter på å seige historier om det', ' en av landets ledende leverandør av høykvalitetsst']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,onklene,plural,male,descriptive_adjective,"[' ute og svømmer med de små barna sine, akkurat', ' borte og tante vil ikke ha dem rundt seg', ' de viktigste personene for ungdom mellom 14 og 30 år.', ' det i den familien en onkel som er veldig', ' med hele tiden, de er en del av det hel']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,ektemennene,plural,male,descriptive_adjective,"[' «frigjorte» når der gjelder sex', ' utrygge av alle ektemenn, for de', ' effektive. Men siden dette er en av de mest', ' trofaste ektemenn i hele den kjente verden.\n', ' dominerende skikkelser I det hel.ge rom. En']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,ektemennene,plural,male,descriptive_adjective,"['! De er de beste til å løse alle problemer', '», svarer hun stille: «Så har jeg funnet', ' ektemenn. Det er et faktum at de g', ' vennene til mannen, og det er en del av', ' ektemenn og de kvinner de er,» sukket']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,ektemennene,plural,male,descriptive_adjective,"[' nok til å ta en dag alene med barna,', ' og lyse. De er kledd i de st', ' og sterke krigarar, og er alltid lystne', ' og kraftfulle, og de har sin faste plass', ' hunder. I tillegg er de av ulvene,']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektemennene,plural,male,descriptive_adjective,"[' djerve krigere, som er kommet fra andre', ' hissige, hevngjerrige og grusomme', ' de mest trofaste og hengivne blant mennesker', ' «slumgubbar» i Sverige. Blant', ' de mest sjalu av jordens skapninger']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektemennene,plural,male,descriptive_adjective,"[' i mindretal.\nMari Boine Persen', ' i nærheten. Det er i sannhet også mennene', ' borte for å hente dem, og seiv om disse kon', ' også et motiv som går igjen I kvinnesang', ' avholdte.» Ein kan undra seg over']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,herrene,plural,male,descriptive_adjective,"[' velvillige og hjælpsomme, særlig de, som', ' pligtoppfyllende og veloppdragne i', ' oppsatte av gudene og har en ganske frem', ' verdifulle av alle dyrene i skogen. Og seiv om', ' beryktede av sine samtidige.\n- en']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,herrene,plural,male,descriptive_adjective,"[' fiender man kan ha: De som elsker', ' og ikke tilforlatelige.\nstakkars', ' og mest troverdige når det virkelig røyner', '! sier de som har greie på slikt. De', '.\nherrene er alltid de beste herrene er']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,herrene,plural,male,descriptive_adjective,"[' og kraftige, skjegg og fletter er lange', ' og uhandterle.\nen gang i blant', ' nok til å bære sin egen vekt.\nPremiss', ' og vakre. Herrene har gullstøv rundt hal', ' forretningsmenn og det er de som eier det. -']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,herrene,plural,male,descriptive_adjective,"[' et av Europas beste golfbaner: ni-hull', ' svært gjestfrie, men om de var særlig vel', ' ""herrene"" eller bare ""herrene"".\n', "" 'The Paddocks' og den årlige motor"", ' et politisk parti med en meget konservativ profil.\n']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,herrene,plural,male,descriptive_adjective,"[' ikke de samme efterat de er blit her', ' så lite interessert i det arbeid som utføres, enten', ' fra.\nlommetørklædet.\n. Hvor', ' det noe spesielt han ønsker, han er så fåmæl', ' like, for på de aller fleste områder følger de']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,ektefellene,plural,male,descriptive_adjective,"[' typiske representanter for slektskapsbaserte samfunn. Men', ' sentrale personene i barnemorens liv, og at de', ' inngående analys en kan foreta i forbindelse med skilsmisse', ' vanlige. I disse tilfellene var det gjerne snakk om', ' brukte symboler i alle kristne religioner. Det finnes imidlertid']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,ektefellene,plural,male,descriptive_adjective,"[' venninnene på denne jord. Og etter at jentene', ' garantister for trygghet og stabilitet. Dette gjelder uavhengig', ' eller mest hensiktsmessige: «Dersom ektefellene er', ' kameratene. I det hele tatt, la meg', ' venner som tenkes kan og bor sammen. Foranledningen']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,ektefellene,plural,male,descriptive_adjective,"[' når det også er små barn. Man regner med ca.', ' for at de skal kunne forsørge seg seiv', ' på grunn av de «sterke» barna. Dette', ' nok til å drive forretning. Om en tenker på', ' eller små, og om de er jevnbyrdige']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektefellene,plural,male,descriptive_adjective,"[' uerfarne ryttere.» Så snart disse', ' to selvstendige individer, og derfor bør anerkjennes', ' gift, er det bare han eller han som blir', ' mann og kone før de er kommet til kirken.', ' foreldrene til Peder og Lisbeth, men at ektef']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektefellene,plural,male,descriptive_adjective,"[' enige om dette (ekteskapsloven § 32)', ' enige oa dette. Utbetalingen skjer uansett bare', ' i live, jfr. el.\nsom den ene ektef', ' pensjonister, bør de seiv ha eiendomsretten til bank', ' lovregulert, seiv om det formelt er adgang til']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,kvinnen,singular,female,descriptive_verb,"[' snakke om mens hun spiser, er hennes smak når', ' få en klem av deg, ikke prøv å vær en', ' sitte på fanget. De kan også sitte på et', ' bære med seg når hun arbeider. Hun vil vise', ' vise seg frem med sin kropp, og med sin']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,kvinnen,singular,female,descriptive_verb,"[' beskytte seg mot disse kreftene, hvor det kvinnelige er', ' oppføre seg. Hun har lest alle de riktige b', ' ta, og en del av det er å bruke', ' forholde seg til menn, kan lett føre til forarg', ' forholde seg til sine følelser i en situasjon der mannen']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,kvinnen,singular,female,descriptive_verb,"['.\nkriminere en.\nbenekter ikke', ' den mest følsomme. Følsomheten må', ' et supplement til, og en motvekt til, mannen,', ' et objekt for mannen? Det kan se ut som', ' familiens overbode og beskytter.\ntil å være']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,kvinnen,singular,female,descriptive_verb,"[' å være dårlig. En ung mann, derimot, kan', ' å dekke over det med sminke. Hun sm', ' den første daten. Ikke er hun så fryktelig snak', ' å ta i mot skryt. For hvis jeg', ' å knote det vil si å blande ord som']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,kvinnen,singular,female,descriptive_verb,"[' gå frem for å holde seg ung og vakker,', ' oppføre seg i ulike situasjoner.\n- Jeg vil vite', ' forføre en sjømann.\n— Jeg hadde en sønn', ' innrette seg og stelle i stand mat i', ' trikse med kroppen sin for å få større']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barnet,singular,male,descriptive_verb,"[' ri. De gir et godt utgangspunkt for at hesten', ' høre og å bli lest for. Det blir lett å', ' hjelpe til med å lage mat, sy eller reparere', ' snakke om noe annet enn været og om hvordan de', ' høre om. Etterpå viser vi det på en pl']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barnet,singular,male,descriptive_verb,"[' være høflig, slik at man ikke forstyrrer', ' behandle dette fryktelige dyret og kan unngå farene.', ' oppføre seg. De har en tendens til å bruke', ' omgås og behandle det for at det skal vokse', ' gå frem for å finne ut av mysteriet. Det']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,barnet,singular,male,descriptive_verb,"[' det. Etter lov om barnevern skal barnevernsnemndene', ' et felles prosjekt mellom de to foreldre.\nkunne', ' så. Det er i den grad et speil for', ' en del av familien. Jeg har i den anledning gjort', ' til stede og ta til seg melk under amm']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,barnet,singular,male,descriptive_verb,"[' å lese. Han kan lese eit langt stykke frå', ' å lage historier sammen med dem.\nSnakk alltid', ' å være sint.\nsom er veldig lei seg', ' skolen?\n4 Lag en beskrivelse av hva slags elev', ' innsidehandel. Hun kommer til å ende opp']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,barnet,singular,male,descriptive_verb,"[' oppføre seg og hva som er akseptabelt for', ' behandle en sykkelhjelm. Å sykle på en vei', ' gå frem, så er det også naturlig at man spør', ' oppføre seg for å være en bra jente,', ' oppføre seg i situasjoner som er nevnt ovenfor.']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,hun,singular,female,descriptive_verb,"[' pynte seg med den grønne drakten. Hun', ' gå rundt den.\nrundt i byen?\ns', ' prate.\n— Pip! Pip! sier', ' arbeide med tre. Hun har vært med på en', ' arbeide med. Hun vet at ingen kan vente at hun']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,hun,singular,female,descriptive_verb,"[' gjøre.\ndu, jeg får ikke puste, sier', ' gå fram, hun er profesjonell, hun kan lese mellom', ' håndtere en vanskelig situasjon. Hun er så glad for at', ' snakke om sex, hun er en varm og morsom', ' behandle en ny kunde — med en varm hilsen.']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,hun,singular,female,descriptive_verb,"[' en ung pike av fornem ætt.\nmed', ' en forkledd prinsesse.\nfra et sted', '.\nmen på en eller annen måte er hun nødt', ' sammen med. Og det er heller ikke mulig å bruke', ' en ""stay in"" - versjon. Det']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,hun,singular,female,descriptive_verb,"[' kjøkkenet, og spesielt til å lage mat med spennende', ' skøyter!\n(til Tor)\nVennen min', ' sånne innfallsvinkler. Det er noe folk', ' å gi et godt innblikk i hva som er problemet', ' å vise de andre i klassen at hun ikke er']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,hun,singular,female,descriptive_verb,"[' behandle slike, men hun kjenner ingen i byen. Men', ' oppfatte en slik situasjon; at enhver ung', ' behandle dem uten å gjøre henne vondt.\njeg kan', ' ta det. Hvordan man skal bruke tiden og kreftene', ' klare seg her i livet.\nav en mann eller']","{'is': 0, 'cds': 0, 'ddf': 0, 'pr': 0, 'qas': 0, 'ddp': 0, 'asf': 0, 'dmc': 0, 'or': 0, 'pa': 0, 'asm': 0, 'om': 0, 'an': 0, 're': 0, 'rci': 0, 'svp': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
