raw,identity,number,category,type,filled_words,honest_categories,qas,svp,dmc,ddf,re,ps,pa,an,pr,ddp,asm,rci,om,is,asf,cds,or,count
[I] er [M].,brudgommen,singular,male,descriptive_adjective,"[' av kongelig ætt?\nDe giftet bort sønnen sin.', ' hans brud. Det var også Jesu mening om de', ' den som kommer ridende på en hvit hest.', ' Jesus selv. Han som hadde fått sitt rike tilkjent', ' i ferd med å slå spikeren på plass. Han']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,mennene,plural,male,descriptive_adjective,"[' aktive til å ta kontakt. Det kan være en', ' uvørne og de som har dårligst', ' populære blant de yngre og blant jentene.\nVi spurte også', ' tallrike. Av de 152 kvinnene som ble', ' aktive i sine bestrebelser efter a fa etablert']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,mennene,plural,male,descriptive_adjective,"['», sa Winston Churchill.\nDe som har', ' man kan få tak i.\nBurde du ikke', ' til å skyte!\nmennene er de beste', ' i verden. Hvorfor skulle han da ikke velge den vakre', '.\nde beste mennene.\nmennene er de beste']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,mennene,plural,male,descriptive_adjective,"[' eller små. For dette er en innflø', ' både innenfor og utenfor landets grenser, og den har', '? Jeg kan umulig få plass til alt sammen?', ' og tunge. De har også tunge kjennemer', ' og sterke og har en sterk karakter, er det']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,mennene,plural,male,descriptive_adjective,"[' «de første nordmenn». Navnet er avledet av', ' «bønnekrigere». Ved hjelp av bønn', ' fredskjemperne som har sittet i landets', ' «Soldater uten hær».\nDere har vel', ' diktere. I motsetning til Homer har han']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,mennene,plural,male,descriptive_adjective,"[' som oftest ganske unge. De er vant til å om', ' ikke for meg: De er ikke egentlig menn, men', ' opptatt av å få flere kvinner inn i styrene', ' et annet enn det vi har nå. Her ville man', ' blitt så overlegne at de tror vi ikke']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,barna,plural,male,descriptive_adjective,"[' verdifulle i verden - men også de mest sårbare.', ' populære dyrene | i denne perioden.\nDen andre gruppen er', ' dyrebare for dere.\nrundt en middagsb', ' sentrale.\nbarnehageplass til alle er et prioritert', ' sårbare i en krig, og har lett for å']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,barna,plural,male,descriptive_adjective,"[' foreldrene barna har».\nVi må ikke glemme å takke', ' soldater. Jeg vet hvor de har vært og hva', ' å arbeide med, sier en lærer. I det hele', ' ekspertene på sine egne behov. Dette kan bety å', ' vi har,» sier Mrs Taslimi']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,barna,plural,male,descriptive_adjective,"[' nok til å ta imot en slik meddelelse. Da', ' og har flyttet ut. Eller du kan bruke tida på', ' og er blitt sendt ut av huset, har hun som', ' nok, og har et visst forhold til fotball, er', ' nok til å være alene et par timer. Jeg vet']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,barna,plural,male,descriptive_adjective,"[' «den uberørte sonen».\nsom er', ' Rachel og Anthony. Da vi snakket med', ' Bonnie and Clyde. De tok seg', ' barnevakten fra de var små og ikke hadde', ' Maze-familien i flere bøker av Pat']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,barna,plural,male,descriptive_adjective,"[' vant til å delta i planleggingen, og at foreldrene', ' flinke til å leke og liker å leke. Barna', ' jo så mange. Men jeg kan bare ta én om', ' også en realitet og har til oppgave å beskytte', ' i den alder at de påtar seg plikter på']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,fedrene,plural,male,descriptive_adjective,"[' ivrige tl å oppsøke tannhelsetjenesten for', ' trofaste venner en kan ha her i verden.\nDet', ' aktive når det gjelder å organisere seg i fagbeveg', ' fremtredende i den europeiske historien, er det', ' betydningsfulle i alle menneskers liv. De er kil']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,fedrene,plural,male,descriptive_adjective,"[' rådgiverne man kan få, og de er ikke', ' formene for foreldre» omsorg) ikke er basert', ' til å oppdra sine barn. De viser dem veien', '... » I denne spøkefulle tonen', ' soldater, fedre er som døtre»!']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,fedrene,plural,male,descriptive_adjective,"['; på en måte vil jeg vise at de er', ' og kraftige. De ser slitne og trøtte', ' menn. De har vært til hjelp. De har bivå', ' stasdokker.\nhar ikke de beste for', ' nok til å passe på seg selv, og de er']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,fedrene,plural,male,descriptive_adjective,"[' Wakhan-krigere, og de hadde i', ' en stor hærfører og statsdanner. Også', ' Gressløk og Skallet på grunn av de', ' fattere i en håndverkerslekt.', ' en meget arbeidssom stand. Det er ikke']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,fedrene,plural,male,descriptive_adjective,"[' kommet tilbake fra eksilet. Hun har med seg', ' født i Kristiania og Tønsberg og har hatt en', ' som oftest ute i all slags vær, også på', ' døde for lenge sidan, men dei fleste olde', ' døde.\nHenrik Ibsens forfatterskap er omfattende,']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,guttene,plural,male,descriptive_adjective,"[' hjelpsomme, de varmeste og snilleste.', ' sentrale som modeller i forbindelse med denne typen arbeid. Som', ' ivrige i de fleste fag, de har størst', ' aktive; nesten halvparten bruker både fotball, skøyte', ' aktive friluftsmenneskene av de tre. De']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,guttene,plural,male,descriptive_adjective,"['! I begynnelsen var eg eit barn - dei som', ' på hele skolen. De kan så mye. De er de', ' til det,» sa han.\nEn god venn av meg', ' i verden til å skyte eller danse ballett?', ' og modigste... men hvorfor er dere her']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,guttene,plural,male,descriptive_adjective,"[' og sterke karer, men det er bare Bengt', ' nok til å gå på fritidsbasar seiv', ' nok, og som guttene liker, tar du dem til', ' og sterke, så det er nok ikke så vanskelig', ' nok til å klare seg selv. Det er en av']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,guttene,plural,male,descriptive_adjective,"[' det mest målfarlige fotballag i landet. De', ' bandemedlemmer, og det er derfor jeg blir', ' en sterk gruppe. På slutten av 1960 - tallet', ' sterke og hensynsiøse.\nunder et voldsomt angrep', ' de mest lovende spillerne på den norske juniorland']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,guttene,plural,male,descriptive_adjective,"[' sammen om oppgaven. Flan kan ikke regne med', 'tet meg for den i en hel måned. Og jeg', ' i arbeid i Kings Bay.\nKings Ba!\n', ' i begynnelsen av tenårene.\nNi av guttene synes', ' det de som bestemmer.\nskulle være sammen. De']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,brødrene,plural,male,descriptive_adjective,"[' populære. For eksempel er det mange som sier at', ' interessante og mest lovende kunstnere vi for tiden har', ' populære norske skuespillerene som er med i utenlandske filmen', ' kjente representanter for denne stilretningen som gjerne kalles ""', ' intelligente du kan tenke deg.\nå lære av']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,brødrene,plural,male,descriptive_adjective,"[' vennene han noen gang har hatt og ville gitt livet', ' venner.\nde er de beste venner, de er de', ' blant de beste. Fra: Rabbavina-b', ' og mest oppofrende ektefolk og mødre på', ' å gå til i slike tilfeller, og de ga']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,brødrene,plural,male,descriptive_adjective,"[' og sterke og steller gården godt.\nmen de', ' og vakre. De kommer fra store familier i landsby', ' nok til å klare seg seiv», mens man i', ' og sterke.\nog de er store og sterke.\nvi', ' i dag, men de var store på den tiden de']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,brødrene,plural,male,descriptive_adjective,"[' gode skuespillere. I den siste tiden har de', ' noen livstidsfanger.\n— De har ikke sett', ' de to første norske misjonærene som kom til', ' noen villstyringer, og i begynnelsen av 1800 -', ' to av de fremste i landet, og de har også']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,brødrene,plural,male,descriptive_adjective,"[' gift. Den første er en stor og sterk mann', ' til en viss grad arvelig betinget. Et slikt', ' med i dag.\n«Her skal en mann gå seg', ' svært opprømte over det som har skjedd.', ' døde og barna har reist til byen, er det bare']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,onklene,plural,male,descriptive_adjective,"[' interessante personene i boka. Jeg ser på dem som', ' populære figurene i serien.\ntrollmenn i Mag', ' berømte av brødrene hans. De kan ikke annet enn', ' kjente, men for meg er det onkel Hans', ' populære.\nfar, mor er de som er mer']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,onklene,plural,male,descriptive_adjective,"[' vennene mine. Derfor kom jeg ofte hit. De', ' vennene du noensinne vil få».\nsom ikke gir', ' brødrene til onklene er sønnene til', '!\nmamma, jeg elsker deg også!\nJeg var', ' onklene i verden.\nOnkel Einar har aldri']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,onklene,plural,male,descriptive_adjective,"[' og hvite og sterke.\nonklene tar tak', ' nok til å bruke det store kjøkkenet for an til', "".\no >\\) 'nc 1 c"", ' og alvorlige, og sier det samme om og om', ' og tykke, og den eldste onkelen er den']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,onklene,plural,male,descriptive_adjective,"[' noen store kranglefanten Men de er sn', ' «dvergene fra Tynset»', ' «kinesiske klerikere», og etter', ' de aller beste jegerne i stammen sin, selv', ' en stor samlingsplass. På kafeen kan de']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,onklene,plural,male,descriptive_adjective,"[' ute og svømmer med Tigergutt, akkurat', ' borte og tante Tutta er død.\nsorgen', ' de viktigste personene for et barn. Onklene har', ' det i den familien en onkel som er veldig', ' med hele tiden, de er en del av det hel']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,ektemennene,plural,male,descriptive_adjective,"[' brutalt overmodige — men der er mange', ' utspekulerte utklekkingstasjonene', ' effektive. Men siden dette er en av de mest', ' trofaste ektemenn i hele Amerika — har jeg', ' dominerende skikkelser I det 17. årh.s England']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,ektemennene,plural,male,descriptive_adjective,"['! De er de beste til å løse alle slags', '», er den gamle kinesiske visdommen like aktuell frem', ' ektemenn. Det er et faktum.\nmennene', ' elskerne, og det må vi gjøre noe med.\nH', ' ektemenn hun kan få, slik som den hun']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,ektemennene,plural,male,descriptive_adjective,"[' nok til å ta en dag fri. Det er', ' og lyse. De er mer tilbøyelige til', ' og sterke krigere.\nhar en fin pels.\n', ' og kraftige, mennene som blir igjen er små og', ' hunder. I tillegg er de av ulvestamm']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektemennene,plural,male,descriptive_adjective,"[' djerve krigere, som er kommet fra andre', ' «bulldogger som biter under belte', ' de mest trofaste og hengivne blant kvinner,', ' «slaktere».\nDen franske kong Henri', ' de mest sjalu i verden, vil alle finne']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektemennene,plural,male,descriptive_adjective,"[' i mindretall.\nMari Boine Persen', ' i nærheten. Det er i sannhet en farlig', ' kommet for å hente dem, forteller hun oss sin egen', ' også et motiv som går igjen I kvinnesang', ' det påfallende at de ikke kan bli så']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,herrene,plural,male,descriptive_adjective,"[' velvillige jeg har møtt.\nog at du gjerne', ' pligtoppfyllende og velgjørende av', ' oppsatte av alle sammen.\nikke en gang av', ' guddommelige menn i verden, og jeg ber', ' beryktede av alle forbrytere, og']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,herrene,plural,male,descriptive_adjective,"[' fiender man kan ha: De som elsker', ' og ikke til å stole på,» sier han. «Jeg', ' og mest troverdige når det virkelig røyner', '! Og de som arbeider hos dem blir de dyktig', '.\nherrene er alltid fulle.\nherrene liker']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,herrene,plural,male,descriptive_adjective,"[' og kraftige, skjegget er svart, h', ' fektemestere.\nen gang i uken', ' nok til å bære sin egen vekt. De blir', ' og vakre. Herrene har gullstøv på fra', ' forretningsmenn og det var de som bygde opp forret']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,herrene,plural,male,descriptive_adjective,"[' The Big Five: løve (leop', ' svært gjestfrie, men om de mener det eller', ' ""herrene"" eller bare ""herrene"".\n', "" 'The Paddocks' og den årlige reg"", ' et politisk parti med konservative og liberale sympat']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,herrene,plural,male,descriptive_adjective,"[' ikke de samme efterat de er gått av. Ikke', ' så lite interessert i det virkelige liv, når de ikke', ' fra.\nlommetørkleet mitt. Jeg', ' det noe spesielt han ønsker, han er så fåmæl', ' like overalt. Det er jo vi som ser på']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,ektefellene,plural,male,descriptive_adjective,"[' typiske representanter for slektskapsbenefits-s', ' sentrale personene i barnemorens liv, og at de', ' inngående analys en kan foreta i forbindelse med skilsmisse', ' vanlige, må dette forstås ut fra at det her', ' trofaste i ekteskapet. Et godt vennskap mellom mann']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,ektefellene,plural,male,descriptive_adjective,"[' venninnene på denne jord — de har vært det', ' venner, vil jeg gjøre mitt til å bryte ned den', ' eller mest hensiktsmessige: «Den ektefelle som', ' kameratene. I et godt forhold må enhver som', ' venner som tenkes kan, og de har det morsomt sammen,']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,ektefellene,plural,male,descriptive_adjective,"[' når det også er små barn. Man regner med ca.', ' for at de skal kunne forsørge seg seiv', ' på grunn av de «sterke» barna. Dette', ' nok til å drive forretning. Om en tenker på', ' i utstrekning. For eksempel er det ikke mulig']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
