raw,identity,number,category,type,filled_words,honest_categories,an,pa,dmc,rci,asf,cds,svp,ddp,ddf,asm,ps,pr,om,or,re,is,qas,count
[I] er de beste [M].,onklene,plural,male,descriptive_adjective,"[' leke kameratene man kan få. De to guttene', ' vennene mine. Jeg har tenkt å gå på videreg', ' i ver den. Vi er kjempe glad i deg. M', '! Vi er veldig glad i dere. Klem fra', ' hjelpeme og støttespillerne, smiler Sina Mar']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,onklene,plural,male,descriptive_adjective,"[' i Norge.\nMen han kjenner også en viss frustrasjon', ' nok til å bruke det seiv. Det er klart', ' stjerner» forteller at vi bør se opp for. Han', ' fans av Raga. ', ' fans av Bettan, så de har vel mast']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,onklene,plural,male,descriptive_adjective,"[' noen store kranglefanter!\nRagnhild', ' musikere, tekstforfattere og filmskapere. ', ' frontfigurer i den populære gruppen Samban det.', ' Norges aller beste rappere. ', ' en av landets ledende rockegrup per,']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,onklene,plural,male,descriptive_adjective,"[' svært forskjellige. Sjefen Tom, som aldri har', ' borte og det er langt til slekta. Sissel', ' de viktigste rollemodellene, og de rol', ' det i tillegg et fint mål for ungene som er', ' med hele tiden, sier hun.\nSeiv om det er']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,ektemennene,plural,male,descriptive_adjective,"[' «frigjorte» når det gjelder sex', ' ut bredte av mannens lidelser — en ten', ' effektive. Men det finnes også mange av den tradisjonelle', ' trofaste eller de mest utro i statistikken. Det', ' ak tive i det illegale arbeidet. En']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,ektemennene,plural,male,descriptive_adjective,"['! ', '», er den en gang så viktige sosialdemokraten', ' ektemenn. Det er et faktum at husets', "" vennene til Danny og Sandy i 'G"", ' i ver den.\nFilmen starter som den skal']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,ektemennene,plural,male,descriptive_adjective,"[' favoritter. 20.00 Hjelp, han pusser opp!', ' og lyse. De er mer opptatt av de nære', ' fan. Her synger de «Honky tonk', ' og kraftfulle, og de har lite utdannelse.', ' stjerner. I kveld: «Ti år yngre».']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektemennene,plural,male,descriptive_adjective,"[' «The Spinners». Spinnerne var to', ' «bullridere». Seiv om hun gjerne', ' The Cabin Boys. To menn – en', ' «slaktere».\nDen tiltalte 43-åringens', ' «the Bishops brothers». Nå skal']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektemennene,plural,male,descriptive_adjective,"[' i full gang, mens andre igjen bare er i begynn', ' i samme båt som dem i dette tilfellet og har', ' med for å lære seg å handlere slanger', ' også med. På kjøkkenet står en kvinnesaksp', ' på sjøen. Då blir det å passa fjøsen']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 1, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
[I] er de mest [M].,herrene,plural,male,descriptive_adjective,"[' velvillige lonnstakere nar det gjelder', ' populære hos jentene — og så følger guttene med nr.', ' oppsatte av alle sammen.\nOg dette er ikke av', ' aktive. Her må menn ifølge rapportforfatter Nina Am', ' aktuelle kan didatene.\nDet andre alternativet er at en']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,herrene,plural,male,descriptive_adjective,"[' kortbanespillere her hjemme. Som mangeårig medlem av', ' og ikke omvendt. Det er mulig enkelte er', ' og det beste laget så er ikke det nok i', ' eller de nest beste. Nå er de jo de nest', '.\nsamme er tilfelle innen kvinneidretten i']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,herrene,plural,male,descriptive_adjective,"[' favoritter og spiller søndag.\nI den lokale 5. divisjonsav', ' favoritter til å hente hjem VM gullet i hand', ' nok til å bære sin del av byrden ved', '.\npå om han vil gå inn i en norsk', ' favoritter. Trøn derne har en del unge']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,herrene,plural,male,descriptive_adjective,"[' et solid hjemmelag og har til nå bare tapt', ' svært så stødige i faget sitt, og', ' noen store pessimister, og dette er jo', ' «The Soukhands» og var i', ' et hardt slående band, og det ryktes']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,herrene,plural,male,descriptive_adjective,"[' ikke de eneste som har fått en skrekk i', ' så lite interessert i det arbeid som utføres, enten', ' fra venstre LeifHjemli,Goteborg,og', ' det ikke så enkelt å få jobb.\nå ha', ' like, for på de aller fleste områder følger de']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,ektefellene,plural,male,descriptive_adjective,"[' typiske representanter for sine land.\ndanske. Men', ' sentrale personene i barnemorens liv, og at de', ' innbrin gende for selskapet, og man', ' pliktoppfyllende og de minst fleksible på jobb', ' tro faste i EU. Blant kvinnene er det 43']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,ektefellene,plural,male,descriptive_adjective,"[' venninnene på denne jord. Og etter at jentene', ' til å gi barna de riktige holdningene, og til', ' for hverandre. I dag kan det ofte være vanskelig for', ' kameratene. I rollene finner vi Gina', ' venner som tenkes kan og de har det morsomt sammen,']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,ektefellene,plural,male,descriptive_adjective,"[' når det gjel der penger.\nfelles,', ' for alle dem som bor i andre og tredje etasje', ' på hvert sitt felt, men at det er godt', ' nok til å drive hver dag. Om kort tid vil', ' i utstrek ning, er det ikke alltid']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektefellene,plural,male,descriptive_adjective,"[' en dyktig fotograf som har gitt ut flere bokverk.', ' to av de mest ytterliggående høyrekrefter', ' et av musikk-Norges travleste par –', ' den mest hardbarkede av samtlige norsk-', ' «De grå panterne». ']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektefellene,plural,male,descriptive_adjective,"[' ikke så rent lite. De har felles hjemog', ' opptatt av dette som har med økonomi å gjøre.\n', ' i arbeid.\ndessuten være oppmerksom på at', ' fra henholdsvis 1946 og 1964. Det skal bli', ' over 66 år. Men de bor sammen uten felles barn']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,kvinnen,singular,female,descriptive_verb,"[' snakke om det. Hun mener man er kommet langt når', ' få en klem av deg, så har du i alle', ' sitte på fanget, for hun liker å bli strø', ' gjøre med seg seiv. I en annen bok,', ' vise seg frem med sin kropp, og ikke minst']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,kvinnen,singular,female,descriptive_verb,"[' beskytte seg mot disse myriader av rovlyst', ' be stemme et menneskes alder etter antall hull i', ' ta, og hvordan man ikke skal gjø re det.', ' forholde seg til menn, kan man lure på.\nAller', ' forholde seg til sine medmennesker, og hvorfor kan']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,kvinnen,singular,female,descriptive_verb,"['.\nrealistisk historie hun lever seg inn i, men', ' en «avsjeling av kvinnen», som', ' et symbol på. - Jeg tror ikke kvinner har en', ' et objekt for menns lyster, et villig redskap', '? Hva slags ansvar bærer kvinnen seiv for å være']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,kvinnen,singular,female,descriptive_verb,"[' å være i øyeblikket. Hun har evnen til å', ' å dekke over det som er virkelig. Når jeg', ' den første kilometeren. Deretter er sjansen for at jeg', ' å ta i mot skryt. For vi er', ' å være nær det fysiske og sansbare ved li']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,kvinnen,singular,female,descriptive_verb,"[' gå fram for å kunne ta abort».\n«P', ' oppføre seg i et bryllup. - Det er', ' forføre en sjømann. Det hadde hun gjort,', ' koke et egg uten og koke det», er det', ' kle seg, for eksempel. Det er en av mange']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barnet,singular,male,descriptive_verb,"[' sove i sin egen seng. Det er også stor', ' lære og å tilegne seg kunnskap på nye og', ' hjelpe til med å lage mat, kan et alternativ være', ' snakke om følelser. Ved å gå inn for å', ' høre om. Det som skjedde med Jesus er vel dig']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barnet,singular,male,descriptive_verb,"[' være høflig, og kan bruke be grepene', ' behandle dette våpenet, er dette et svært farlig,', ' oppføre seg. De har lært hvordan man kan bruke', ' oppføre seg. For det er det viktigste, understreker', ' kle seg, hvilke farger som er i sesong og på']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,barnet,singular,male,descriptive_verb,"[' det. Vi ser at vi i dag kan gjøre ting', ' og at en slik handling er krenkende. Den', ' - er det ikke like viktig å ivareta?\ndet', ' en del av familien. Jeg har for så vidt ingen', '? I denne boken tar hun for seg et stort']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,barnet,singular,male,descriptive_verb,"[' både å få ting under kontroll, og å få', ' å lage lyder.\n- Jeg har også sett at barn', ' å være sint». Det er jo det verste', ' skolen.\n■ På fritiden er vi med på', ' innsidepasninger. Trenerne sier at jeg']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,barnet,singular,male,descriptive_verb,"[' oppføre seg.\n- Jeg tror ikke det er noen', ' behandle en sykkelhjelm. Mange av de yngre bruker', ' gå frem, så er det også naturlig at man spør', ' oppføre seg dersom man blir holdt fanget.\nHans', ' reagere på mobbing?\nhar jo ikke sagt at jeg']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,hun,singular,female,descriptive_verb,"[' pynte seg med smykker. ', ' jobbe med den type mennesker. – Hun var veldig glad', ' se på.\nlenge!, sierhun', ' arbeide med tre. Hun har vært med på en', ' arbeide med. På sine utallige turer i skogen samler hun']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,hun,singular,female,descriptive_verb,"[' drive bu tikk. (Foto: Tor Johannes Jensen)\n- Det', ' gå fram, og forteller at mye har vært annerledes det', ' håndtere en kas sevogn, sier han og', ' handtere spydet. Så hun vet ikke om', ' behandle en mann og han vet hvordan han skal behandle']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,hun,singular,female,descriptive_verb,"[' en delav et felleskap som en del av', ' en forkledd prinsesse i denne historien.\nB', ' et samlingspunkt for alle som er interessert i hånd', ' sammen med. Vi kan alle kjenne oss igjen i hennes', ' en opp fordring til det amerikanske folk om uten']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,hun,singular,female,descriptive_verb,"[' å fortelle historier, og det er nettopp det denne', ' skyting - det er i hvert fall helt sikker', ' å skape fine stemninger.\nElin Furubot', '.\nDet er et faktum at det er mange nordmenn som', ' å formidle de gamle teknikkene. I tillegg er det']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,hun,singular,female,descriptive_verb,"[' gå frem for å få fart i sa kene', ' ha en god samtale om vanskelige temaer.\ndenne', ' behandle gamle mennesker på. Her om dagen opplevde vi henne', ' ta imot en pasient etter utskrivelse fra et', ' ta seg av sin kone.\nav en mann eller']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,moren,singular,female,descriptive_verb,"[' lese.\n-1 dag har vi lært om det å', ' skrive. Noen husker henne kanskje ennå, som den', ' lese, er det ikke umulig at jeg havner der.', ' pynte og dulle litt ekstra mye når det', ' bruke i sitt yrke. - Det kan hende jeg']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,moren,singular,female,descriptive_verb,"[' ta vare på barn og at hun ikke bør settes', ' drive en bensinstasjon, sa han. ', ' be handle barna sine. —Jeg kan ikke huske at', ' oppdra et barn som vokser opp i et helt', ' pakke inn et julebudskap.\nå høre jule']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,moren,singular,female,descriptive_verb,"[' den som skal lære kvinnen å beskytte barnet. I', ' et positivt innslag i hverdagen for mennesker som ønsker seg', ' til nytte og en støtte for dem som sitter med', ' en «gave» som er nedfelt i loven', ' en erstat ning av den gamle ordningen med fostert']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,moren,singular,female,descriptive_verb,"[' dette. Moren er nok best, selv om jeg', ' matlaging - og de har god plass til begge', ' ski.\n- Det er ikke mange i klassen min som', ' å få folk til å le. Hun har også', ' å gi trygghet og omsorg. - Det er helt']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,moren,singular,female,descriptive_verb,"[' være med en baby, og er på vei til', ' være en god mor. Hun vet når hun skal', ' koke egg, og hun kommer med dette rådet til', ' oppføre seg.\npåkledning, som hun seiv', ' drive oppdrett, men det har jeg fått god hjelp']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,datteren,singular,female,descriptive_verb,"[' ta bilder, mens ektemannen er en ivrig fotosp', ' være her, og det er ekstra flott at hun er', ' se når de ser på video. ', ' bli kjørt til barnehagen. – Jeg fikk et k', ' spille med dem. - De er så søte! Så']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,datteren,singular,female,descriptive_verb,"[' oppføre seg i et samfunn med andre mennesker.\n–', ' få tak i morens giftering. Så sier', ' oppføre seg. Svaret er både rett og overraskende', ' være en god mor. Det går an, med', ' oppføre seg, og ikke minst hvordan man tar igjen']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,datteren,singular,female,descriptive_verb,"[' et viktig grep i kampen mot mobbing, sier', ' en mor i et ekteskap mellom en ung mann og', ' en selvbiografi om hennes egen, noe annerledes', ' en slags motvekt mot alle som sier at de', ' en komisk komedie, men ender opp som']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,datteren,singular,female,descriptive_verb,"[' skolen og at hun ser utrolig godt ut. - Så', ' det. Det er jeg som er den voksne og skal', ' og har hjulpet meg mye med den siste tiden. Jeg', ' å spille bass og synge.\ntil de skal på', ' å snekre.\nHjemmet deres består av']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,datteren,singular,female,descriptive_verb,"[' oppføre seg, selv om hun selv ikke skjønner det', ' ta seg av et barn? Det er nettopp den', ' oppføre seg til enhver tid. ', ' oppføre seg overfor et annet men neske. Med', ' handtere en revolver. ']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
