raw,identity,number,category,type,filled_words,honest_categories,an,asm,cds,is,pr,re,ps,rci,qas,asf,or,om,ddf,dmc,svp,ddp,pa,count
[I] er den mest [M].,han,singular,male,descriptive_adjective,"[' allsidige pianis ten jeg vet om i', ' talentfulle. Med sine unike, musikalske evner,', ' talentfulle i Nor den, sier sportsdirektør Torgeir', ' ubarmhjertige mann i hele denne provin', ' «vellykka» av alle, har den']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,han,singular,male,descriptive_adjective,"[' skytteren i samlaget, og i dag', ' keeperen i landet, og me må tora å', ' keeperen i 3. di visjon. Vi var for', ' skuespiller i landet.\nI kveld sendes første av to filmer', ' man nen de kan ha til presiden ten av']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,han,singular,male,descriptive_adjective,"[' skuespiller? - Det var ikke noe problem. Han tok', ' og sterk spiller, men det blir alltid litt trang', ' skuespiller, men i den nye scenen er det ingen', ' lederskikkelse som ikke vil la seg bruke', ' beundrer av den avdøde stumfilmst']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,han,singular,male,descriptive_adjective,"[' en dyktig, hyggelig og hyggelig mann. Som medlem av', ' en stor pessimist, en av de få', ': «Fårikålens oppfinner».', '. Hans inn sats for å bedre arbeidernes kår', ' en veldig god trener. Både spilleme, trener teamet']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,han,singular,male,descriptive_adjective,"[' ein dyktig pedagog, og elevane lærer godt når', ' på ferier av en viss lengde. For det', ' opptatt av hva andre måtte mene om hvordan han fram', ' blitt i løpet av sesongen, at han har tatt', ' villig til å snakke med meg, og det setter jeg']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 1, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 1}",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er den mest [M].,faren,singular,male,descriptive_adjective,"[' inngripende bestemmelsen. Det betyr at andre tiltak', ' stabile faktoren i til værelsen din. Nå', ' kjente, mens hans beste viner kommer fra P', ' kjente og viktigste stjernen i filmen.\nFerrer', ' sannsynlige årsaken til kreftens utvikling og ikke den']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,faren,singular,male,descriptive_adjective,"[' de noensinne har. Etter hvert gjør de sine valg og', ' garantist for dei rette haldninga ne.\ntil', ' du kan ha, ingen kan ta den vekk, men', ' mannebøddel - og moren, den', '.\nen del av ham fortsatt er til ste de']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,faren,singular,male,descriptive_adjective,"[' mann. Her blir han båret til dåpenav', ' mann. Og så er han alltid rolig og sier at', ' del av grunnen til at han er aktiv. -', ' bulldoser som ikke tar hensyn til ung', ' aktør i det spanske boligbyggmarkedet - og har']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,faren,singular,male,descriptive_adjective,"[' en habil danser. (Foto: Ronald Inndal)\nF', ' en mann som nyter stor respekt. - De vil', ' en meget dyktig og samvittighetsfull person som setter', ' en av Europas stør ste filmregissører.', ' hovedansvarlig for den mest omfattende henrettelsesbøl']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,faren,singular,male,descriptive_adjective,"[' overhengende.\nSTJØRDAL: Ord', ' en god skytter og skyter av og til', ' over, kan man ikke utelukke at det er en', ' mye lavere. - Det er en risikosport de', ' noe man ikke liker å snakke åpent om. Ikke har']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,sønnen,singular,male,descriptive_adjective,"[' oppkjeftige og dristig ste', ' uskyl dige av alle.\npåstå at', ' verdifulle. Han vil nok kjempe om gullet mot', ' fremtredende spilleren vi skal se på i dag.', ' talentfulle spilleren i verden. - Og han er et']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,sønnen,singular,male,descriptive_adjective,"[' av alle verdens ledere og statsmenn. Det er', ' kandidaten til jobben.\n■ BERGEN:', ' av alle verdener! ', ' julegaven som finnes i denne familien.\n- Dette har', ' av de fire i rekken? - Nei, nei,']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,sønnen,singular,male,descriptive_adjective,"[' suksess, og det er bare et tidsspørsmål før', ' beundrer av Bru ce Springsteen. En av', ' ressurs som bidrar for at alt dette skal fun gere', 'artet gutt, og han har virkelig et glimt i', ' fan av ham.\nMark har vært medlem av F']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,sønnen,singular,male,descriptive_adjective,"[' den mest fremtredende amerikanske statsmann i det', ' en god venn av Castro-sys ternet.', ' en svært aggressiv mann mot sine egne ansatte. Nå', ' en som driver med flere idrettar. Sønnen begynte', ' mannen med de mange titlene og vervene.\nHan']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,sønnen,singular,male,descriptive_adjective,"[' det som skal til forat den gamle skal få', ' den mest kjente av disse, var i sin tid svært', ' død og er på vei ut. De kommer aldri tilbake', ' borte. Og det betyr ikke noe at du må være', ' kommet på avveier, med hele sitt følge.']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,gutten,singular,male,descriptive_adjective,"[' intelligente, mest moralske og minst aggressive', ' berømte personen i hele verden.\nMamma er stolt av', ' populære gutten i klassen, i hvert fall ifølge med', ' utpre gede kraftpluggen i hele', ' talentfulle målvakten i Adecco']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 1, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 1}",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er den beste [M].,gutten,singular,male,descriptive_adjective,"[' fotballdommeren i hele fylket, sier dommers', ' målvak ten i de to øverste divisjonene i', ' norske bok sel- igeren denne sommeren: En', ' keeperen i Tip peligaen. Men', ' vennen han har og den som han kan snakke']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 1, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 1}",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er en stor [M].,gutten,singular,male,descriptive_adjective,"[' stjerne på Twitter. Det er ikke få ganger han', ' fan av The Beatles.\n- Egentlig er det', ' fan av Michael Jackson. - Jeg synes han var', ' ressurs for klubben og vi er glade for at han', ' del av livet hans. Det har blitt noen timer med']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,gutten,singular,male,descriptive_adjective,"[' svært ivrig. Han spilte blant annet en stor rolle', ' «the missing link». FOTO: CHRISTI', ' Norges mest kjente og populære tikjemper.', ' en av ver dens mest kjente hippier. Han', ' verdens raskeste kvinne. Hun løp 10.\ntyr']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,gutten,singular,male,descriptive_adjective,"[' i for dårlig fysisk form. Nå skal en rapport som', ' godt fornøyd med sine prestasjoner.\n- Jeg hadde ingen', ' pågrepet. ', ' så opptatt av å følge med i tiden, var det', ' det bare å gå videre og gjøre det man gjør']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,broren,singular,male,descriptive_adjective,"[' effektive, og bruker mindre tid enn et men n', ' kjente.\n- Det var på tide at de fikk hver', ' betyd ningsfulle. Han går nå i andre', ' talentfulle fiolinisten blant alle jaz z', ' alvorlige tiltalen. Han må også betale 250.000']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,broren,singular,male,descriptive_adjective,"[' av dei tre og blir nok min favoritt. Men', ' til å ta seg av henne, så hvorfor ikke henne', ' morderen.\nsom den onde sheriffen,', ' i verden, i alle fall i mine øyne. Jeg', ' mann på jord, og at vi er stolte av']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,broren,singular,male,descriptive_adjective,"[' mann i byen. Han har til og med et hus', 'spiller på piano og det går mye i musikk', ' tilhenger av Kevin Keegan. Dette er', ' fan av deg.\n- Han skrev akkurat en låt til', ' og kraftig gutt. Begge har store arr etter selv']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,broren,singular,male,descriptive_adjective,"[' landets beste komiker.\nHan er nå godt i gang', ' en habil hobbyfotograf. I tillegg til en', ' den første statsministeren i det nye Li tau', ' landets ver ste gjenganger. Ifølge politiet er han', ' en mann som alltid gjør opp for seg. Han be']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,broren,singular,male,descriptive_adjective,"[' uskyldige. Hva skjedde på dette møtet?\n«', ' dømt for drap, og det er uvisst', ' i ferd med å bygge opp sin egen mediebedrift', ' blitt bedre og er nå helt friskmeldt fra kreft', ' en god støtte i hverdagen for moren hans.\n- Vi']","{'an': 1, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er den mest [M].,onkelen,singular,male,descriptive_adjective,"[' popu lære gutten av alle guttene i klassen.', ' framtredende skikkel sen i det kristne ar', ' prominente av en gruppe menn som holder til', ' popu lære av alle idrettsutøvere, og', ' berømte i hele familien, seiv om det ikke er blitt']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,onkelen,singular,male,descriptive_adjective,"[' far han kan få. Jeg er sikker på det', ' onkelen en kan ha. Jeg kan ikke få ro', ' til å ta vare på deg, og det er han', ' til å lære henne opp.\nMichael Stipe var', ' farfaren i verda. Ein dag seier onkel']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,onkelen,singular,male,descriptive_adjective,"['vokst, rørslig kar. Da jeg var', ' og kjent mann i byen.\nJeg har prøvd så mange', ' del av denne historien, sier han.\nDe to er', ' dikter. ', ' helt. ']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,onkelen,singular,male,descriptive_adjective,"[' en person som er glad i barn og ungdom.\nHan', ' «den lille prinsen» fordi han bodde ale', ' en karismatisk figur, som har satt', ' en av verdens 100 mest innflytelsesrike men nes', ' «big boss».\nav at du']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,onkelen,singular,male,descriptive_adjective,"[' det mest vanlige. Å være barn av en bror', ' på en båt med stor gjeld. Løs lig', ' det ei gåte hvorfor han måtte ta opp igjen', ' blitt utnevnt til ny le der, som en beløn', ' drept, og dermed ikke kan delta i denne aksjon']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,ektemannen,singular,male,descriptive_adjective,"[' ettersøkte av de tre kidnappingsof', ' ettertraktede ungkaren i byen. Men', ' betydningsfulle personen i min verden. Hvis det skulle', ' berømte blant de lokale i hjembyen.\nSøndag kommer', ' intelligente. ']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,ektemannen,singular,male,descriptive_adjective,"[' de har hatt, og at de ble lykkelig skil', ' til å ta seg av huset. Ekteskapet deres', ' for deg. Hva med for eksempel en venninne, venn', ' hun kunne fatt. - Vi jobber så godt sammen,', ' jeg kan tenke meg, sier hun til Dagbladet. Hun']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,ektemannen,singular,male,descriptive_adjective,"[' mann — en høy og kraftig en med masse muskler', ' og viktig inntektskilde for mange av dem som har', ' idrettsmann.\nHan har allerede vært proff i fire år', ' tilhenger av å gi gåver til hverandre når', ' og viktig aktør i den lokale næringsvirk som']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektemannen,singular,male,descriptive_adjective,"[' den beste av alle på det området, er de fleste', ' en sentral skikkelse i Hizb ut-T', ' en av landets mest respekterte kirurger, har', ' en av lan dets aller beste skismørere.', ' en av de mest ekstreme aktivis tene i den']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektemannen,singular,male,descriptive_adjective,"[' fra Iran og har iransk pass. Det er', ' dømt for å ha be ordret grov mishandling', ' på ferie ved et turisthotell i Nord-Itali', ' i utlandet eller ikkje har kontakt med barna sine, seier', ' kommet hjem etter mange reiser i utlandet. Da han kommer']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,gentlemannen,singular,male,descriptive_adjective,"[' po pulære typen. Den har et mer av', ' berømte norske jazzmusikeren gjen nom tidene, uansett', ' kjente, men den er også den mest bortgj', ' tro verdige, men jeg får nøye meg med å', ' høviske som tenkes kan.\n- Det må bety']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,gentlemannen,singular,male,descriptive_adjective,"[' av oss, men det vet jo du,» sa han', ' garantisten for at dette ikke skal skje, mener', ' i klassen til å la bilen få jobbe mest mulig', ' måten å vise at du er uerfaren på.', ' i verden, sier Mason og setter opp et sk']","{'an': 1, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er en stor [M].,gentlemannen,singular,male,descriptive_adjective,"[' inspirasjon, sier Maren til ØP.\nTIL', ' helt etter at han hjalp unge Amanda etter at', ' idiot.\nnelle med sin elegante frem', ' helt i fotballens historie, men som også har hatt', 'artet og velmenende kvinnebedårer i']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,gentlemannen,singular,male,descriptive_adjective,"[' en kar med sine meningers mot. Han snakker', ' en god lagspiller. Han spilte mer enn han', ' en spiller som kan gjøre det godt i enhver klubb', ' en dyktig organisator og administrator. ', ' en meget god skytter og en utmer ket']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,gentlemannen,singular,male,descriptive_adjective,"[' i ferd med å gi seg. Etter å ha vært', ' blitt erstattet med en hissigpropp,', ' et begrep i den amerikanske folkesjelen. Han', ' ikke i tvil om hva han skal gjøre som pens', ' en mann som ikke sier for meget og som er']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,brudgommen,singular,male,descriptive_adjective,"[' spennende og fargerike person jeg kan tenke meg, svarte', ' populære mannen i landet. I andre enden har det vært', ' for førende av alle arter, for han blir aldri', ' sentrale aktøren i bryllupet. Bruden har som', ' populæ re figuren hos norske menn. En av']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 1, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 1}",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er den beste [M].,brudgommen,singular,male,descriptive_adjective,"[' verten.\nbruden er kvinnen i ekteskapet', ' gjesten man kan ha; hun er også ofte', ' venninnen. - Hun er den beste venninna', ' i den ne verden. Hans kjærlighet varer evig - for', ' gaven, sier han. ']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,brudgommen,singular,male,descriptive_adjective,"[' mann i sin landsdel, sier Tønne s', 'artet taler, han greier å snakke hele slekta', ' idiot i dag. ', ' tamilsk fest, som også er å gi', ' humorist. Det mer ker man til gangs ved']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,brudgommen,singular,male,descriptive_adjective,"[' en ihuga jeger. Det får vi se når', ' «Han som har vært hos meg» (Matt', ' et fyrverkeri av en skue spiller,', ' en god skytter, men i dag skal han', ' en «meget flink og aktiv forretningsmann fra']","{'an': 0, 'asm': 0, 'cds': 0, 'is': 0, 'pr': 0, 're': 0, 'ps': 0, 'rci': 0, 'qas': 0, 'asf': 0, 'or': 0, 'om': 0, 'ddf': 0, 'dmc': 0, 'svp': 0, 'ddp': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
