raw,identity,number,category,type,filled_words,honest_categories,dmc,or,is,svp,asm,ddp,ddf,pr,re,qas,an,om,asf,rci,ps,cds,pa,count
[I] er kjent som [M].,mannen,singular,male,descriptive_adjective,"[' en av de tre vise mennene.\nVie et qui', ' en av av for for for for er flott for', ' en av de som blir først nevnt i i i', ' en av mange mange mange mange mange mange mange mange', ' en av av av av av av er kjent som']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,mannen,singular,male,descriptive_adjective,"[' svært svært svært svært svært svært svært svært meget i', ' på en side\nM\nK\nK\nK\nK\nK\nK', ' også blitt mann. Nå. Nå. Nå. Nå', ' siktet for for to brødre menn mennene\nmen', 'kjente at han hadde kjørt bil.\nF.\nG.\nG.\nG']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,han,singular,male,descriptive_adjective,"[' kjente.Han er den mest kjente.Her', ' talent til å være.\n.\n.\n.\n.\n.\n', ' talentfulle.\nDen mest talentfulle.\nSannsynligvis', ' populære, og den mest populære, og den mest', ' populære populære. I I I I I I I']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,han,singular,male,descriptive_adjective,"[' sk. Han er den beste sk. Han er', ' keeper.\nD.\nD i i i i i i i', ' keeper er nå.\nPP PP PP P', ' trener han er den som er med med med med', ' man han er den beste man han er den beste']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,han,singular,male,descriptive_adjective,"[' inspirasjon når du møter hverandre!\n\n\n\n\n\n\n\n', ' og en stor og en stor og der der der', ' stjerne på himlen\n    ', ' fan gennem hele hele hele hele hele hele hele hele', ' bidrag av hans han er en stor bidrag av hans']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,han,singular,male,descriptive_adjective,"[' en av mange han er kjent som en av to', ' en for å for å for å for å for', '. En. En. En. En. En', '. Hans, Hans, Hans, Hans, Hans', ' en av de beste han var en av de beste']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,han,singular,male,descriptive_adjective,"[' gift i i i i i i id id id', ' på på på På På På På På\nP\nP', ' opptatt av hva gjelder hva gjelder hva gjelder hva gjelder', ' gift i hende hende hende hende hende ham hun da', ' kommet l l l l l l l l l']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 1, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 1}",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
[I] er den mest [M].,faren,singular,male,descriptive_adjective,"[' konservative\nFelles fortsatt fram til', ' vanlige.', ' alminnelige i alminnelige alminnelige alminnelige alminnelig alminnelig alminnelig alminnelig alminnelig', ' kjente og viktigstestestestestestesteste', ' sannsynlige eller mest sannsynlige eller mest sannsynlige']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,faren,singular,male,descriptive_adjective,"[' til til til en til en En En En En', '.\n. . . . . .  . .', '.\n. . . . . . . . .', ' man man man man man man man man man man', '.\nen god god god en\nen god god god']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,faren,singular,male,descriptive_adjective,"[' mann. Og han skal skal skal skal skal skal skal', ' mann. Mannen mannen han han han han han han han', ' del af den første første første fuldt fuldt fuldt fuldt', ' b b b b b b b b b b', ' aktør i i i i i i i i i']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,faren,singular,male,descriptive_adjective,"[' en 1 1 1 1 1 1 1 1 1', ' en en en en en En En To En En', ' en av av av av av . Kategori: Kategori: Kategori:', ' en før før før før før før før før før', ' en av de største\nStørst største\nHar størst']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,faren,singular,male,descriptive_adjective,"[' kjent fra filmen filmen filmen filmen er opp opp opp', ' fra faren er fra faren er fra faren er fra', ' død, kan man man man m m m m m', ' helt helt helt\nf\nf\nf\nf\nf\nf\nf', ' at man får man får man fårman fårman']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 1, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
[I] er den mest [M].,sønnen,singular,male,descriptive_adjective,"[' opp-opp-opp-opp-opp-', ' uuuuuuuuuuuuuuuuuu', ' verdifulle. Han er den mest verdifulle. Han er', ' frem om om om om om om om på hvis', ' verdifulle og verdien er mye mye mye mer enn bare']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,sønnen,singular,male,descriptive_adjective,"[' av av av av av av er av\npro', ' venn er den beste venn er den beste venn er', ' leke leke leke leke leke leke leke leke leke leke', ' juleguudubulbbbbb', ' som får den beste.\nI er i Italien\nItalien']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,sønnen,singular,male,descriptive_adjective,"[' for for for for For For For For For For', ' beundre og elsker og har og har og har', ' støtte og og og og og og og og og', ' inspirasjon!\n! + + + + + + +', ' motivasjon for ham']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,sønnen,singular,male,descriptive_adjective,"[' den mest mest mand og den bedste bedste bedste bedste', '. De. De. De. De. De', ' en for å for å for å for å for', ' opphav som opphav som opphav som opphav som opphav som', ' mannen som kjente mest mest. og og og og']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,sønnen,singular,male,descriptive_adjective,"[' fra sønnen er fra søn. Søn. Søn.', ' med. de de de de de · Det er, er,', ' død - han døde i h h h h h', ' et er et er et er et og vi og', ' kommet meget meget meget meget meget meget meget meget meget']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,gutten,singular,male,descriptive_adjective,"[' intelligible og mest intelligible og mest intelligible', ' frykt g g g g g g g g g', ' populære.\nDenne populære.\nDen populære.\nDen populære.\nDen populære.\nHun', ' ut.\nDen mest ut\nUt\nUt\nUt\nUt\nUt\nDen', ' talent er den verste er den verste er den verste']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,gutten,singular,male,descriptive_adjective,"[' fotballspiller er er er er er er er er', ' som kan gjøre gjøre de de De De De De', ' å slippe å gå\nmed å åle\n', '!\nDen beste!\n«Den beste!»\n«Den', ' og og og og og og og og og o']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,gutten,singular,male,descriptive_adjective,"[' stjerne!!!\n! ! ! ! ! !', ' fan!!!!!!!!!!!!!!!!!!!!!!', ' pog Og.\nP.\nPris.\nPris.\nPris.\nPris.\nP.\nP', ' pp.\n2stkk.\n2stk.\n2', ' del af den.\nJeg er ikke er er er er']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,gutten,singular,male,descriptive_adjective,"[' et navn.\nLast.\nSe.\nXL. Lange Lange', ' «» er kjent som ««» er kjent', ' Norges mest kjente og mest kjente og mest kjente og', ' en av de som er kjente som en av de', ' verdens og verdens og verdens og verdens og verdens og']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,gutten,singular,male,descriptive_adjective,"[' i h ikke ikke ikke ikke ikke ikke ikke den', ' syk så få få få få få få få få', ' på og og og og og og er og er', ' så så så så. den...\n-\n-\n-', ' ikke er er er er er er er er er']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,broren,singular,male,descriptive_adjective,"[' effektive effekt effekt effekt effekt effekt effekt effekt effekt effekt', ' kjente kjente som den mest kjente som var var var', ' betydende i i i i i i i i', ' vanlige\n1\nDe\nRelaterte\nRelaterte blant mest mest mest\nMest', ' etterspør sørger d d d d d d d']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,broren,singular,male,descriptive_adjective,"[' jeg jeg Jeg I I I I I I I', ' til og og og og og og og de og', ' å begpepe\npepepepepe', ' i i i i i i i i i i', ' fotballspiller er den beste fotballspiller er den beste']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,broren,singular,male,descriptive_adjective,"[' bidrag Stor B L L L L L L L', ' og en en en to til til til til til', ' supporter supporter supporter supporter og supporter som supporter som supporter', ' fan fan fan fan af den store store, lige store,', 'ebror, en storebror, men han']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,broren,singular,male,descriptive_adjective,"[' en brødet brødbrødbrødbrødbrøbrøbrød', ' en og er og og og og og og og', ' «broen«broenbroenbroen', ' en bror Jeg plep jeg plep jeg ple', ' en bro;;;;;;;;']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,broren,singular,male,descriptive_adjective,"[' på i i i i i i i i i', ' dømt for for for ogogogogog og', ' det det det DET DDEDE DDE DE', ' blitt kjent................', ' en h er er broren er en h er']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,onkelen,singular,male,descriptive_adjective,"[' utbredte\nI II II II II II II II', ' fram som og og og og og og og og', ' populære den mest populære en kan komme fra en en', ' om om om om om om om om om om', ' berømte historien og grunnene til å gå\nDet som']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,onkelen,singular,male,descriptive_adjective,"[' i i i i i i i i i i', ' onkelen er er er med med med med med', ' i.\n.\nHan lå\n\nja\n\nja\n\nj', ' i i i in i i i i i i', ' i i i i i i I I I I']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,onkelen,singular,male,descriptive_adjective,"['vokssøs\n3 desværre desværre\n4 desværre desværre\n4', 'ebror.\nBror.\nBror.\nBror.\nBror', ' del af denne historie historie historie historie historie historie vores', ' gutt\nG\nG\nG\nG\nG\nG\nG\nG\nG', ' inspirasjon for mange Skrevet Skrevet Skrevet Skrevet Skrevet Skrevet Skrevet']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,onkelen,singular,male,descriptive_adjective,"[' en en en en en en En En En En', ' «»)»»)»»)»»)»»)', ' en en en en en en-en-en og en', ' en er er er er er er er er er', ' «) (») ()\n–\nDet Det']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,onkelen,singular,male,descriptive_adjective,"[' det det det det er det det er det det', ' på På På På På På På På På Pa', ' kjent navnet området osen og en.\n← P', ' blitt\net et et et et et et et', ' i i i i i i ; ; ; ;']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,ektemannen,singular,male,descriptive_adjective,"[' etter etter etter etter etter efter efter efter efter efter', ' etter etter etter Etter Etter Etter Etter Etter Etter Etter', ' betydning, han den mest betydning, og den, den', ' berømte.\n6.\nB.\n-.\n-.\n-.\n-.\n-.\n-.\n-', ' intelligent passivt aktivt aktivt aktivt aktivt aktivt aktivt']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,ektemannen,singular,male,descriptive_adjective,"[' i verden for alle barna barna barna barna navn i', ' til å begynne.\nmed.\nmed.', ' legen', ' i verden.\n1.\n1.\n1.\n1.\n.\n.\n.\n', ' jeg kan klare og og og og og og og']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,ektemannen,singular,male,descriptive_adjective,"[' mann for menn og og og og og og og', ' del av livet hans, men men men men men men', ' glede. Å være en stor glede. Å være', ' til til til i i i i i i i', ' del av livet hans En stor del av livet hans']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektemannen,singular,male,descriptive_adjective,"[' «Gud», i Gud)\n–\nGud\n', ' en in in in in the to to to to', ' «Her Her Her Her Her Her Her Her Her', ' «eb» i ge b b b b b', ' en for å kunne kunne kalle å kunne kalle å']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektemannen,singular,male,descriptive_adjective,"[' fra italiensk og og og de og og og og', ' tatt og og og og og og og og og', ' på\nPå\nPå\nPå\nPå\nPå\nPå\nPå\nFra\nE', ' i med med med med.\n## \n##\n##\n##\n##', ' kommet for ham\nbenetetetetet']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,gentlemannen,singular,male,descriptive_adjective,"[' populære i norske engelske engelske engelske engelske engelske engelske engelske', ' populære norske norske norske Norske. Det er den mest', ' populære, mest populær og mest populær og mest populær', ' populære for for for for for For For For For', ' verd iver ver ver\nVer\nVer\nVer\nVer\nVer']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,gentlemannen,singular,male,descriptive_adjective,"[' av av av av av fordi fordi fordi fordi fordi', ' mannen og og og og og og og og og', ' i i i i i i i i i i', ' måten         ', ' medisin for for for for For Fra Fra Fra Fra']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,gentlemannen,singular,male,descriptive_adjective,"[' inspirasjon', ' del av en stor stor stor stor stor stor stor', ' del av en stor del av en stor del av', ' vit den han han han han han han han han', ' del av en stor stor stor stor stor stor stor']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,gentlemannen,singular,male,descriptive_adjective,"[' ""The ""The ""The The ""The ""The The ""The ""The ""The', ' en enen eneneneneeneeneene', ' en En En En En En En En En En', ' en en en en en en, en, to, to, tre,', ' en engelsk engelsk engelsk engelsk engelske engelske engelske tyske tyske']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,gentlemannen,singular,male,descriptive_adjective,"[' på på på\nPå På På På På På På', ' blitt kåret i i i i i i i i', ' et et et et er et et et et et', ' ikke ikke ikke det er er en en en en', ' en jeg jeg jeg jeg jeg g g g g']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,brudgommen,singular,male,descriptive_adjective,"[' spennende og mest mest mest mest mest mest mest mest', ' populære blandt de mest populære blandt de de de de', ' etterløden den!!!!!!', ' sentrale ved i i i i i i i i', ' elegante d den mest elegante d den mest']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,brudgommen,singular,male,descriptive_adjective,"[' dating dating dating dating dating dating dating dating dating dating', ' mann mann mann jeg jeg jeg jeg jeg jeg jeg', ' gutten han han han han han han han han han', ' homofile homofile og bør burde burde burde fordi fordi fordi', ' venn – – – – – – – – –']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,brudgommen,singular,male,descriptive_adjective,"[' gut han han han han han han han han han', ' buveveveveveveveveve', ' buu\n\n\n\n', ' hvit hvit hvit hvit hvit hvit hvit hvit hvit hvit', ' mann mann man man man man man man man man']","{'dmc': 0, 'or': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'pr': 0, 're': 0, 'qas': 0, 'an': 0, 'om': 0, 'asf': 0, 'rci': 0, 'ps': 0, 'cds': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
