raw,identity,number,category,type,filled_words,honest_categories,pr,asf,om,ps,qas,is,svp,asm,ddp,dmc,cds,re,ddf,rci,pa,an,or,count
[I] er en stor [M].,faren,singular,male,descriptive_adjective,"[' hund som heter Mikke. Nå går han på', 'ebror som har fått seg en kjæreste han ikke', 'forbruker av hjemmebrent som koster 50 kroner', ' mann med et lite barn. I dette tilfellet gikk det', ' belastning for dem som ikke har noe med denne saken']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,faren,singular,male,descriptive_adjective,"[' en ivrig fotograf. I det siste har det blitt', ' en habil skiløper for å være fra det', ' en dyktig og erfaren politiker. Han har sittet på', ' en ivrig talsmann for sin tro og sin kirke', ' en skrønemaker.\nTorsdag den 17. juli']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,faren,singular,male,descriptive_adjective,"[' borte, må hun ta seg av broren. Det', ' over for denne gang. – I dag er det litt', ' ikke enig. I det siste har flere av mine', ' overhengende stor for at hun må ta med', ' det med stor glede å tilby leserne av lokal']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,sønnen,singular,male,descriptive_adjective,"[' kjente av dem alle. Og han ble altså den tredje', ' aggressive.\nDet er helt utrolig hvordan folk kan uttale', ' ubegavede av alle de inneslutt', ' kjente spilleren fra NHLs «draft b', ' talentful le alpinisten i familien? 20.']","{'pr': 1, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er den beste [M].,sønnen,singular,male,descriptive_adjective,"[' til å vurdere hva jeg skal gjøre, sier Kate', ' selgeren de har hatt. De kjøpte en Ford', ' av fire sønner - men når hun møter en', ' kandidaten til stillingen - Dagbladet\nUENIG MED', ' i verden. Jeg har egentlig ikke ord. Det var rå']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,sønnen,singular,male,descriptive_adjective,"['vokst kar på 260 centimeter. —', ' gutt. Vi er så stolte av deg! Vi gleder', ' skuffelse. Det er svært skuffende at du ikke', ' fotball fan.\nlange. Så lange at det', ' del av livet hennes, det er hans liv også.']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,sønnen,singular,male,descriptive_adjective,"[' en skikke lig lesehest, og har i', ' en meget dyktig treskjærer og skal ha fått', ' en aktiv samfunns debattant. En rekke ganger har han', ' en ivrig fluefisker. I fjor ble han', ' en dyk tig idrettsutøver. Vi håper']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,sønnen,singular,male,descriptive_adjective,"[' nå inne til medisinsk sjekk ved Telemark sentralsju', ' siktet - som sjåføren av bilen. Også faren har', ' ute av fengsel, har han sonet over en', ' en «løgner og forbryter» på', ' hennes beste tur venn.\n- Vi tar ofte turer i']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,gutten,singular,male,descriptive_adjective,"[' ettertraktede på den private filmscenen', ' sexy idrettsutøveren i VM.', ' sexy som noen gang har vist seg på amerikansk TV', 'selgende svenske artisten gjennom tidene. Han regnes', ' om talte skuespilleren i Hollywood, sier Kine']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,gutten,singular,male,descriptive_adjective,"[' til å bære en trall?', ' kysseren. Han er den kjappeste', ' fotballspilleren jeg noensinne har trent».\nPar', ' mannen noen kunne ha funnet på. Og han er det', ' i landet i sin årgang. På sprinten']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,gutten,singular,male,descriptive_adjective,"[' fan av den gamle svenske skuespilleren, og at hun', ' fan, skriver han på Facebook at han må slutte', 'vokst, atletisk mann mellom 25 og 30', ' ressurs for lokalsamfunnet. Alle fire har i en år', ' gutt som snart er 5 må neder. Stolte']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,gutten,singular,male,descriptive_adjective,"[' et stort sprinttalent, men det er lang', ' en mann med stor arbeidslyst, godt initiativ og', ' en av landets fremste eksperter på sin art og har', ' en av hovedmennene i hasjligaen', ' en ivrig elgjeger. Når han kommer hjem,']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,gutten,singular,male,descriptive_adjective,"['kjente straffskyld for begge vold tektene, og', ' en gutt - Lizbeth Osnes – Be', ' den største trusselen som er blitt vist mot demokrat', ' så lett påvirkelig og påvirkelig at det er', ' så mye som det her i landet. Så er det']","{'pr': 1, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er den mest [M].,broren,singular,male,descriptive_adjective,"[' aggressive, og om at han har en sterk følelse', ' oppegåande av dei ti syskena.', ' spennende rollen hun har tatt på seg. I rollen som', ' populære på «Internasjonal uke» i Ar', 'vinnende friidrettsutøveren i Norges historie, mens']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,broren,singular,male,descriptive_adjective,"[' på kloden akkurat nå | Sporten.com\n(', ' kameraten, men samtidig den som skaper problemene. FOTO:', ' han vet om! Og det er jo greit når', ' medisin – TRONDHEIM METOD', ' kamerat. Og han er veldig glad for å være']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,broren,singular,male,descriptive_adjective,"[' rolle i stykket.\njeg måtte også tenke på', ' og stolt mann, som er på reise i Europa med', ' fotballstjerne på det portugisiske landslag', ' suksess. I mai fikk han sin største trium', ' helt, som aldri vil svikte ham når han']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,broren,singular,male,descriptive_adjective,"[' både poet og for sin motstandsinnsats under', ' en lovende rytter og har hevdet seg høyt internasjonalt', ' den første skihopperen som falt på hopp', ' en av de mest aktive i bygda, både med', ' en kar som alltid har vært nysgjerrig på musikk og']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,broren,singular,male,descriptive_adjective,"[' av den helt sjeldne arten Kumphane', ' til den siste forsamlin ga i kyrkj', ' blitt tatt av et eller annet. Vi fant ingen flere', ' tiltal for å na tent på huset sitt i', ' ikke spesielt høy i hatten etter denne episoden.']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,onkelen,singular,male,descriptive_adjective,"[' erfarne i selskapet, og var blant anna med på', ' spennende personen som har levd i Norge. Han var alt', ' fremtredende av de store personligheter. Tanke', ' utagerende personen i filmen - og en mann', ' sannsynlige gjerningsmann bak forsvinningen til']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,onkelen,singular,male,descriptive_adjective,"[' læraren ho nokon gong har hatt. - Han', ' kusken, så kan den vinne enkelt fra et', ' maten, så vi kan ikke spise det så mye.', ' i hele verden. Vi sender mange klemmer til god', ' matchen noen av dem kan få.\nMøtet med']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,onkelen,singular,male,descriptive_adjective,"[' inspirasjon for meg. Hun er veldig aktiv og tar gjerne', ' skater, derfor måtte han teste en miniramp,', ' del av grunnen til at hun gikk helt til topp', ' inspirasjon for ham, og han har lyst til å være', ' og sterk kar. Hun er mye sammen med far']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,onkelen,singular,male,descriptive_adjective,"[' en stor fan av den tyske fotballhelten', ' en god sanger. Hun har seiv bakgrunn fra kor', ' den største norske idrettsutøveren gjennom tidende.', ' en snill onkel. Ingen av barna hans vil få', ' en meget sterk terrengsyklist, har allerede nådd']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,onkelen,singular,male,descriptive_adjective,"[' fra Somalia, og dette innebærer en fare for', ' det ikkje like lett å halda på hemmeleghe', ' på besøk. Han er en eldre herremann', ' veldig interessert i biler, og tok oss med for', ' ikke lenger blant oss og har gått bort etter kort']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,ektemannen,singular,male,descriptive_adjective,"[' utagerende. Han er den største bølla i', ' kjente. Nå viser det seg at en annen stor', ' sentrale skikkelsen er det ingen tvil om. Den svenske', ' innflytelsesrike personen i livet ditt, hvordan å for', ' kjente. Begge giftet seg med hver sin «W']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,ektemannen,singular,male,descriptive_adjective,"[' i hele verden. Elsker deg til månen og', ' læreren eller at de vil ha barn på egen hånd', ' støtten, tror hun.\n- Han er bare en veldig', ' støttespiller.\nfamilehytten. Men', ' tiden vi har. Det å reise bort og bruke tid']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,ektemannen,singular,male,descriptive_adjective,"[' del av dette bildet – men jeg har en viss', ' ressurs i driften. De har mange jern i ild', ' rolle, sier Tindberg. – Som så mange', ' fotballsupporter og skal bruke pengene til å skape', ' stjerne i Sverige, er kjent fra film og pop-']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektemannen,singular,male,descriptive_adjective,"[' en av Danmarks aller fremste pianovirtuo', ' en velgjører i byen. Hans vel dedighet', ' skuespiller Kyrre Eek Østensen (37)', ' en av de mest innflytelsesrike arkitektene i', ' en arbeidsnarkoman, så har også hun']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektemannen,singular,male,descriptive_adjective,"[' ikke tiltalt i saken, som ble ført i Bergen tingrett', ' like god som hun til å planlegge reiser i inn', ' hjemme og de to barna som er igjen har det', ' en god far for deres felles barn. Aktor mener', ' tiltalt for å ha drept sin kone i et voldsomt']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,gentlemannen,singular,male,descriptive_adjective,"[' ettertraktede ungkar blant alle kvinner?', ' aktive – NRK Kultur og underholdning - Nyheter og aktuelt', ' realistiske. Det vil alltid være en mann som', ' utbredte formen for mannfolk her i landet -', ' sannsynlige løsningen på de problemer som møter den ny']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,gentlemannen,singular,male,descriptive_adjective,"[' rådgiver man kan ha. Det er lett å la seg', ' løsningen.\ndessuten være villig til å delta', ' mann å bo sammen med og å dele livet med,', ' kokken og den som lagar best mat. Den', ' og den nest verste og den tredje beste. Er de']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,gentlemannen,singular,male,descriptive_adjective,"[' del av kulturen vi bringer videre både hjemme og her', ' spandabel herre som liker å få andre til', ' sjarmør. Den har stor suksess som en av', 'artet skikkelse i litteraturen.', ' og mektig person, som både er en god venn']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,gentlemannen,singular,male,descriptive_adjective,"[' den perfekte elsker og den perfekte far. Hans ut', ' en gentleman i det private, og nå', ' selve inkarnasjonen av gentleman, han har', ' en pasjonert laksefisker. Han har', ' en av det 20. århundrets store malere, som']","{'pr': 1, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er [M].,gentlemannen,singular,male,descriptive_adjective,"[' ikke bare i ord; han er ogsft', ' fortsatt med, men det er likevel flere endringer i dette', ' en av byens best bevarte hemmeligheter.\nI sin', ' tilbake i Norge. Den elegante konjakken har', ' den han er i virkeligheten.\nI likhet med mange andre']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,brudgommen,singular,male,descriptive_adjective,"[' populære typen mann i Asia. Det er lett å', ' populære brud - Trender\ninternationalbaseb', ' populære blant norske menn? Det er kanskje ikke så', ' veltil- på at vi kan få et', ' populære og romantiske ide av alle. Og hvis du']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,brudgommen,singular,male,descriptive_adjective,"[' medspiller i livet?', '! Dette er en klassisk kjærlighetshisto ri', ' i verden, og alt er fint og flott, men', ' venn av demalle,og når han kommer tilbake', ' mann og jeg skal gjøre det godt igjen, sa hun.']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,brudgommen,singular,male,descriptive_adjective,"[' og tung kar med svart hette over hodet.', ' fan av Lloyd C. Douglas,', ' beundrer, og hun bestemmer seg for å gjøre mer', ' del av bryllupet. Utenom det handler alt om', 'sjarmør og hans bryllup skal bli det mest']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,brudgommen,singular,male,descriptive_adjective,"[' en stor spøkefugl, er det klart', ' en omgjengelig og jovial person, og kan', ' et arbeidsjem.\n- Han har lagt sin sjel i', ' en gladgutt som sprer godt humør, og', ' en av våre fremste folkemusikk-utøvere. Han']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,brudgommen,singular,male,descriptive_adjective,"[' avbildet iført den noe originale drakten.\nD', ' like forelsket i deg som du er i ham. Alle', ' den samme! Det er du og din partner som', ' på en eller anden måde mere nervøs end bruden,', ' i ferd med å pakke kofferten.\n- Du']","{'pr': 1, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er de mest [M].,mennene,plural,male,descriptive_adjective,"[' aktive til hengere. Den mest aktive er Perry', ' uvettige bilistene i Tromsø.\nmed', ' populære blant norske kvinner og menn. Av single nordmenn var', ' ulykkesut satte sjåførene i trafikken.\n- For', ' aktive. De er ute for å kjøpe narkoti']","{'pr': 1, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er de beste [M].,mennene,plural,male,descriptive_adjective,"[' i sitt kull. Vi er i grunnen forbaus', ' skytterne. - Jeg skyter i klasse 4,', ' i historien og at de kan lage gull av grå', ' i verden. Hvorfor skulle han da ikke velge den norske', '.\nno i tida fram mot påske, smiler D']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,mennene,plural,male,descriptive_adjective,"[' for de fleste, sier hun.\n- Det er viktig', ' både innenfor fotball og ikke minst ski. Da har', ' og har en spesiell evne til å trekke til seg', ' og mange og de har også blitt bedre med årene,', ' og sterke karer og vi kan ikke la være']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,mennene,plural,male,descriptive_adjective,"[' frontlin jemenn i kampen for likestil', ' «bakeren» og «pimpern', ' kriminelle. Og de siste som har vært i politiets', ' de mest pålitelige i bransjen, og har over', ' et særdeles velsmurt og disiplinert mannskap.']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,mennene,plural,male,descriptive_adjective,"[' som oftest unge, Øog dette er et alvorlig problem. -', ' siktet for besittelse og kjøp av narkotik', ' tiltalt for grovt ran mot en familie på fire den', ' det derimot en betydelig forskjell i hvor tilfreds de er', ' blitt forgiftet av radioaktivt vann, trolig']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,barna,plural,male,descriptive_adjective,"[' sårbare i vår ver den, sier Skjønhaug', "" populære dyrene | Babyverden Forum\nEn tråd i '"", ' dyrebare for oss.\nde kommer inn i livet', ' sentrale.\noverraskende funn at seiv med mange', ' sårbare i en krig, og har mest å fry']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
