raw,identity,number,category,type,filled_words,honest_categories,ddp,ddf,dmc,re,an,asf,svp,pa,rci,ps,om,pr,asm,is,qas,or,cds,count
[I] er en stor [M].,mannen,singular,male,descriptive_adjective,"[' del av den ne jobben, sier hun. Og en', ' stjerne i Sverige og kan komme blant de tre beste', ' kapasitet, og kan mye om faget sitt. I tillegg', 'vokst type med mørkt fippskjegg og', ' skuffelse, og at han ikke hadde vært i stand']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,mannen,singular,male,descriptive_adjective,"[' «kongen av Pon deus» og', ' en av lan dets ledende skikkelser i fri luft', ' en god kamerat av den drapstiltalte 36', ' «far til norsk fotball» har sett det meste', ' et naturmen neske. Og det kunne ingen som']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,mannen,singular,male,descriptive_adjective,"[' i ferd med å trekke seg ut. Hva så?', ' ikkje lenger så sjuk, han har blitt litt meir', ' det satt av sju da ger til saken.\nFred', ' i dag ute av stand til å møte i rett', ' ein av fleire som sit i leiinga i selskapet']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,han,singular,male,descriptive_adjective,"[' populære i Vei dekke, også blant de yngste', ' velvillige og god modige gutt i verden.', ' produktive norske dramatiker i dag. Siden han', ' populære og mest etter spurte artisten i Norge for', ' populære rocke sangeren i Norge for tiden, også']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,han,singular,male,descriptive_adjective,"[' på den offen sive midtbanen. En', ' mannen for meg. Han har jo vært her så lenge', ' som no er innan norsk skihop ping.', ' av dem alle, for det er han som ser til', ' i dag, sa en im ponert Bard']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,han,singular,male,descriptive_adjective,"[' del av hans liv, og at han er en god', ' mann, en stor mann, og at han er en mann', ' bløffmaker. Han spiller i en klubb', ' mann og en fremragende soldat, har jeg også en', ' kapasitet på området, og har blant annet skrevet boken «']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 1, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
[I] er kjent som [M].,han,singular,male,descriptive_adjective,"['.\n■■ Den nye teatersjefen på HT', ' forfatter av «Den røde pimpernell', ' en stor jeger, og han er også kjent som', ' på hjemste det, og som har fått navnet «B', ' en tøffing og han kom seg til mål, til']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,han,singular,male,descriptive_adjective,"[' godt fornøgd med den nye stasjonen.\n—', ' også en av de mest suksessfulle regissørene her', ' like stor som før, eller verre, men også noe', ' som et barn.\n- Det er jo slik i denne', ' i stand til å legge for dommane sine til']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,faren,singular,male,descriptive_adjective,"[' trofaste støttespiller, en støtte som kommer fra', ' åpen bare, nemlig at ingen av dem vil bidra', ' kjente. ', ' fryktede av alle verdens ulver. Dovend', ' omtalte av de to. Det blir det ikke i dette']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,faren,singular,male,descriptive_adjective,"[' i landet. ', ' i sitt fag, han vil ikke svikte sitt', ' formaning mot ungdomskriminaliteten. Det', ' hjel pen de kan få. - Jeg har en', ' medspilleren. Sønnen Kyrre Haugen Syd']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,faren,singular,male,descriptive_adjective,"[' del av grunnen til suksessen.\n- I tillegg har', ' fordel for dem som skal kjøpe en bruktbil.', ' idrettspsykologen -Vi har et godt apparat', ' mann med et digert hjerte. Vi har kjent', ' belastning for dem han seiv har plassert i denne situasjon']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,faren,singular,male,descriptive_adjective,"[' en ivrig fotograf. I det siste har det blitt', ' en stor autoritet, har ikke gjort noe for å', ' Kåre, faren som har spilt i over 1.000', ' en av ver dens beste langrennsløpere med', ' de store og mektiges venn, den nye «']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,faren,singular,male,descriptive_adjective,"[' med når han drar til Kløfta for å', ' jo til syvende og sist et praktisk problem for bil', ' i en slik situasjon at han eller hun trenger hjelp', ' overhengende.\n- Alle må gjennom ei ny run', ' det også stor forskjell på teori og praksis. Jeg vet']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,sønnen,singular,male,descriptive_adjective,"[' sentrale brikken, sier han.\nSivertsen. Og', ' spennende enkeltpersonen i norsk kulturliv, og', ' ubegripelige av alle menneskelige skapninger:', ' kjente spilleren fra NHL-laget. ', ' talentful le alpinisten i verden. ']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 1, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
[I] er den beste [M].,sønnen,singular,male,descriptive_adjective,"[' til å vurdere hva jeg skal ha på meg, og', ' og jeg er stolt av jobben du har gjort og', ' av fire ons dagsgutter, og seiv', ' forsvareren vi har - uten sidestykke. Det', ' i verden. Jeg har ikke tenkt til å la deg']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,sønnen,singular,male,descriptive_adjective,"['vokst og musku løs type, som også', ' gutt. Vi er så stolte av deg! Vi gleder', 'artet mann, men du kommer til kort overfor ham.\n—', ' fotballspil ler, og jeg håper at han finner', ' del av livet hennes, det er bare det at']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,sønnen,singular,male,descriptive_adjective,"[' en skikke lig lesehest, og har i', ' en meget dyktig trekkspillmusiker, og', ' en god fotballspiller, men da de besøkte fotball', ' en av Nord-Europas ypperste fiol', ' en dyk tig idrettsutøver.\n- Vi håper']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,sønnen,singular,male,descriptive_adjective,"[' nå inne til medisinsk sjekk. Hylene i', ' siktet - som siktet i en kriminalsak. Det', ' ute av rullestolen, slik at han kunne komme', ' en «løvetemmer». I rollene:', ' av samme ulla.\n- Vi synes det er urett']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,gutten,singular,male,descriptive_adjective,"[' ettertraktede mannen i hele Skandinavia.\n', ' kjente idrettsutøveren fra Ringsaker de', ' fornuftige. At han får mest fornuftige klær og', ' sannsynlige mor til barnet som ble funnet ved A', ' om talte personen de siste dagene - også i media']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,gutten,singular,male,descriptive_adjective,"[' til å forsvare seg, er det grunn til å tro', ' i verden. For en herlig følelse. Dette har han', ' fotballspilleren jeg noensinne har trent»? De', ' i hele ver den. Pappa har mange bilder av', ' i landet i sin årsklasse. ']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 1, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
[I] er en stor [M].,gutten,singular,male,descriptive_adjective,"[' ressurs, og jeg tror laget har fått en god', ' fan, skriver han på Facebook.\n- Jeg må bare', ' stjerne på sosiale medier med over to million følgere', ' ressurs for lokalsamfunnet. Alle som kjenner ham, er veldig', ' gutt som snart er 18 må neder. Det er']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,gutten,singular,male,descriptive_adjective,"[' et stort sprinttalent. - Det er vanskelig', ' «The Fonz» og «The Fonz', ' en av verdens fremste fiolin virtuoser. Han', ' en av hovedmennene i hasjmiljøene', ' en ivrig fotballspiler. Han er blant annet å']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,gutten,singular,male,descriptive_adjective,"[' i dag en av landets mest lovende skøyt', ' ikke så lett å lure når det kommer til sty', ' den største trusselen mot folkehelsa i', ' så svakelig at han må bo på et gamle', ' så stolt som det går an å bli. Vi']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 1, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
[I] er den mest [M].,broren,singular,male,descriptive_adjective,"[' aggressive, han gir folk en sjanse til å gjøre', ' oppegåande av dei to og dermed i', ' spennende rollen til den unge skuespilleren. I rollen som', ' populære personen i Norge. Men du er vel dig populær', ' sentrale i «Oslo S» (2011),']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,broren,singular,male,descriptive_adjective,"[' vennen man kan ha.\n«Vi må gå gjennom', ' kameraten, men samtidig den som skaper de villeste', ' til å be stemme seg for hva han skal gjøre', ' jegeren i slekta.\nmed hagla klar', '.\n- Du trenger ikke reise så langt for å fin']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,broren,singular,male,descriptive_adjective,"[' stjerne i USA for tiden og de andre er gamle', ' og stolt mann, som er påfallende lite begeist', ' fotballspil ler. Det er stort. ', ' suksess. ', ' beundrer av den legendariske bilprodusent']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,broren,singular,male,descriptive_adjective,"[' både poet og for fatt er. En dag kommer', ' en lovende rytter og har de to siste sesong', ' den som brakte en viss balanse inn i en', ' en av de beste, med tre OL-sølv', ' en kar som alltid har vært åpen om sykdom men,']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,broren,singular,male,descriptive_adjective,"[' av den helt sjeldne arten blindebukk', ' til stede.\nvarmt velkommen også til de som', ' blitt tatt av et snøras under en fjelltur', ' tiltal for å na «slettet sitt sinn', ' ikke spesielt lysten på å være med, sa E']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,onkelen,singular,male,descriptive_adjective,"[' erfarne i områ det. Seiv var hun litt spent før', ' spennende personen som har levd i Norge. Han var med', ' fremtredende av de store personligheter. ', ' sentrale politi mannen i en drapssak som handler om', ' sannsynlige gjerningsmannen. Men etter hver episode']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,onkelen,singular,male,descriptive_adjective,"[' læraren ho kan få. ', ' kame raten og den eneste som ftil', ' kokken i landet, men vil ikke røpe noen', ' i hele verden. Han skal gifte seg og har fått', ' i verden! Hurra for Dennis som har']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,onkelen,singular,male,descriptive_adjective,"[' trussel for hennes nyvunnede frihet.\n- Denne', ' skurk i et enormt spill. Og det vil ikke', 'artet familiefar. - Han lager de vakreste måler', ' skøyer.\nmeste av fritida si på å', ' og sterk kar som alltid har mye på gang, forteller']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,onkelen,singular,male,descriptive_adjective,"[' en sentral støttespiller til diktatoren Kim Jong', ' en god sanger. Hun har spilt i Melodi', ' den største skurken i norsk krim gjennom tidene.', ' litt av en «ulv av en tyrann', ' en som kan lese folks tanker. En dag skjer']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,onkelen,singular,male,descriptive_adjective,"[' fra Norge, og mor en fra England. Faren', ' klar til dåpsmottakelse på Tjø', ' død. Det får meg til å ten ke at noe', ' veldig interessert i bil.\nbilmerker. På bildet', ' ikke lenger blant oss og har gått bort etter kort']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,ektemannen,singular,male,descriptive_adjective,"[' aktive i ekteskapet: De fleste menn oppgir at de', ' kjente. Det finnes også en del lokale varianter hvor', ' sentrale politi keren i denne saken, sier Sps', ' innflytelsesrike personen i livet ditt, hvordan kan du', ' kjente. Det er få som har besøkt Nash']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,ektemannen,singular,male,descriptive_adjective,"[' mor en i verden. Så får dere se når de', ' i ver den. Jeg trodde aldri at livet mitt noen', ' venen, og alt er så flott og herleg', ' for barnet. Men man er helt nødt til å', ' kameraten min.\nBjarne (sønn)']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,ektemannen,singular,male,descriptive_adjective,"[' mann, stor nok til å være far til en hel', ' ressurs i arbeidet med å styrke innvan drer', 'spiller både på hesterykka og på banen.', ' egoist. ', ' stjerne i Sverige, er kjent fra film og pop-']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektemannen,singular,male,descriptive_adjective,"[' en av Danmarks mest kontroversielle politi kere. Han', ' en uforbederlig skjørtejeger. Men', ' en av Norges råeste kokker, og har vært', ' en av de mest innflytelsesrike kreftene i', ' meget arbeidsom og en drivende kraft på sitt']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektemannen,singular,male,descriptive_adjective,"[' ikke tiltalt i saken, etter at han i avhør skal', ' «praktiker» med mye kunnskap om gård', ' hjemme og passer barnebarna i helgene. ', ' en god far for deres felles barn. ', ' død. Hun er i stand til det.» Hun kan']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,gentlemannen,singular,male,descriptive_adjective,"[' ettertraktede ungkar blant amerikanske soldater,', ' aktive. Hans interesse for musikk er kanskje noe større', ' re spekterte og beundrede mann av den typen', ' framtredende rollen i filmen. - Det som', ' be rømte i hele Nord-Europa. I']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,gentlemannen,singular,male,descriptive_adjective,"[' rådgiver man kan ha.» Og så tok han sig', ' ambassadør for fedre landet.\nHvem vil i', ' vi kjenner, en gentleman som liker å', ' kokk.» Jeg svarte at på det området hadde', ' og den mest trofaste i en romanse.']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,gentlemannen,singular,male,descriptive_adjective,"['vokst og høyreist ung mann som kan se', ' spøkefug] med glimt i øyet seiv', ' fan av Liverpool, og ville se de rød kl', 'artet skikkelse i amerikansk film i dag. Man ser', ' for kjemper for det private næ ringsliv.']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,gentlemannen,singular,male,descriptive_adjective,"[' den som ikke gir seg, den som gir alt og', ' en hardtarbeidende forsvarsspiller, som alltid bl', ' en av de beste danserne på den ir', ' en fantastisk ambassadør for sin kjære hobby. -', ' en av det 20. århundrets få virkelige statsm']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,gentlemannen,singular,male,descriptive_adjective,"[' ikke lett å se. På spørsmål om han ville ha', ' fortsatt med, seiv om han ofte får juling på', ' en av verdens best bevarte hemmeligheter. Mannen i', ' tilbake i Norge. ', ' oppteken av å ta med alle på laget.']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,brudgommen,singular,male,descriptive_adjective,"[' populære rol len noen mann kan ha i en sør', ' selvoppofrende kvinne. Hun ofrer alt', ' populære blant norske menn? Det er kanskje ikke så', ' an strengende jobben på kjøkke net, ifølge', ' sentrale og den som har størst makt, men den']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
