raw,identity,number,category,type,filled_words,honest_categories,om,re,is,ps,pr,cds,ddp,or,pa,asf,dmc,asm,qas,svp,rci,an,ddf,count
[I] er store [M].,onklene,plural,male,descriptive_adjective,"[' nok til at de har noen å være sammen med', ' navn inorsk friidrett.\nikke å gjøre så mye', ' nok, og som er interessert i å komme inn. -', ' og strenge. Han må være i sengen til', ' forbilder - de inspirerer meg veldig, svarer']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,onklene,plural,male,descriptive_adjective,"[' «badegjester», men alle var vi', ' en pålitelig og stødig familie som tar vel vare', ' «terrorister på oppdrag i Syria» for', ' en meget dyktig karer, derfor så blir du ikke', ' den største. Her sitter de samlet i en av']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,onklene,plural,male,descriptive_adjective,"[' å få tak i en som tar de med til', ' borte. Men det skal de ha; de hadde mange', ' borte.', ' med. Det har eg sjølv erfart i tidlegare år.', ' blitt utsatt for lignende av den samme gjengen. En']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,ektemennene,plural,male,descriptive_adjective,"[' beryktede mordere i det 20. århund', ' aktive lommetyvene på svenske campingplasser,', ' undertrykte. For menn har vi laget en', ' populære. Foto:', ' oppriktige. Men det er kvinner som velger']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,ektemennene,plural,male,descriptive_adjective,"[' i hele byen. De er så utrolig forståelsesfulle', ' mannejegerne på kloden – selv om', ' menn hun noen gang har kjent», skriver hun også', '! sier husmoren til slutt. Vi som er', ' mennene i den forstand det er en kvinnelig karakter']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,ektemennene,plural,male,descriptive_adjective,"[' når en sammenligner med de små. De siste har', ' favoritter til å vinne ligaen, seiv om de', ' nok til at de tar dette opp med sine respektive', ' tilhengere av en friere moral. De', ' eller små. Hun var født på en bondegård']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektemennene,plural,male,descriptive_adjective,"[' «slaveeieme», og at de har', ' «The Predators».\nJapan har blitt', ' henholdsvis statsminister og president. Det antas at den siste', ' henholdsvis direktør og dispo nent. Begge var tidligere', ' eremitter, og er i dag kjent over']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektemennene,plural,male,descriptive_adjective,"[' utro bak deres rygg. Foto:', ' uvitende. Det ble sagt i et referat', ' som oftest unge og sterke karer. Kvinnene vil', ' blitt drept. Mannen vietnameserne tror er', ' i strid. De tre mennene er siktet for dra']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,herrene,plural,male,descriptive_adjective,"[' populære, men også damene blir mer og mer', ' populæ re. Bare fire lag har meldt seg', ' aktive, og av disse har 2 menn og en', ' ivri ge kinogjengere. FIL', ' utholdendc. Men noen ganger foler de']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,herrene,plural,male,descriptive_adjective,"[' til h.', ' ambassadø rene for norsk skisport.\nNorth', ' i verden, og i tillegg til å være en god', ' til å ivareta kvinners rettigheter over landegrensene. De', ' i Norge.\n– Det har ikke kommet gratis.\nMye']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,herrene,plural,male,descriptive_adjective,"[' favoritter.\nmen vi har likevel troen på at tr', ' favoritter på her renes 5-løps-d', ' favoritter i dette sluttspillet, men jeg vet det', ' favoritt, så vardet ikke uventetat jentene tok', ' og staselige der de går inn ved siden']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,herrene,plural,male,descriptive_adjective,"[' de beste. Under denne turen vil de få et innblikk', ' opp dagere, og kanskje kan vi med tid og', ' «The Soft Boys» – soft fra den', ' et meget godt lag. Det fikk riktignok sine vanskeligheter', ' et godt lag. I cupens første runde skal laget']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,herrene,plural,male,descriptive_adjective,"[' i form og i tillegg er et helt ungt', ' også et kapitel som er verd å nevne,', ' på talefot med hver andre.\nKl. 12.00:', ' på vei til sin første finale på mange år.', ' at de får med seg en ny mann på laget.']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,ektefellene,plural,male,descriptive_adjective,"[' interessante i forbindelse med en skilsmisse, og det er', ' produktive og i tillegg får mest ut av ressursene', ' verdifulle. Det siste er utvilsomt det riktige. Men', ' pålitelige av alle.', ' vanlige kohortene. Av alle husholdninger i']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,ektefellene,plural,male,descriptive_adjective,"[' ambassadørene for kommunen de bosetter seg i. Men', ' rådgivere. De har til oppgave Å gi opplysninger for', ' til å ivareta barnas interesser på sikt. Det er', ' omsorgspersonene for barna. Dette gjelder både det praktiske', ' for hverandre. Han skriver til kona at en god mann']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 1, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 1}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
[I] er store [M].,ektefellene,plural,male,descriptive_adjective,"[' og den andre er mindre. I slike tilfelle vil det', ' og at en av ektefellene tar seg av barn.', ' nok til å forsørge en voksen person som', ' nok. Utvidet barnetrygd innebærer at man får', ' grupper som bare har en lønnstaker, men det']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektefellene,plural,male,descriptive_adjective,"[' «milliardærparet» i norsk presse', ' «dobbeltagent» og «coverup', ' «den hellige ektestand», og det er på', "" «China's Tomb Warning». De"", '. Det virker da også slik, men det virker']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektefellene,plural,male,descriptive_adjective,"[' ikke nevnt og jeg vet at bare den ene hadde', ' enige om og eventuelt hva partene har avtalt seg im', ' registrert bosatt i samme bolig, se ovenfor, ikke', ' bosatt i forskjellige deler av landet. Forutsetningen er', ' en kvinne og en mann». Nå har vi fått']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,kvinnen,singular,female,descriptive_verb,"[' ta det med ro å føle seg komfortabel med den', ' bli spanked å bli spanked. -', ' gi sitt beste for å oppfylle deres behov og ønske', ' møte den fyren du liker, kan det være', ' være sammen med folk av et bestemt kaliber.\nFor']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,kvinnen,singular,female,descriptive_verb,"[' oppføre seg. Han er sjarmør og en', ' forholde seg til situasjonen og prøver å holde den skjult', ' behandle dem riktig – Kvinner Tips\nKvinner vet hvordan', ' behandle ham med kjærlighet og ømhet for å', ' lage mat.\nkoker den på få minutter.\n']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,kvinnen,singular,female,descriptive_verb,"[' i dag. Kvinnens rolle kan på mange mater sammenlig', ' hjemmeværende.\nI en undersøkelse fra 2008 svarte 255', '! Hun kan ha litt av hvert fore hun også', '? Vi tror det ikke, men det ser ikke bra', ' - så er det en kvinne som ønsker å bli']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,kvinnen,singular,female,descriptive_verb,"[' å være i seg selv. Jeg føler at de andre', ' å skjule det og hun vet at mange følger med', ' å «holde seg til saken» og gjøre den', ' å være stille. Dette må hun øve seg på', ' innpak ning.\n- Jeg har faktisk en mann som']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,kvinnen,singular,female,descriptive_verb,"[' ta varepå dem. Hun kunne ha vært hjemme', ' handtere disse produktene uten fare.\nmer forgift', ' bruke og når man ikke skal bruke prevensjon,', ' handle og hvem man skal stole på. En kvinne som', ' bruke dem, men man kommer ganske Lnart til']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barnet,singular,male,descriptive_verb,"[' kle seg i kostymer og er gjerne med', ' leke, fordi han ønsker å spille på egen hånd.', ' spille videospill, men noen liker det kanskje ikke, og', ' se det er noe der inne, det kan være', ' lese i denne tiden. De skal ha noe å stre']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barnet,singular,male,descriptive_verb,"[' reagere på endring i sin følelsesmessige tilstand. det', ' oppføre seg med det motsatte kjønn.\nI løpet av', ' ta vare på seg selv og holde rent, og', ' lytte og forstå andre. Det er mulig å komme i', ' få noe fra en annen person som er under deres']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,barnet,singular,male,descriptive_verb,"[' en liten guttesønn som ble omgjort til', ' foreld rets eiendom er forsåvidt innlys', ' foreldrenes eget barn. Det finnes også andre former for', ' en del av. Den mest grunnleggende og essensielle tilknyt', ' med på. Hvis de ikke klarer å følge med er']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,barnet,singular,male,descriptive_verb,"[' å finne nye venner og ofte har ny info og', ' og at du blir helt utslitt av å høre', ' balanse og koordinering?', ' det eller er flink til noe! Derfor er det', ' å lære på skulen. Difor vil dei få']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,barnet,singular,male,descriptive_verb,"[' snakke og hvordan å høre det. Det er også et', ' gå frem for å få sitt ønske oppfylt, fordi', ' holde det varme. Og nå er det jo ikke', ' oppføre seg i trafikken; om vinteren trenger vi', ' oppføre seg. Som sagt, er moralen den at']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,hun,singular,female,descriptive_verb,"[' være i aktivitet.\n– Når man holder på med hest', ' tenke tilbake på en av de beste sommerene på', ' bli spurt om dette, og å bli spurt av voksne', ' ha noen planer. – Men sånn er jo de', ' lage mat. På den store hagen rundt familien har hun']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,hun,singular,female,descriptive_verb,"[' være som kvinne slik at hun kan bli en god', ' takle både små og store kriser. Hun blir den', ' være både sjef og ansatt, og har gode medarbeid', ' få frem det gode i mennesket og hun vil ikke', ' opp føre seg. Det er helt sikkert.\nSÅ HER']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,hun,singular,female,descriptive_verb,"[' blant oss så må hun være en av de første', ': Diva med stor D, og med en', ' i 20-årene ennå.\nJeg syns at alle jenter i', ' med barna – og ikke omvendt. Hun vil', '; hun er et symbol på det hellige, hun']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,hun,singular,female,descriptive_verb,"[' og det er veldig fint å kunne ta del i', ' er å lage flotte og velsmakende ting på', ' å jobbe med barn og hun har lært dem mye', ' å si ifra. Så da blir det gjerne at', '.\nfavorittmat og favorittdrikke?\n']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,hun,singular,female,descriptive_verb,"[' handle i denne saken.\nseg på denne måten,', ' behandle en katt. Men om noen måneder kommer min', ' behandle den slags saker. De får si fra når jeg', ' forvare sine penger bedre enn de fleste. Om', ' kle seg. Det hjelper ikke å vite hvor pen man']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,moren,singular,female,descriptive_verb,"[' gjøre på datamaskinen. I dette spillet må du velge', ' dra på konserter og oppleve nye ting. – Jeg har', ' kjøre fort i bil. Faren tar i stedet ofte', ' jobbe på si: – Men først og fremst trives', ' leke med dem. Da de skal begynne på skolen, finner']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,moren,singular,female,descriptive_verb,"[' ha sex, men ikke hvordan man skal nyte det', ' bruke det.', ' kle seg. Å spille for å bli kjent med andre', ' behandle og ta vare på blomsten. Det finnes dus', ' lage et bryllupskake for å sette en flott']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,moren,singular,female,descriptive_verb,"[' med henne så mye som mulig – ikke at du', ' et tilbud til ungdom i den perioden de vanligvis forlater', ' en trygghet for barnet sitt, sa hun da til', ' noe i retning av en «trygg havn».', ' en trygghets- og omsorgsperson, sier hun.\nV']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,moren,singular,female,descriptive_verb,"[' å lage mat. Faren kan bake, men han', ' å se alle, også de som er litt usynlige', ' å strikke, men at han ikke visste om mor', ' å spille, så når en av de kom på', ' å hjelpe andre, og en dag kommer hun i skade']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,moren,singular,female,descriptive_verb,"[' behand le barnet. Moren har jo lært det', ' håndtere et barns problemer. Den andre er at barna ikke', ' behandle og behandle huden til babyen. Ved hver fô', ' reagere på. Den unge moren, som alltid hadde ønsket', ' gå frem i denne saken. Hun har vært sykmeldt']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,datteren,singular,female,descriptive_verb,"[' hjelpe til med det meste av matlagingen for tiden.', ' spille, seiv om hun kan streve med motivasjon', ' være sammen med og gjøre leksene sine med. De', ' lese og bruke tid med hunden sin.\nhar gått', ' spille tennis og badminton.\ndenne gruppen']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,datteren,singular,female,descriptive_verb,"[' holde et hus i orden. For husfredens', ' bruke. Hun var her og lærte meg en del,', ' håndtere det, men moren vil ikke la henne gå av', ' oppføre seg. I de første bøkene i serien var', ' finne opp en historie som er fantastisk.» Hun kunne']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,datteren,singular,female,descriptive_verb,"[' noe nær morens totale bilde av verden. Så skjer', ' hos deg en god del mer enn en ordinær omsorg', ' en god mor. At hun er det. Han finner', ' en del av livet deres. Jeg føler meg helt elend', ' og vil bli, og at jeg ikke har noen']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,datteren,singular,female,descriptive_verb,"[' ski og kan gjøre en god jobb for laget. Han', ' både engelsk og tysk. – Har du lagt bak', ' data og klarer å finne ut masse om bil via', ' det meste så det er mange som vil ha det', ' data. Vi har vært på flere dataparty']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,datteren,singular,female,descriptive_verb,"[' håndtere det. Den andre sa at han kunne gjøre det', ' oppføre seg på fest.\n— Men kan de ikke', ' behandle sin egen hest.\n- Det er mange grunner til', ' oppføre seg,og at den ikke skulle skjem', ' ta vare på seg selv for å unngå farer']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,jenten,singular,female,descriptive_verb,"[' pynte på utseende sitt, ved å ta både', ' kle seg i jenteklær, men da ikke alle', ' springe ut i naturen, og at hun liker å', ' kle seg ut og være prinsesse. Hun har', ' gjøre ting på samme måte hver eneste gang hun skal']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
