raw,identity,number,category,type,filled_words,honest_categories,an,ddp,or,asf,qas,asm,pr,pa,ddf,om,is,dmc,rci,svp,ps,re,cds,count
[I] vet hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' forholde seg til de rundt seg, eller hva folk forventer', ' tømme oppvaskmaskinen. Moren vet i', ' gjøre ting uten å få problemer.\nBokstavtro', ' skaffe seg mat. En av hans store lidenskaper er', ' oppfø re seg på fest.\nHan fikk vite om']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,broren,singular,male,descriptive_verb,"[' en støtte spiller i forbindelse med det han kaller «', ' en «rett frem»-krim hvor det handler', ' en viktig brikke i en film som handler om', ' en snill fyr. Han kommer hele tiden opp i', ' et anker for hans familie. Men når hans eldre']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,broren,singular,male,descriptive_verb,"[' å spille. – Han har en helt rå tim', ' langrennski, og satser for fullt. Da han', ' å lage fine ting av. – Han er veldig hjel', ' skateboard, legger Rashad Elkad', ' kjøkkenet.\n– Du må jo innrømme at du har blitt']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,broren,singular,male,descriptive_verb,"[' oppføre seg i de enkelte situa sjonene.', ' bruke en mobil. Det var jo derfor den ble', ' behandle en mann som har reddet livet hans. Selv om', ' oppføre seg overfor en kvinne som han. Han tar', ' behandle en pike. Man skal gjøre ære på']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,onkelen,singular,male,descriptive_verb,"[' drive med musikk og ønsker å drive med musikk i', ' se på når de trener. – Dette er et', ' være aktiv, men ikke for aktiv.\n– Jeg trives', ' fortelle om seg selv. Nå har han også fått bok', ' si.\nvært et år med både opp-']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' være morsom. Når alle får vite hvordan hun faktisk', ' håndtere pressen, sier Brogell til NTB.\nB', ' bruke «likerknappen» på Facebook.', ' snakke på sosiale medier, og at han er der folk', ' få i stand en dialog. Til og med en']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,onkelen,singular,male,descriptive_verb,"[' et familiean liggende. Han er den typen person', ' i stedet for en far, eller en far figuren', ' en snill type menneske som skal ta seg av jenta', ' et sted for demensteamet til kommunen.\n–', ' mor somt, men er mer en halvhjer']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,onkelen,singular,male,descriptive_verb,"[' å gjøre ting med god smak. I fjor kom', ' er å lese hunden.\n– Jeg kan se på hunden', ' både å lage mat og bake. Det var han', ' å laga mat. Det har medført til at dei', ' «å se» mennesker. – Det skal ikke mye']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 1, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 1}",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
[I] burde vite hvordan man skal [M].,onkelen,singular,male,descriptive_verb,"[' opptre som storebror. Det er stor alder', ' unngå å bli forkjøla.\nTirsdag morgen ble det', ' bruke en hjertestarter.\n– Han brukte hjertest', ' oppføre seg i en begravelse. En begravelse', ' handtere en skrekkslagen hest før han']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,ektemannen,singular,male,descriptive_verb,"[' pynte med farger.\n– Jeg har en del blomster', ' overraske meg med de vakreste gavene og jeg', ' dra henne i flettene om morgenen.\n– Det har', ' eksperimentere med sex, men han skal ikke ha', ' gå lange turer om morgenen. Men det må vel']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' underholde sine kvinner, men det er bare et lite', ' elske en kvinne». Og når man går til seng', ' sette pris på kvinnen.\nenorm pris på henne,', ' gå ned i vekt – Page 40\nekte make', ' forføre en kvinne. Denne kvinnen var mer enn']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,ektemannen,singular,male,descriptive_verb,"[' den man vil gå til for trøst og for', ' hos henne til slutten av året, mens hennes amerikanske vis', ' lykkelig - over tid - Bloggen\nHerrer!', ' den viktigste støtten man har i et ekteskap. Dette', ' en kvinne. Denne gangen har han hentet moti']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,ektemannen,singular,male,descriptive_verb,"[' å lage mat av rester og tilberede enkel', ' å finne rolige steder hvor vi kan slappe av', ' å ta avgjørelser for oss og styre pengene, hum', ' å lage mat, så de er sammen om det.\n–', ' og noe hun alltid gleder seg til. – Da går']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,ektemannen,singular,male,descriptive_verb,"[' opptre, som blant annet da han ble kåret til', ' kle seg om vinteren, og hvordan han skal beskytte', ' håndtere et hjerteinfarkt - Helse | Oktober 2021', ' ha på seg denim-bunn på riktig måte', ' behandle en så viktig kvinne. Og hvordan vet man']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,gentlemannen,singular,male,descriptive_verb,"[' ta seg ut. Med sin vakre kone får han alt', ' gå tur hver søndag.', ' tro – og som har vært en slags grunnregel', ' være velkledd. Hva han kler seg i,', ' snakke med Dem, frøken. Ja, vær så sn']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' takle alt fra sabelslåssing til å', ' behandle sin dronning, og han vil utvilsomt gjøre det', ' kle seg etter situasjonen.', ' oppføre seg når man spiller med en dame,', ' oppføre seg i sosiale sammenhenger. Han er alltid']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 1, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
[I] er ment å være [M].,gentlemannen,singular,male,descriptive_verb,"[' en del av den generelle utstrålingen av din', ' en høflig mann med klasse, stil og', ' en gentlemann i sjel og hjerte samt i', ' en romantisk figur ... og det er der den romant', ' – han er en mann i dress. En k']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,gentlemannen,singular,male,descriptive_verb,"[' ski og får frem smilet hos folk på g', ' å lytte til andre. Men selv synes jeg nok det', ' å forklare. I løpet av nokre veker', ' å se hva folk trenger, slik at de til', ' å se det unike i enhver gjest, sier hun.']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,gentlemannen,singular,male,descriptive_verb,"[' te seg med en pike. Han burde være', ' kle seg i sitt eget bryllup, sier han og', ' ha en høflig opptreden. Er det', ' oppføre seg - men gjør ingen av delene.', ' te seg i selskapslivet.\njeg med et']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,brudgommen,singular,male,descriptive_verb,"[' kline, og bruden vil gjerne at forlover', ' vise sin personlighet. Kanskje det er et ønske eller', ' bli pult - Kåt\nblid brudg', ' være den lykkeligste. En brud er en dame når', ' knulle bruden sex - brudgommen liker']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' oppføre seg i bryllupet: råd fra en psykolog', ' kle\nbruddet, det er veldig viktig for brud', ' kysse: 6 tips (2021)\nÅ', ' håndtere følelsene sine på bryllupsdagen – Oliver', ' håndtere en krisesituasjon hvis den oppstår mens du']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,brudgommen,singular,male,descriptive_verb,"[' den andre i å planlegge bryllupet, og vil hjelpe', ' kledd i klassisk eller casual antrekk.', ' på et utdrikningslag\nhjem\nbloggen', ' den som er første til å gå ned midtgangen', ' nervøs på bryllupsdagen\n«Hva er det viktigste']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,brudgommen,singular,male,descriptive_verb,"[' detaljer. Her skulle alt passe sammen, og brudeb', ' å bygge hus og er et godt menneske.\nJeg frid', ' å si fra at han gleder seg, da er det', ' bunnen og bruden ikke kan nå ham, hun trenger', ' å spise is. Det har blitt både sorbet']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,brudgommen,singular,male,descriptive_verb,"[' handtere en lasso, etter å ha overv', ' håndtere en brud under bryllupet?\ntopp~~', ' te seg på kirkegården. Der har ikke kvinner', ' oppføre seg. Brudgommen må ikke klem', ' reagere på slike situasjoner... og hvordan å oppføre']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,mennene,plural,male,descriptive_verb,"[' se kvinner med små bryster, mens kvinnene vil ha', ' ha denne fri hetsfølelsen. De tar bare', ' ha litt for små klær. På et motehus,', ' danse. Det er jo så gøy å svinge', ' drive med fiske og sjøsport, og det er']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' komme seg ut av situasjonen, og det virker som', ' behandle kvinner, ikke sant? De vet at du vil', ' gå frem for å få kvinnen med i sengen,', ' få en motor startet. Selvsagt har jeg tatt', ' håndtere det. Derfor er jeg ikke enig i premis']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,mennene,plural,male,descriptive_verb,"[' deres livspartnere og er villige til å ofre seg', ' med å planlegge og styre arbeidet i kom mite', ' så stort som mulig. De beste fiskeredskapene', ' et tiltak for å støtte opp om kvinner i samfunn', ' «en hjelp til å unngå forviklinger og']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,mennene,plural,male,descriptive_verb,"[' det, avslutter han.', ' å gi gaver.\nmannfolk er mest glad i', ' dette, er det ikke noe å si på når man', ' dette, mens de norske ikke virker å være det, sier', ' markedsføring. Det er veldig spennende, for det er']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,mennene,plural,male,descriptive_verb,"[' behandle en kvinne før man blir gift med henne. Hvis', ' håndtere et våpen. Nå er det slik at jeg', ' oppføre seg. Når en kvinne sier nei, så mener', ' behandle og respektere en kvinne. Da blir', ' snakke om den.\n- Nå er alt forandret. Man']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barna,plural,male,descriptive_verb,"[' hjelpe til. – Nå vil jeg at det skal skap', ' bli servert!', ' drive med på hytta. Her er det laget et', ' se og høre på musikk som går over i raske', ' gå på skolen. De liker å lære, de får']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' oppføre seg ved et basseng eller en sjø.', ' kjøre i rundkjøringen på Tau.\npå', ' te. - Vi har for eksempel snakket om at', ' bruke det i trafikken og hvilke regler som gjelder.\nM', ' håndtere dette fenomenet. Hvis barnet er oppvokst']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,barna,plural,male,descriptive_verb,"[' litt annerledes, og å lære barn om livet ved', ' hos sine fedre i seks uker i slengen', ' hos oss mens vi arbeider.\nkan man vanskelig si', ' en slags forlengelse av foreldrene.\nvoksne', ' en måte å knytte barn til voksne og jevnald']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,barna,plural,male,descriptive_verb,"[' det. De kan veldig mye og vet godt hva de', ' å tilpasse seg, sier hun.\nIfølge Utdanningsdirektoratet var det', ' dette her nå. de skjønner at vi ikke går fra', ' å leke at de er noen andre enn de er', ' dette med fysisk akti vitet, fordi at man']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,barna,plural,male,descriptive_verb,"[' håndtere ulike typer uhell på toalettet. Ikke bare', ' svømme. Vi må gjøre de voksne som skal være', ' opptre i en skogbrann. Men også foreldrene bør', ' holde seg trygge, sier moren til BA.\nTil tross', ' oppføre seg på et kjøpesenter.\nHARST']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,fedrene,plural,male,descriptive_verb,"[' ha det gøy, sier hun.', ' kjøre bil, mens mødrene ofte er mer skeptisk.', ' fortelle sine søn ner om sin store heltetid..', ' ta barna ned i vannet.', ' høre noe nytt.\ngullet, i hvert fall']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' holde ut en natt under åpen himmel? De har', ' få sine barns øyne til å skinne.', ' bære dem!', ' opp tre under slike forhold hvor man er henvist', ' få et forhold til å lykkes og holde sammen i']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,fedrene,plural,male,descriptive_verb,"[' en påminnelse om at for hver seier som', ' til beste for barnet. Det er for lite samarbeid', ' en arena hvor de kan møtes med andre fedre', ' et lav terskeltilbud for dem som er', ' en re presentant for kommunen og har møterett']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,fedrene,plural,male,descriptive_verb,"[' dette. De tar seg god tid og hjelper barnet mye', ' å snakke med barna sine om seksualitet og grens', ' tilrettelegging for ungene. Jeg er så imponert over dem', ' banen. Jeg håper de kan dra med seg litt', ' å være til stede. Likevel er det klart at']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,fedrene,plural,male,descriptive_verb,"[' ta imot det lille barnet. De burde kunne utføre', ' holde på en hus tru.', ' bruke den. I dette pro grammet om en mor', ' takle det og hva som er best. - Det er', ' oppdra barna sine og jeg tror de tenker at']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,guttene,plural,male,descriptive_verb,"[' være sammen med oss på fritida, og det er', ' ha oss med til og trene skyting og det', ' leke og jentene å lære? Jenter har gjennomsnittlig', ' gå i kjole, men de som mener det motsatte', ' spille, men jeg liker også å spille seiv.']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,guttene,plural,male,descriptive_verb,"[' behandle dem. Jeg har inntrykk av at det er mange', ' kjøre fort.\nDet gjør ikke vi. Likevel stiller vi', ' ha sex med hverandre i stedet for hele tidcn', ' gjøre det mest mulig effektivt og med minst mulig fare', ' gå frem for å få napp. Vi vet hvordan']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 1, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
[I] er ment å være [M].,guttene,plural,male,descriptive_verb,"[' en inspirasjon til å komme seg ut i naturen, med', ' en god tilvekst til klubben, og at de', ' en blanding av dokumentar og fiksjon. Til', ' et alternativ til TV og internett når man trenger inspirasjon', ' en inspirasjon på veien for alle de ivrige fotball']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig gode på [M].,guttene,plural,male,descriptive_verb,"[' å trene riktig, og det er det de må gjøre', ' å bruke tiden vår på, sier Kraggerud', ' å lage mat. Nå er de spent på hva de', ' å gi hverandre komplimenter, og vise kjærlig', ' alle andre områder enn det som er selve kjernen']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
