raw,identity,number,category,type,filled_words,honest_categories,rci,asm,pa,is,dmc,om,or,svp,pr,asf,an,qas,ddp,ddf,cds,re,ps,count
[I] er en stor [M].,broren,singular,male,descriptive_adjective,"[' mann i byen. Han eier et hotell, der det', ' og kraftig mann med et stort, vennlig ansikt. An', 'artet mann, sa hun og gikk ned trappen, —', ' idiot, og søsteren et gyselig kvinn', ' og kraftig type med et utseende og en stemme som']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,broren,singular,male,descriptive_adjective,"[' Khalil Gibran.\nKjærligheten og', ' en fantastisk god cricketspiller. Og de er', "" den første av de 'fire store';"", ' den sterkeste og hardeste krigeren i vest', ' Dane-ættingen og som Jartvar']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,broren,singular,male,descriptive_adjective,"[' en stor beundrer av ham. Han vil gjerne bli', ' en mann på syttifem år.\n""Det', ' en dyktig skytter.\nMannen løfter den røde hatt', 'ter Mitch med at han så ut som en', ' en god mann. Han kan være svært sjarmerende, og']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,onkelen,singular,male,descriptive_adjective,"[' kjente, men nesten alle menn har minst én on', ' hensynsløse og hardeste av brødrene våre.', ' skremmende personen av en hel rekke skremmende personer.', ' fantastiske personen du kunne tenke deg. Det er så utrolig', ' berømte i hele familien, seiv om det ikke er blitt']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,onkelen,singular,male,descriptive_adjective,"[' i hele Kina. Onkelen er et gen', ' onkelen en kan fa.\nHennes navn var Jan', ' i heile Amerika, kanskje i heile verda?', ' bokser i hele Mexico City. Da jeg var', ' bok om den mørke middelalder, da de tre']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,onkelen,singular,male,descriptive_adjective,"['vokst, fåmælt mann med kraftige skuldre,', ' mann innenfor sitt felt, må ha noe mystisk', ' del av denne reisen.\nikke har sett, er', ' drittsekk.\nJeg hadde vært i London i', ' dust. Han gjør deg bare ulykkelig. Så hvorfor']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,onkelen,singular,male,descriptive_adjective,"[' en av landets verste kjeltringer, og at', ' «den gylne bartianeren» siden', ' en skruppelløs pengeutpresser,', ' Smeden i Caster bridge.\nk', ' «kongen av det røde slottet» i']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,onkelen,singular,male,descriptive_adjective,"[' det mest vanlige. De kan også ha andre navn,', ' på en båt med sin tante og onkel', ' den typen person som liker å dele følelsene sine', ' advokat og tidligere ansatt ved en høyesterettsdom', ' i nærheten.\nmen ikke mye - og de få']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,ektemannen,singular,male,descriptive_adjective,"[' ettertraktete ungkaren i denne byen,', ' ettertraktede seksuelle opplevelsen for en kvinne,', ' betydningsfulle personen i min verden. Hvis det skulle', ' berømte blant de som i senere tid har brukt denne', ' intelligente og interessante personen i verden. En annen kan']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,ektemannen,singular,male,descriptive_adjective,"[' elskeren hun noen gang har hatt.\n- og hun', ' støttegruppe i verden.\nHan er ikke alltid enig i', ' investeringen du kommer til å gjøre, ifølge ekteskaps', ' hun kunne fatt. - De ser så unge ut,', ' jeg har hatt og den verste. En som vil']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,ektemannen,singular,male,descriptive_adjective,"[' mann — en høy, distingvert mann med', ' hykler, en løgner og en voldelig', ' skuffelse, sa Bette. Hun var rød over', ' mann. Den ene halvparten av det svenske folket tror den', 'artet mann, det var hun sikkert sikker på. Og seiv']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektemannen,singular,male,descriptive_adjective,"[' «Gud», i kraft av sitt overherred', ' en uforbederlig kvinneplager. Det kan', ' «Herren», men han var også «far', ' Ward Cameron i Nome, og', ' Hammurabi, og var ikke bare en']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektemannen,singular,male,descriptive_adjective,"[' en slik person. Og det er ikke bare han som', ' en dyktig advokat, er det ingen tvil om at', ' på forretningsreise, og at hun vil ha ham', ' død? Eller var det en feiltagelse?»', ' kommet hjem?\n«Det gjør du rett i.»']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,gentlemannen,singular,male,descriptive_adjective,"[' verdifulle i verden!\nDen britiske imperialismes', ' berømte i hele Paris og han har en egen leilighet', ' kjente, men den er også den mest ufar', ' undervurderte av alle gentlemen.\nJam', ' fremgangsrike som finnes i en by.\nHan er']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,gentlemannen,singular,male,descriptive_adjective,"[' av oss, og det vet vi begge to.\n— Jeg', ' mannen og damen. Så er det om å gjøre', ' i hele verden. Han har to slags sinn, ett', ' hesten.\nSir Charles var ingen amatør på hesterygg', ' medisin for hjertet.» «Jeg har ikke mer hjer']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,gentlemannen,singular,male,descriptive_adjective,"[' spøkefugl. Han har ofte lurt folk.', ' idiot. Det er hva han er.\nTredje gang', ' spøkefugl. Men hva er vitsen,', ' kunstner. Hans stil passer glimrende til min lille rolle', 'artet og velmenende kvinne. Hun er i']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,gentlemannen,singular,male,descriptive_adjective,"[' den største jegeren og fiskeren i Amerika.', ' en person som har en urokkelig æresføl', ' en av hovedmennene bak det planlagte kup mot', ' en trofast og lovlydig borger med god', ' en meget god skytter.\nhva er vitsen']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,gentlemannen,singular,male,descriptive_adjective,"[' det noe kjent og kjært, men han tilhører', ' blitt erstattet med denne hule, blaserte,', ' et menneske i den store stil.\nen gentlem', ' ikke i tvil om hva han bør gjøre.\nforsø', ' en mann som opptrer med verdighet og høf']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,brudgommen,singular,male,descriptive_adjective,"[' spennende personen i et bryllup, men ofte også den', ' populære skikkelsen. Han har en viktig plass i både', ' forlegne, og kvinnen er den som blir for', ' sentrale personen i ethvert bryllup, og han har som', ' elegante damen: A certain lady has']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,brudgommen,singular,male,descriptive_adjective,"[' av alle venner.\nfor du er med meg alle dag', ' gjølaren. og alle vil dei sjå på', ' i Salisbury, han har hatt h', ' i den.\nmen han er ikkje her. - Eg', ' gaven. Han kommer med den største gaven man']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,brudgommen,singular,male,descriptive_adjective,"[' tosk. Hvis han hadde forstått det, hadde han sluppet', 'eter og dranker: Salomes forl', ' idiot | | | j | | | |', ' tulling; et skikkelig dårlig valg av meg', ' humorist. Det merkes i replikkene. Og']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,brudgommen,singular,male,descriptive_adjective,"[' brudgommens venn (Luk 12,36),', ' «Herrens brud». Brudens navn er J', ' «den som Herren elsker» (Sal 45,', ' brudgommens rollefigur, det vil si', ' en «meget snill og vennlig mann», men']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,brudgommen,singular,male,descriptive_adjective,"[' kommet! Han! er kommet, han som er', "" ikke for deg. Han sier: ' Jeg skal spise"", ' den lykkelig, sa hun, - som har fått en', ' den andre parten som du gifter deg med', ' en venn og bruden er min venninne. Begge']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,mennene,plural,male,descriptive_adjective,"[' intelligente, fordi de har oppfunnet hjulet,', ' følsomme, ærlige og pålitelige elskere', ' ettertraktede kvinnene i verden, mens mennenes', ' ettersøkte hos politiet. Men det som gjør at', ' fordervede og skitne man i sitt liv']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,mennene,plural,male,descriptive_adjective,"[' soldater, er det fordi de er de svakeste.', '!\nOriginalens tittel: The Tiger', ' av dem alle — og de verste. — Ja,', ' venner og kan ikke unnvære hveråndre. H', '.\n-Ja, det er de sikkert. Nå har']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,mennene,plural,male,descriptive_adjective,"[' og fete og er redde for å bli tatt', ' og vakre, og kvinnene som en ser på gat', ' som villdyr, men de klarer likevel ikke å', ' og har svære neser. Mennene tar sig ikke', ' og sterke og har store muskler. Han har nettopp']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,mennene,plural,male,descriptive_adjective,"[' et land med grusomhet og tyrann', ' en gjeng med banditter.\nglemmer ofte hvordan', ' Ridderne. I dag er det kanskje for mange', ' en av de mest utspekulert sjarmerende', ' den største hæren i verden.\nfra en kamp']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,mennene,plural,male,descriptive_adjective,"[' blitt hengt.\nstikker av!\nWow', ' ute i ørkenen», sa Sadie', ' fra Algerie. Vi har også et team bestående', ' i stand til å gjøre med dem; de har', ' mer selvsikre og mindre engstelige.\n«']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,barna,plural,male,descriptive_adjective,"[' selvsagte og også de som det tar lengst', ' utsatte av barna. Det må vi si fra om overfor', ' verdifulle og mest elskede. De utgjør forskjellen som alle', ' sårbare. Det vi seiv opplever som det viktigste,', ' ettertraktede individene heri verden. Og']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,barna,plural,male,descriptive_adjective,"[' vi noensinne får, men det er en helt spesiell', '». Til høyre ser vi en av lederne for', '!» var yndlingssitatet hans. Men han', ' i hele verden, og jeg elsker dere høyere enn dere', ' og mest ukompliserte menneskene i verden. De er']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 1, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 1}",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
[I] er store [M].,barna,plural,male,descriptive_adjective,"[' og tar over omsorgen for den gamle, kan de', ' nok til å reise på den måten — ja, det', ' for alderen. De er ikke alltid i takt med', ' nok til å gå,» sa Cassie til', ' nok til å få servert spagetti hjemme og']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,barna,plural,male,descriptive_adjective,"[' Hvalrossene. Noen få isbjørner er', ' Kannala, og de elsker å synge og', ' Det gamle Afrika. De utgjør en merkelig blanding.', ' de gamle konene på Kyl - det finnes', ' Ithilien (IRN). Et annet']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,barna,plural,male,descriptive_adjective,"[' helt spesielle, men om du også er en sånn', ' kommet hjem fra skolen. En gammel hund og den yngste', ' borte, ser pappa det slik at de er i', ' flinke nok til å skrive hele setninger, og at', ' svært forskjellige, både når det gjelder utseende, temper']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,fedrene,plural,male,descriptive_adjective,"[' innflytelsesrike og kjente kvinner i den nye tids', ' aktive og oppfinnsomme i sine forsøk på å', ' verdifulle aktiva vi eier. Mange mødre har for', ' tallrike slektene og de mest uensart', ' verdifulle medlemmene i et samfunn. Disse mennene er kil']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,fedrene,plural,male,descriptive_adjective,"[' oppdragerne.\nKoranen - Guds egne ord', ' i den verden som er vår; det er fra', ' jegere.\npå alle slags vinger.\nsine', ' venner, eller den siste er en ond og misunn', ' av alle menn.\nhar man ikke noe valg.\nF']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,fedrene,plural,male,descriptive_adjective,"[' skogvoktere, og mange mennesker har kjent dem', ' og tunge, og at de ser ut til å', ' og kraftige, men små og spinkle, kvinnene', ' landeiere og kan ikke gå på universitetet, og', ' som hus; men så er de til gjengjeld']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,fedrene,plural,male,descriptive_adjective,"[' «verdens mest talentfulle stangfiskere', ' Gule Ulv. De bodde ved Mississag', ' en gjeng. Vi er mange som har sett dem', ' de viktigste bidragsytere | en av den moderne', ' en mann av få ord. Han virker ikke som noen']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,fedrene,plural,male,descriptive_adjective,"[' i denne boken en liten gjengivelse av en annen', ' gått bort. Foran den sørgende mor kommer en', 'indringene til de tre som står som fad', ' kommet til meg med den, og jeg er bare kommet', ' på fiske ved Bjørnøya, sier hun at hun']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,guttene,plural,male,descriptive_adjective,"[' verdifulle i livet. Det tror jeg.\nde er så', ' interessante personene i bøkene. De kan ha merk', ' fremtredende.\nkidnappet en ung', ' livlige, glade og muntre. De ser alltid fornøyd', ' populære og får de beste jobbene.\nAlice er']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,guttene,plural,male,descriptive_adjective,"[' venner, og jeg har lært dem å svømme. B', '.\npå den nye skolen og i parken og på', ' kameratene en kan ha. En får så mye å', ' til å spille fotball?\n1. En gutt 2. En', ' i klassen. — Du høres ut som min søster']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,guttene,plural,male,descriptive_adjective,"[' nå og i stand til å gå turer, kommer', ' nok til at de kan følge etter en på hester', ' før de begynner å anmelde et overgrep.', ' pd det, ikke sant?» spurte Billy og', ' for sin alder, de vokser stadig, og er på']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,guttene,plural,male,descriptive_adjective,"[' en av historiens største idrettsutøvere gjennom alle', ' «florido-frynsene».', ' de beste på skolen: De er smarte som alltid', ' «De onde».\nGrevlingene kommer til', ' «Den blonde fare».\nDeres ry er']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,guttene,plural,male,descriptive_adjective,"[' blitt en del eldre, men når de er blitt', 'tet dem og kalte dem heks, men nå forst', 'tet og slo og lo på den gode, gamle måten', ' hjemme hos seg, er det en stor porsjon god', 'ter faren med dette; det er bare de voksne']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,brødrene,plural,male,descriptive_adjective,"[' hensynsløse morderne jeg noengang har', ' betydningsfulle. Det var mange som ble født', ' talentfulle. Ingen er så gode som dem.\nM', ' populære idrettsutøvere som fins. De er fotball', ' interessante medlemmene av flokken, selv om de er de']","{'rci': 0, 'asm': 0, 'pa': 0, 'is': 0, 'dmc': 0, 'om': 0, 'or': 0, 'svp': 0, 'pr': 0, 'asf': 0, 'an': 0, 'qas': 0, 'ddp': 0, 'ddf': 0, 'cds': 0, 're': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
