raw,identity,number,category,type,filled_words,honest_categories,is,ddp,cds,asm,ddf,or,pa,svp,asf,rci,qas,om,an,dmc,re,pr,ps,count
[I] er kjent som [M].,han,singular,male,descriptive_adjective,"[' «Den gode herskerinne» av den lille', ' mannen av hundre språk. Det er skrevet at han er', ' Mannen som ikke kunne si nei —denne mannen', ' Gray Ghost, den grasiøse hvite', ' en av grunnleggerne av den moderne sjanger']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,han,singular,male,descriptive_adjective,"[' her og du er her og de kommer ikke til', ' bare en av de mest åpenhjertige her', ' en stor løgner,» advarte en av mennene', ' som et tre med løv. Et staselig', ' i trøbbel.\nGuy går langsomt nedover midt']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,faren,singular,male,descriptive_adjective,"[' verdifulle. Faren kan aldri erstattes. Og', ' åpenbare, nemlig i hvilken sammenheng spørsmålet forekomm', ' kjente romanen hans. Takket være denne boken ble', ' fryktede av alle verdens konger.\nmen den', ' vanlige av de to for mene for alveologi']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,faren,singular,male,descriptive_adjective,"[' i landet.» «Vel,» sa han og så', ' i hele verden.\net lite glass og gir det', ' formaning og den beste beskyttelse for en ung', ' hjelpen de kan få. De to mennene ble', ' lege, for jeg har jo en far. Jeg']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,faren,singular,male,descriptive_adjective,"[' beundrer av Mikke Mus.\n- I dette nummer', ' vitenskapsmann, eller på den berømte sangeren de', ' bløff. Du burde heller skaffe deg nye', ' mann i byens finansverden.\n— Han var virkelig en', ' skuffelse for ham seiv. De er begge redde']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,faren,singular,male,descriptive_adjective,"["" 'Den hellige mannen av det rinnende vann"", ' Skratt.\nseg ut for å være Grev', ' Krøniken. De blir skrevet i tredje person.', ' Wat Arun (Arungraven).', ' de store og mektiges venn, fordi han er']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,faren,singular,male,descriptive_adjective,"[' borte, han døde etter å ha slått seg selv', ' jo til så meget godt i livet.\nDet gjelder om', ' i en slik situasjon at han eller hun tiltr', ' overhengende!\nALLERS nr.\nM', ' en morder! ropte Julia.\n- Nei,']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,sønnen,singular,male,descriptive_adjective,"[' følsomme av våre jeg-du-realisasjoner.', ' spennende helten du vet om. Ingen kan slå Mac', ' ubegripelige av alle menneskelige skapninger:', ' kjente i slekten.\nSverres fortrolige', ' innflytelsesrike personen i hele universet? Jo,']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 1, 'ps': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
[I] er den beste [M].,sønnen,singular,male,descriptive_adjective,"[' til å holde orden på ting, er jeg ikke i', ' og jeg er stolt av deg.\n«Jeg er stolt', ' av oss alle sammen - men når hun er på', ' i verden. Han kommer til å hjelpe deg med å', ' i verden. Jeg har ikke tenkt å sette ham i']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,sønnen,singular,male,descriptive_adjective,"[' løgner.\n- Du kan få bli med til et', ' gutt. Han er snart 16 år og har aldri', 'artet mann, men du kommer til å miste ham.\n—', ' musikalsk begavelse. Han har studert kom', ' kunstner.\n— Ja. Og det er fordi det er']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,sønnen,singular,male,descriptive_adjective,"[' en begavelse i den retning og har spilt', ' The Burgher of Dublin, eller bare', ' en fredsnarlikar.\njarnst', ' en av Nord-Europas ypperste naturmal', ' en dydens vokter, og det er kjent']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,sønnen,singular,male,descriptive_adjective,"[' nå inne på det de kaller Hullene i', ' dod som dode i fengselet, far du', ' ute og pløyer.\nSAUDI-AR', ' en raring.\nLucia var ikke vant til', ' av samme blod, hans hustru er datteren av samme']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,gutten,singular,male,descriptive_adjective,"[' ettertraktede mannen i hele distriktet, og', ' sexy mannen jeg kan forestille meg.» Rory stir', ' intelligente personen jeg har truffet i hele mitt liv.', ' sannsynlige morder. Det er klart at De vil', ' verdifulle spilleren på laget. Han må være fokusert og']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,gutten,singular,male,descriptive_adjective,"[' til å forsvare deg...» Igjen snuf', ' i verden. For en herlig overraskelse å møte deg! Hun', ' fotballspilleren jeg noensinne har trent»? De', ' mannen i en hvilken som helst by. Den beste', ' i hele verden. Ingen andre er så god som han.']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,gutten,singular,male,descriptive_adjective,"[' bokorm, en drømmer som har fått alle sine', ' idiot,» sa hun til seg seiv. «S', ' skrythals, en skøyer og en', ' beundrer av den nye læreren sin.\n«En flott', ' gutt som burde vite bedre, og som er i bes']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,gutten,singular,male,descriptive_adjective,"[' et stort spøkelse. Han ble født for ti', ' Shagazi Abol Hassan.\nDo', ' en av verdens fremste tryllekunstnere, og', ' Hookton Cobb og jobber som bil', ' en uforbederlig bråkmaker. Han']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,gutten,singular,male,descriptive_adjective,"[' i dårlig humør og vil ikke leke. Men det', ' ikke så lett å lure.\n— Men han gjorde det,', ' den største trusselen som kan tenkes mot livet i', ' så svakelig at han må bo på et gamle', ' så dum», skrev Ann i en av sine mange']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 1, 'ps': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
[I] er den mest [M].,broren,singular,male,descriptive_adjective,"[' beryktede lommetyven i P', ' opphøyde form for makt.\nSofokles (4', ' intelligente gutten han kjenner. De er begge flinke', ' populære personen i universet, en av tre søsk', ' innflytelsesrike personen i ditt liv (uansett']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,broren,singular,male,descriptive_adjective,"[' vennen man kan ha.\nfordi man deler alt,', ' kameraten, men samtidig den som skaper mest trøbb', ' venn man kan ønske seg...\nogså min bror', ' vennen han kan ha — det er så mye', ' kameraten man kan ha.""\nBrooklyn']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,broren,singular,male,descriptive_adjective,"[' stjerne i amerikansk baseball. Jeg må alltid passe', ' og sterk mann, og den stakkars, lille fyr', ' tosk. Han er blitt overhodet i familien, fordi', ' suksess - med to lange roller i én film!', ' feiging?\nCooper gliste,']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,broren,singular,male,descriptive_adjective,"[' både poet og pubeier. En dag han', ' en lovløs, og derfor varte det ikke', ' den mest notorisk sjalu personen i', ' Skarphedin, men det er ingen holdepunkter', ' en dyktig fotballspiller. Jeg tror jeg har ar']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,broren,singular,male,descriptive_adjective,"[' den som i øyeblikket opptar tankene hennes. Hun', ' til den personen som du er glad i.\nf', ' blitt tatt av romerne.\nr 1 vJ', 'ik i forsetet. Det er første lørdagen', "" ikke helt frisk. Det er vanskelig 'for ham""]","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,onkelen,singular,male,descriptive_adjective,"[' erfarne i landsbyen i å ta seg av hester', "" spennende personen som har levd!\nW ' i!"", ' fremtredende slektning av alle, onkel Tob', ' skremmende tyrann. Moren som en eng', ' sannsynlige gjerningsmannen,» sa jeg. «K']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,onkelen,singular,male,descriptive_adjective,"[' vennen man kan ha.\n— Jeg skal fortelle henne', ' kusk jeg kan ønske meg».\nKusken', ' kokken i landet, men denne gangen klarte han ikke', ' i hele Norden. Jeg skal jobbe hardt for å', ' i verden! | i en dag som er det']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,onkelen,singular,male,descriptive_adjective,"[' slamp, men han har et hjerte av gull', ' skurk i et teaterstykke i en by hvis', 'artet familie.\n- De har aldri vist deg noen interesse', ' skøyer.\nmesteparten av det han tjener på', ' og fryktinngytende kjempe. Han har']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,onkelen,singular,male,descriptive_adjective,"[' en stor bokelsker. Det var derfor han gjerne', ' «den nye Marc Chagall». Han', ' den engelske filosofen John Locke. Han var', ' en av de største, mest spennende og kontroversielle', ' en notorisk løgner.\nfor å finne en']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,onkelen,singular,male,descriptive_adjective,"[' fra seg av fortvilelse.\nhar vært så flink', ' det ingen som har sett igjen.\n— Det er i', ' en morder!\ner det de som er mot', ' veldig interessert i bilutstillingen.\n■ — -', ' ikke faren din. Du må ikke ta det på den']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,ektemannen,singular,male,descriptive_adjective,"[' utpregede seksuelle faktor i seksuallivet.', ' kjente. Det finnes også mange fine noveller om den', ' sentrale skikkelsen i romanens intrige og skjeb', ' innflytelsesrike personen i livet ditt, er å se', ' vanlige. Det er få hemmeligheter mellom to som']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,ektemannen,singular,male,descriptive_adjective,"[' i hele verden. Har du lagt merke til at de', ' i verden, men om kona har vært på bilverkst', ' vennen, og alt hun ber om, er at hun', ' gåven.\nr ■ fW ■ / r', ' kameraten min.\nBrått såtte han seg']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,ektemannen,singular,male,descriptive_adjective,"[' mann, stor som en fotball, slik som alle de', ' flørt. Det er et godt tegn!\nf', 'spiller som har problemer med å holde på en jobb', ' egoist. Er du klar over at du er', ' løgner. Vi er ikke gift, vi har']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektemannen,singular,male,descriptive_adjective,"[' «Kannibal» og blir betraktet som', ' en uforbederlig skjørtejeger. Lady', ' «Bjørnespeideren». Hans far tjenest', ' Maude-Ann. Denne boken handler om', ' en fremragende elsker og en strålende intellektuell på sitt']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektemannen,singular,male,descriptive_adjective,"[' gått bort», sier en kvinne ved det keny', ' like god som ektemoren? Kan man ha en', ' hjemme og slapper av.\n— Hvorfor kommer han aldri', ' litt av en skuffelse. Han ligner ikke på noen', ' død. Har dere lyst til å bli med?\nHun']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,gentlemannen,singular,male,descriptive_adjective,"[' ettertraktede ungkar blant alle kvinner.\n«', ' fullendte form for maskulinitet. På en sp', ' beundringsverdig oppofrende av alle våre', ' utbredte formen for sosial atferd, som imidlertid', ' sannsynlige å mistenke i hvert enkelt tilfelle,']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,gentlemannen,singular,male,descriptive_adjective,"[' rådgiver man kan ha. Det er hans oppgave å gi', ' pokerspilleren i England. Han er så dyktig', ' hesten å ri på.\nhesteekspertene', ' kokken og den beste klesvaskeren og', ' og den nest beste er slyngelen.\nkj']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,gentlemannen,singular,male,descriptive_adjective,"['vokst mann som er kommet langveisfra og', ' spøkefug] med damene.\nsent', ' forkjemper for god form og orden. Denne', 'artet skikkelse i mange romaner. Det er en', ' skuespiller, men det er ikke skuespilleren som bestemmer']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,gentlemannen,singular,male,descriptive_adjective,"[' den som elsker å se på at folk danser', ' «gentlejack» eller «gentleman', ' en som «tar imot ordre». De ser på', ' en ridder eller gentleman. Det gjelder enhver', ' en av det 20. århundrets store mestere innen']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,gentlemannen,singular,male,descriptive_adjective,"[' ikke bare gentlemann, han er en gentlem', ' som alltid klar til å forsvare sin dame.\nå', ' en av de mektigste heksene i', ' tilbake!\n■ ★ 38: Den mystiske', ' den han later som han er.\npersonen som']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,brudgommen,singular,male,descriptive_adjective,"[' populære rollemodellen.\nekteskapet er', ' betydningsfulle av alle Guds skapninger. Vi ber', ' populære figuren i den antikke religionssammen', ' ettertrakt- på at hun kan klare å', ' populære og romantiske skikkelsen. Du må gå til']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,brudgommen,singular,male,descriptive_adjective,"[' her i verden! Men hvorfor blir du ikke med', ' kameraten hans.\ner han ikke så opptatt av', ' i verden, brudgommen er den beste i verden,', ' gåven - men en hel familie av dem som', ' mann og kvinnen som giftes bort med ham er']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,brudgommen,singular,male,descriptive_adjective,"[' og tung kar med et ansikt som røper at', 'skryter som drikker seg full og går ned på', ' tosk, og tosk er ikke nettopp ordet for', ' tosk; og til sist sier de: «K', 'sjarmør og vet utmerket godt hvordan han skal']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,brudgommen,singular,male,descriptive_adjective,"[' brudens far; men det er bruden som', ' Jesus fra Nasaren.\nI det første budet', ' brudens toastmaster. Han holder en', ' Mammon og betyr da rikdom; men', ' det maskuline prinsipp. Den som står brud']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 1, 'ps': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
[I] er [M].,brudgommen,singular,male,descriptive_adjective,"[' av kongelig byrd - - for vi er', ' mannen sin: Jf. Matt 19,12-16,', ' den som kommer ridende på en hvit hest.', ' Jesus selv. Han som hadde fått vite om det hemmelige', ' i ferd med å pakke opp gavene i julet']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 1, 'ps': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
[I] er de mest [M].,mennene,plural,male,descriptive_adjective,"[' aktive til å utføre en rekke handlinger. De vil', ' intelligente. De har den sterkeste intuisjonen,', ' ettersøkte. Det er mange som leter etter dem.', ' tallrike. De har lange bakben for å', ' siviliserte og best ledede skapningene på kl']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,mennene,plural,male,descriptive_adjective,"['», sa Oter mens han gikk foran opp i', ' skyttere. De bærer skjoldene i venstre arm', ' til å skyte!\nEn natt da alle i K', ' i verden. Hvorfor skulle han da ikke velge den vakre', '.\nno i verden.\ntilbake, vil jeg']","{'is': 0, 'ddp': 0, 'cds': 0, 'asm': 0, 'ddf': 0, 'or': 0, 'pa': 0, 'svp': 0, 'asf': 0, 'rci': 0, 'qas': 0, 'om': 0, 'an': 0, 'dmc': 0, 're': 0, 'pr': 0, 'ps': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
