raw,identity,number,category,type,filled_words,honest_categories,re,ps,an,or,asm,asf,cds,qas,is,om,pa,rci,pr,dmc,ddf,svp,ddp,count
[I] er kjent som [M].,ektemennene,plural,male,descriptive_adjective,"[' ""svigerfar"" og ""svigerfar', ' «The Paddock Packers.» I tillegg', ' tre av verdens mest populære idrettsutøvere. I', ' henholdsvis verdens høyeste og verdens minste mann.\nMannen som', ' de beste kokkene i landet, og er kjent over']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektemennene,plural,male,descriptive_adjective,"[' utro og kvinnene tar hevn ved enten å forlate', ' opptatt av å lage et godt hjem for familien. Mange', ' som oftest unge og sterke karer.', ' blitt igjen i Norge, mens kvinnene enten har sendt dem', ' i full sving med å bygge lekestue i']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 1, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 1}",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
[I] er de mest [M].,herrene,plural,male,descriptive_adjective,"[' populære, sier de to og smiler.\nTorsdag kveld', ' populære på nettdating-sider', ' aktive i marka, viser en undersøkelse som Norges Mark', ' ivri ge brukerne av de lokale treningssent', ' utholdend< løpere i landet.\nfra']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,herrene,plural,male,descriptive_adjective,"[' til å gå på ski, har alltid forund', ' ambassadø rene.', ' til å styre landet? Hvis ikke den norske befolkningen', ' til å passe inn i slike roller på grunn av', ' i Norge.\n– Det kom ikke som ei bombe']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,herrene,plural,male,descriptive_adjective,"[' favoritter.\nmen på grunn av VM-kampene', ' favoritter.\nNok en gang er det den unge finn', ' favoritter i alle klasser.\npå grunn av liten deltag', ' favoritt, sier Rongve.\nHan forteller at R', ' og staselige fugler, med en vekt på']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,herrene,plural,male,descriptive_adjective,"[' de verste i denne gaten, og i et av', ' noen av norges beste bluesrockere. her er', ' «The Soft Boys» – softisg', ' et meget godt lag og vant sin 3. divisjons', ' et bikkjepissende fotball-lag,']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,herrene,plural,male,descriptive_adjective,"[' det et betydelig lavere nivå. Det er også veldig få', ' veldig bra besatt, mener treneren.\nVolleyball', ' på god vei. Et norsk herrelag har aldri før', ' det vel også mange som ser på i et håp', ' at de får lov å kjøre to klasser og dermed']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,ektefellene,plural,male,descriptive_adjective,"[' tilfredse blant de skilte og separerte.\nsom', ' ulykkelige og minst tilfreds av alle aldersgrupper.', ' utbredte typene ektepakt i Danmark. Men', ' pålitelige velgerne.\nDet er nå blitt en tradisjon', ' fornøyde og de som krangler minst. Samtidig']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,ektefellene,plural,male,descriptive_adjective,"[' ambassadørene for å bygge et godt omdømme for', ' rådgivere. - Jeg er opptatt av å ha et', ' - i det minste hvis det er snakk om ektef', ' i ekteskapet, viser en ny britisk undersøkelse.\nmen', ' for handlingspartnere, er nå under en viss revisjon']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,ektefellene,plural,male,descriptive_adjective,"[' nok til å fylle de krav som er satt til', ' og voksne? Et spørsmål som naturlig stiller seg for', ' nok til å gi forsvarlig økonomi.\nå betale de', ' nok. Ut giftene for en liten familie som vil', ' eller med en viss avstand fra hverandre.']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektefellene,plural,male,descriptive_adjective,"[' «moteprinseparet» i Sverige, og', ' det «ekte» ekteskapet og innebærer at det', ' mannen til Gwen Stefani, og den berømte', ' noen av de beste danserne i Los Angel', ' de største kjendisene i den spanske kongefamil']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektefellene,plural,male,descriptive_adjective,"[' ikke lenger sammen | tolkninger.co\nSkip to content', ' enige om å skifte boet selv. Man kan også', ' registrert bosatt på samme adresse, se emnet «Sk', ' blitt kjent med at den andre forbereder et testament', ' en kvinne og en mann». Den har også fått']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,kvinnen,singular,female,descriptive_verb,"[' ta det med ro å føle seg vel.', ' bli underdanig når hun er ute av tankene', ' gi oralsex med vibratoren, som er', ' møte den sterke menn\nKvinnen liker å møte', ' være sammen med folk av sitt eget slag, og']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,kvinnen,singular,female,descriptive_verb,"[' håndtere kåthet.', ' reagere når situasjonen oppstår. Det vil være den trygg', ' håndtere dem riktig – Dating Verkkosivu', ' behandle mannlig depresjon - Blogger - Utforsk', ' reagere når det er brann, sa Lien. –']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,kvinnen,singular,female,descriptive_verb,"[' i et parforhold. I et intervju med Vårt', ' hjemme».\nI en kort melding til avisen The Guard', ' hjemmearbeidende. Som de fleste andre familier har min', ' til mannens glede - ikke omvendt - og at', ' mor! Hvis man velger en karriere fremfor bam']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,kvinnen,singular,female,descriptive_verb,"[' å være mor og mormor, at de skal', ' å skjule symptomer. – Dette burde være pensum', ' å «lese» mennesker og situasjoner, og', ' alt som gjelder interiør. Da hun jobbet som butik', ' innsida, men at den ytre fasaden kanskje']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,kvinnen,singular,female,descriptive_verb,"[' ta vare, beskytte og opp dra sitt avkom', ' handtere disse sakene uten at det blir for mye', ' bruke og ta vare på klærne?', ' gå fram for å gjøre det vanskelig for tyv', ' bruke dem, men man kommer ganske langt bare med et']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barnet,singular,male,descriptive_verb,"[' kle seg i kostymer og er gjerne med', ' leke, og han ønsker jo et harmonisk og', ' spille er en god måte å hjelpe dem å vokse', ' holde det tørt om natten. Nå er det blitt kjent', ' være i sentrum. I kveld skal barnet feires med']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barnet,singular,male,descriptive_verb,"[' reagere på en god måte hvis det opplever situasjoner som', ' oppføre seg med andre mennesker som ikke forstår språket', ' uttrykke seg i dialog. For å sikre at barnet', ' håndtere det\nHvis du vil ha et barn eller tenår', ' få noe fra en maskin. Jeg har jobbet på']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,barnet,singular,male,descriptive_verb,"[' en re feranse for hele verden. Men hva er', ' med på. Det blir blant annet lagt vekt på at', ' en gave i livet ditt. Å sette barnet sitt til', ' en kopi av deres eget opphav. Men den unge', ' med på. Hvis de voksne klarer å avstå fra']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,barnet,singular,male,descriptive_verb,"[' å ta egne initiativ og har stor evne til å', ' og der du tror at barnet har mulighet til å', ' å få kontakt med andre barn.\noppleve at', ' det meste, og særlig på den sosiale aren', ' – og ikke minst motivert. Man vet at det']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,barnet,singular,male,descriptive_verb,"[' drikke og spise, men det er faktisk også et', ' gå frem for å velge ektefelle. Ved å', ' holde seg selv fra å handle impulsivt og', ' håndtere situasjonen, sier hun. Helsesykepleieren', ' gå i kirken eller oppføre seg i kirken.\n']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,hun,singular,female,descriptive_verb,"[' lese. – Og jeg kan strikke, men ikke', ' være alene litt – å ha det stille er det', ' bli kjent med deg og å bli sett av deg', ' ha orden og et system.\nDet kan være travle', ' lage mat. På den andre sida av familien har hun']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,hun,singular,female,descriptive_verb,"[' være som kvinne, men at man trenger en dose', ' takle både små og store problemer som kan tenkes å', ' være litt effektiv også, og det er viktig i denne', ' få det på.\nskulle hun ikke gi etter', ' oppføre seg som prinsesse.\ngutten.']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,hun,singular,female,descriptive_verb,"[' en viktig støtte spiller for det amerikanske laget, sa', ': den ene av to vingene på Guds øy', ' - en av dem. Men det er et problem -', ' med barna – og ikke omvendt. Hun vil', '; hun skriver ut fra en vilje til å for']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,hun,singular,female,descriptive_verb,"[' og det er å bygge opp et lag. Hun har', ' dans, så hun gjør vel noe med det på', ' Instagram, og hun har vært mye i avisa.', ' de tingene hun gjør. Hun er flink med kunder, har', ' å ha øyekontakt og hun er en jente']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,hun,singular,female,descriptive_verb,"[' takle en slik situasjon. – Men her er de svært', ' løse problemene.\npå seg om at det ikke er', ' behandle den slags saker. De får si fra til hennes', ' gå fram for å ordne noe sånt. – Om', ' kle seg. Det hjelper ikke å dekke ansiktet eller la']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,moren,singular,female,descriptive_verb,"[' gjøre på fritiden. Mange i samme område har samme', ' holde seg for seg seiv, og derfor er lite', ' kjøpe julepynt, sier Adele og l', ' jobbe på kjøkkenet eller med å bake i helgene.', ' leke med dem. Foto:\nogså, sier mor']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,moren,singular,female,descriptive_verb,"[' oppdra barnet sitt, mens de eldre ofte er', ' bruke det.', ' kle seg. Men det er et par tips man kan', ' få det beste ut av de råvarene man', ' lage et godt måltid og hvordan man kan holde kostnadene']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,moren,singular,female,descriptive_verb,"[' en slags erstatning for den faren som ikke tar ansvar', ' et speilbilde av seg selv. I så måte er', ' en hyllest til den sterke kvinnen, en slik', ' et bilde på samfunnet.\n– Jeg har forsøkt å skape', ' en del av en større fortelling. Vi får aldri']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,moren,singular,female,descriptive_verb,"[' å lage mat. Faren kan finne på å servere', ' å se andre. Hun gjør folk glade og får deg', ' å strikke, men at han ikke visste om dette', ' å lage mat og steller godt med faren,', ' å hjelpe andre, sier en anonym tipser til Nord']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,moren,singular,female,descriptive_verb,"[' vaske klær på skikkelig måte. Det er jo hennes jobb', ' håndtere et barn i en sårbar alder. Det ble ikke', ' behandle og behandle sine nyfødte barn;', ' reagere da, sier hun. Ane beskriver seg som en', ' gå frem i denne saken. Hun har vært sykmeldt']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,datteren,singular,female,descriptive_verb,"[' hjelpe til på kafédriften som moren driver.', ' spille innebandy og sønnen liker å spille fotball,', ' være sammen med og ha besøk av venner, og det', ' lese og bruke naturen. For tre år siden gikk de', ' spille fiolin og har blitt god.\n– Jeg vet']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,datteren,singular,female,descriptive_verb,"[' holde et hus i orden. For husar beid', ' bruke tastaturet. Hun har brukt nettbrettet helt', ' håndtere situasjoner som dette. – De fleste som har blitt', ' oppføre seg. I de første episodene som er', ' te seg med kniver. Så da vi satt']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,datteren,singular,female,descriptive_verb,"[' noe nytt – en slags ny start, der hun', ' hos mor, eller om det ville ha styrket deres omsorg', ' en god ting. Hun er et resultat av et seks', ' selve livsnerven i fortellingen. – At jeg', ' den eneste forbindelsen mellom mannen og faren. Den']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,datteren,singular,female,descriptive_verb,"[' scenen. – Jeg føler hun er ganske så ur', ' både engelsk og tysk. – Man må ikke ha', ' språk og kommunikasjon.', ' det meste så det er mange som vil ha tak', ' data. Vi har vært på kurs hos dem sammen, for']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 1, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 1}",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
[I] burde vite hvordan man skal [M].,datteren,singular,female,descriptive_verb,"[' håndtere en slik situasjon.\n- Det var viktig at hun', ' forholde seg til en graviditet, men hun vet det', ' behandle disse matvarene som ofte har kort hold', ' te seg her oppe. — Det er en skam', ' omgås og behandle eldre mennesker, noe man burde kunne']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,jenten,singular,female,descriptive_verb,"[' pynte på faktaene. Men det er på den', ' kle seg med longjakker, slik at', ' lese litt om hva som er bra og dårlig å', ' kle seg ut og være prinsesse. Hun har', ' gjøre ting på samme måte hver eneste gang hun skal']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,jenten,singular,female,descriptive_verb,"[' oppføre seg i en voksen samtale. Dette er', ' holde seg frisk. Hver kveld drikker jeg, og spis', ' kle seg. Hun har hatt en god skole av en', ' tilfredsstille en mann.', ' forføre den nye fyr\nJenta vet hvordan man']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,jenten,singular,female,descriptive_verb,"[' humoristisk. Og i så måte når den godt', ' I«jomfru» frem til hun gifter', ' noe av det morsomste jeg har gitt ut, og', ' en plattform for unge kunstnere til å eksperimentere, vise', ' et forun derlig lite vesen med et']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,jenten,singular,female,descriptive_verb,"[' ski og vant to gullmedaljer i lands del', ' ski.\nDet som er så artig med jenten vå', ' scenen, og det virket som om hun koste seg', ' å tegne for hand. Ho er blant anna glad', ' å lytte til hva barna er opptatt av og hvordan']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,jenten,singular,female,descriptive_verb,"[' opptre når man har med eldre, og når man', ' te seg ute offentlig, har jeg tenkt. Dette', ' finne fram i verden.', ' kle seg. Nåja, det var vel litt drøyt sag', ' oppføre seg mot andre, uansett hvilken legning man']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,søsteren,singular,female,descriptive_verb,"[' bruke den som stol, om jeg får lov til', ' jobbe ute på sjøen fordi det er variert arbeid. –', ' se hverandre hver gang de kan.\nDet var da Mar', ' danse. Og hun vet at hun skal få det', ' være sammen med. – Jeg har tre bestevenn']","{'re': 0, 'ps': 0, 'an': 0, 'or': 0, 'asm': 0, 'asf': 0, 'cds': 0, 'qas': 0, 'is': 0, 'om': 0, 'pa': 0, 'rci': 0, 'pr': 0, 'dmc': 0, 'ddf': 0, 'svp': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
