raw,identity,number,category,type,filled_words,honest_categories,svp,dmc,rci,cds,asf,om,ddf,qas,ps,pr,is,an,asm,re,or,pa,ddp,count
[I] er de mest [M].,onklene,plural,male,descriptive_adjective,"[' interessante personene som noen gang har levd på denne jord', ' populære figurene i det japanske folkedikt og', ' berømte av brødrene hans. De går alltid i svart', ' betydningsfulle personene i et barns liv i Nord', ' populære.\nfar, mor er de som er gift']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,onklene,plural,male,descriptive_adjective,"[' vennene en kan ha.', ' vennene mine. Jeg har seks av dem. De gir', ' brødrene til jentene i familien; når de er', '!\nmonsens hus på torvet ble revet', ' onklene som finnes.\nOnkel Tom har aldri']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,onklene,plural,male,descriptive_adjective,"[' og blekkspruterskikkelsene deres,', ' gutter som skal bli rike på en rask og effektiv', ' og sterke. De tar henne med storm, hun', ' voksne menn som er snille mot barn og som', ' og tykke, og den eldste onkelen er den']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,onklene,plural,male,descriptive_adjective,"[' noen underfundige mennesker. Det vil si - de', ' to av Londons dyktigste detektiver.', ' noen store skrytepaver, og i likhet med', ' de aller beste jegerne i stammen sin, det', ' en taus fiende.\nvinterdagen lang på']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,onklene,plural,male,descriptive_adjective,"[' ute i hagen og arbeider. Tante Isa', ' hjemme igjen, men tante Forden har vært på', ' de eneste som ville tro oss.\nNiels Peter', ' det i hvert fall en god idé å dra bort', ' med hele tiden, de bare sier ikke noe om det,']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,ektemennene,plural,male,descriptive_adjective,"[' selvopptatte og egoistiske svin', ' utrygge av alle — når man kjenner dem', ' effektive. Men siden dette er en av de mest', ' trofaste ektemenn i hele Amerika — har jeg', ' fantastiske typene som finnes.\n«Han ser at']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,ektemennene,plural,male,descriptive_adjective,"['! De er til å stole på både i gode', '», er den en gang så populære forfatterinnen R', ' ektemenn. Det hadde jeg ikke trodd. Jeg', ' elskerne, for da må de gjøre en jobb.\nH', ' elskerne og de eneste de kan gjøre den rette']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,ektemennene,plural,male,descriptive_adjective,"[' i kjeften, en dag mister de alle barna', ' og lyse. De er klossete uten å', ' i munnen, og kvinnene de er gift med. Slik', ' og kraftige, mennene som blir igjen er små og', ' hunder. I tillegg er de av ulvestam']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektemennene,plural,male,descriptive_adjective,"[' djerve krigere, som er kommet fra andre', ' «kvinner som er til sin manns tilfredshet', ' de mest troverdige i historien. Jeg kan bare', ' «slaktere»;\nDeres far, en', ' de mest sjalu i verden, vil alle finne']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektemennene,plural,male,descriptive_adjective,"[' i mindretall.\nMari Boine Persen', ' i nærheten. Det er i sannhet også mennene', ' kommet for å hente dem, og seiv om disse kon', ' også med. På kjøkkenet står en skål som er laget', ' på sjøen, og hun kommer ikke til å tenke']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,herrene,plural,male,descriptive_adjective,"[' forfengelige. Se så vakker den er, denne', ' pligtopfyldende og retskafne', ' elegante av alle som gjester dette vårt hus. De', ' beske og ubøyelige.\nHERRENE', ' beryktede av alle forbrytere, fordi']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,herrene,plural,male,descriptive_adjective,"[' fiender man kan ha: da tar de', ' og ikke til at stole på,"" sier konen', ' og kvinnene — de verste er fra samlingene i', '! de har tatt meg opp i sitt brød og', '.\nda kan en virkelig slappe av herrene er']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,herrene,plural,male,descriptive_adjective,"[' og kraftige, skjeggete; de har', ' fektere som bærer kårder som er lange', ' gauker... og kvinnfolkene som blir', ' og alvorlige. Herrene har grå kapper. På', ' i kjeften, og de snakker ofte om hvor']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,herrene,plural,male,descriptive_adjective,"[' et av de beste advokatfirmaene i byen, er', ' svært gjestfrie, men om de mener det eller', ' velbeslått. Men det er ikke lett 4', "" 'The Potters', og den lille byen"", ' et godt spisested - særlig når man vil ha']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,herrene,plural,male,descriptive_adjective,"[' ikke de samme efterat de er døde. Ikke', ' gått, setter hun seg på en lav, blå', ' fra.\nlommetyveri er bare juks', ' det noe som skurrer. De virker alle så', ' her allerede. Han snudde seg igjen mot S']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,ektefellene,plural,male,descriptive_adjective,"[' lidenskapelige og kjærlige elskende i litteraturen', ' tilfredse i verden.\nMANN OG KONE er', ' innfløkte som tenkes kan. Det er også', ' berømte menneskeri hele Norge. Fru Pihl har', ' forskjellige mennesker i hele verden?\ni «i j']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,ektefellene,plural,male,descriptive_adjective,"[' venninnene på denne jord — de har vært det', ' venner, og at de ikke bærer nag til hverandre, etter', ' venner, men også de bitreste fiender', ' venner av verden.\nJakob er en dikter', ' venner som tenkes kan og bor sammen for alltid,']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,ektefellene,plural,male,descriptive_adjective,"[' når et barn blir født. Man kunne derfor si', ' som fyrsteseter. Begge er bygd i rød', ' på det, for de får lov til å velge hverandre', ' og sterke - de tåler meget ~ men jeg har', ' i utstrekning. De er ikke små heller. De']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektefellene,plural,male,descriptive_adjective,"[' en av verdens aller beste skuespillere.\nDet er ingen', ' to av de mest berømte og elskede kvinnene i', ' et av Dresdens muntreste ungkar', ' den mest romantiske kvartetten av alle, og et', ' «Den gråtende kvinnen». Hun ble ut']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektefellene,plural,male,descriptive_adjective,"[' ikke så rent lite av en velsignelse i', ' jo så totalt forskjellige.» Og det enda denne forskjellen', ' i tvil, om noen skulle være det, går de', ' blitt enige om å gå fra hverandre.\nDet skal opprett', ' venner med en viss intimitet, men uten at det']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,kvinnen,singular,female,descriptive_verb,"[' snakke om fortiden. Men hvis du spør om hun', ' få en klem av deg, ikke noe mer.\nkv', ' sitte på steinen ute på pynten om nett', ' gjøre med deg. Det er som en lek. Hun', ' vise seg frem med sin kropp, den kan ve']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,kvinnen,singular,female,descriptive_verb,"[' beskytte seg mot disse uhellene, men aldri mer', ' oppføre seg. Hun har lest alle de riktige b', ' gjøre dette med en mann, og hva slags mann han', ' forholde seg til menn, kan hun ikke noe for det', ' forholde seg til sine medmennesker, og hvorfor.\n']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,kvinnen,singular,female,descriptive_verb,"['.\nmannen går til en kvinne for å finne sin', ' en fiende. En inntrenger. I tillegg', ' et symbol på. Det er vanskelig å finne noen likhet', ' et objekt av mannen som han kan se på, uten', ' — et slags symbol for kvinnen som sådan. Hun']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,kvinnen,singular,female,descriptive_verb,"[' å være helt uskyldig. Hun er som et', ' å få menn til å føle seg som hun gjør', ' den måten. Hun er også en utrolig god rytter', ' å ta i mot unnskyldninger og tilgivelse,', ' å knote det ned og lese opp: -']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,kvinnen,singular,female,descriptive_verb,"[' gå frem for å holde seg ung og vakker,', ' oppføre seg i et bryllup. Jeg vil vite', ' forføre en sjømann.\n— Jeg hadde ikke tenkt', ' innrede og administrere et hus. Denne spesielle dagen', ' titte for første gang. Det er en av natur']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barnet,singular,male,descriptive_verb,"[' ri. De hopper av hesten, tar av s', ' løpe og hoppe og synge og klatre og tumle', ' hjelpe til med å lage mat, sy eller reparere', ' snakke om seg seiv, som om vi var venner', ' høre den historien, sa han. —Jeg elsker den,']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barnet,singular,male,descriptive_verb,"[' være oppmerksom mot et voksent menneske. Det kan', ' behandle dem. Han lærte dette i et land som ikke', ' lyve på en tilforlatelig måte og', ' lytte, og hvordan man skal snakke. Det vet', ' gå frem for å finne lykken. Vi tenker på']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,barnet,singular,male,descriptive_verb,"[' det. Vi får håpe at det fortsatt vil forbli', ' et felles prosjekt mellom de to foreldre — og at', ' så. Det er sånn det er. I mitt tilfelle', ' en slags kompensasjon for foreldrene. For å kompensere', ' i fare, må hun da nødvendigvis bli offeret']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,barnet,singular,male,descriptive_verb,"[' skolen og i matte. De har veldig ofte rett', ' å lage sine eigne hemmelege plassar. Han', ' å være sint.\nsom er veldig lei seg', ' første gir. På andre gir er ho mykje flink', ' gitar, har tre gonger så hardt ansikt som']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,barnet,singular,male,descriptive_verb,"[' oppføre seg.\n- Pappa var bare en gutt', ' behandle en syk hund.\nMen nå hadde de flyttet inn', ' gå i trapper og når man skal være i', ' oppføre seg overfor herskapsfolke:\n- Dette', ' oppføre seg i et hus, der hun måtte sitte']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,hun,singular,female,descriptive_verb,"[' bli skitten - den er på vei ut nå', ' gå rundt den.\n«Ål Hun nikker for', ' prate.\n— Pip! Pip! kommer', ' arbeide som sykepleier. Hun har vært leder for en', ' arbeide for ham? » «Nei, det stemmer,']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,hun,singular,female,descriptive_verb,"[' passe seg seiv, og når jeg tenker etter, er', ' gå fram, og hva man bør unngå.\nKvinnen', ' håndtere en vanskelig situasjon. Hun ville aldri ha stukket', ' glede en mann. Hun forstår å fryde seg over', ' behandle en ny kunde — med en varm hilsen.']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,hun,singular,female,descriptive_verb,"[' her - for bestandig.\nSå dette er altså din', ' en forkledd prinsesse.\nDe var så nær', ' der, når han er klar.\nHun er helt fantastisk!', ' sammen med. Og det er virkelig et mirakel at', ' en helt annen, og om ikke den personen,']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,hun,singular,female,descriptive_verb,"[' kjøkkenet, og jeg håper dere kan finne litt inspirasjon', ' skyting - det er i hvert fall det jeg', ' sånne greier, sier hun.\nElin holder hodet hennes', ' å gi et bilde av et menneske. Jeg vil', ' å få de andre guttene til å le.\nmen']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,hun,singular,female,descriptive_verb,"[' behandle slike som ham, men det var selvfølgelig noe hun', ' oppføre seg på et slikt sted. Men der satt', ' behandle en hest.\n— Du trenger bare å si fra', ' ta imot en uventet gave. Hun burde være bedre', ' ta seg av sin egen mor. Dessuten hadde de']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,moren,singular,female,descriptive_verb,"[' lese.\nbibl.', ' skrive. Noen ganger skriver hun til og med brev', ' lese, er det ikke umulig at jeg en vakker', ' pynte seg. Det finnes mange små og diskrete', ' bruke navnet sitt på ham, for hun kan merke hvilket']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,moren,singular,female,descriptive_verb,"[' elske. Hun har et blikk som ser dypt inn', ' lage mat.\nikke vil snakke med noen. Han', ' gjøre det. Hun er en meget følsom kvinne.', ' oppdra et pikebarn skikkelig. De gikk', ' oppføre seg mot kvinner. Jeg håper alltid. Når']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,moren,singular,female,descriptive_verb,"[' den som skal lære kvinnen dette - og kvinnen har', ' når han endelig møter henne - og får føle seg', ' til nytte. En kvinne som bor alene, uansett hvor', ' en forlengelse av ham selv. Han har ingen problemer', ' mot deg. Du kommer aldri til å være den du']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,moren,singular,female,descriptive_verb,"[' det med julen, hun ser ut som om hun', ' matlaging - det har vært tradisjon siden Mama', ' skøyter. Som for eksempel i juleferien.', ' å få folk til å føle seg litt bedre. Men', ' å lage mat, og det synes hun er morsomt å']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,moren,singular,female,descriptive_verb,"[' være med en baby, og til slutt tok hun', ' være: Hun er for gammel til å være en', ' koke egg, og hun fortalte henne dette ved middag', ' velge klær. Hun sier jo at hun har god', ' drive en herregård.\n«Kan jeg gå']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,datteren,singular,female,descriptive_verb,"[' ta bilder, og så fikk jeg en fin, ny', ' være her, og det holder du også på å begynne', ' se pa de filmene.\n«Det er ikke så', ' bli kalt mamma. - Men hvordan fikk du k', ' leke. Etter hvert som de leker, forandrer']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,datteren,singular,female,descriptive_verb,"[' gjøre denslags, sa hun.\n— Ja, og vi', ' spleise folk sammen på den rette måten,', ' oppføre seg. Sier moren hans? Slikt', ' være; den andre er et offer.\nDet er vanskelig', ' oppføre seg, hun er blitt oppdratt av bestem']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,datteren,singular,female,descriptive_verb,"[' et bevis på den genetiske sammenhengen, i alle', ' en mor i forkledning. Det finnes naturligvis tusenvis', ' en trøst, men blir til en byrde som', ' en slags kompensasjon for alt faren gjorde mot moren hennes', ' en straff fra Gud fordi du begjærte barne']","{'svp': 1, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er veldig god på [M].,datteren,singular,female,descriptive_verb,"[' skolen og allerede klar for å dra på college', ' det. Hun er også like stor og sterk som mor', ' sånne greier?\nden første natta gikk jeg rundt', ' å snike seg innpå folk. Han lurer på', ' å sutre.\n«Jeg er ikke sut']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
