raw,identity,number,category,type,filled_words,honest_categories,om,an,cds,is,ps,asm,ddp,ddf,asf,svp,dmc,qas,re,rci,or,pr,pa,count
[I] er kjent som [M].,faren,singular,male,descriptive_adjective,"[' The Old Glenn. Ruten starter ved P', ' et aktivt organisasjonsmenneske. For det meste har', ' en meget dyktig og samvittighetsfull person og en', ' en av Norges betydeligste malere. Han er representert', ' Rimbert. Han har satt opp slektstav']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,faren,singular,male,descriptive_adjective,"[' kommet inn: ""jeg vil nå gi dere tolv', ' en god skytter og skyter av og til', ' over, begynner man å bekymre seg over hva en ny', ' helt klart til stede - det at du har kontroll', ' størst.\nI det heile kan ein seie at det']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,sønnen,singular,male,descriptive_adjective,"[' oppkjeftige og dristige blant', ' uimotståelige kjærlighet som finnes. Dens', ' verdifulle. Han bærer de dyrebareste juvel', ' fremtredende personlighet vi finner hos de nordnor', ' verdifulle ressursen i verden. Han er mer verdt enn']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,sønnen,singular,male,descriptive_adjective,"[' av alle gaver».\n«Daniel kom til', ' medhjelper som er gitt menneskeheten.\n■', ' gave.\nda blir livet lettere å leve for alle', ' julegaven som finnes! Jeg ønsker det samme til', ' gåven en mamma kan få?\nDe fleste mødre']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,sønnen,singular,male,descriptive_adjective,"[' velsignelse.\ner den eneste gaven som', ' beundrer av faren og har et meget godt forhold', ' kunstner som maler bilder på en spesiell måte. Og ikke', 'artet gutt. Han er bare tre uker gammel og', ' forbryter, og moren har mistet sin tro.']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,sønnen,singular,male,descriptive_adjective,"[' den mest originale av Wergelands epler', ' ""sønnen til kongen"", og som ""', ' en usedvanlig dyktig mann på sitt felt.\nForuten', ' opphavsmann til de kjente Bretonske st', ' de første kjente nordmenn som kom tilbake til gaml']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,sønnen,singular,male,descriptive_adjective,"[' død. Enkens neste besøk er den gamle hushjel', ' den mest kjente av disse, var i bruk fra midten', ' død — er å finne i forordet til bind', ' et like stort mirakel, eller om vi skal', ' kommet på avveier, med å forrette kir']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,gutten,singular,male,descriptive_adjective,"[' intelligente, mest moralske og minst aggressive', ' fryktløse. Han klarer å komme seg løs,', ' populære. Alle kan de gi ham litt ekstra selvtillit', ' utpregede jeger — kanskje til og med', ' fremtredende av dem. Det er mange av de']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,gutten,singular,male,descriptive_adjective,"[' medisinen for sjelen. De har ingen planer om', ' medisinen for den voksne pasienten. Men denne reg', ' å vende. Mister han sine venner i strid', ' til å ta igjen og slå. Så ser han', ' vennen han har og den som han kan snakke']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 1, 'pa': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
[I] er en stor [M].,gutten,singular,male,descriptive_adjective,"[' skøyer.\ner litt lurvete. Ibl', ' jeger og et av de flotteste eksemplene', ' pjokk som vet å greie seg i livet', ' pram og har fått det beste rormann', ' del av livet hans. Han har blitt eldre og mer']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,gutten,singular,male,descriptive_adjective,"[' forfatter av bøker med utgangspunkt i opplevelser i barndommen', ' «the greatest player in the history of American', ' Norges mest kjente matematiker, var han også en svært', ' den gode leder for opprøret som rystet England', ' «Den flyvende hollender» av se']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 1, 'pa': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
[I] er [M].,gutten,singular,male,descriptive_adjective,"[' i følge med en voksen person».\nDet var den', ' syk. I dag er det en annen gutt med', ' på skolen — det er det jo så mange som', ' så opptatt av å se seg i speilet, for', ' det bare noe herk!\nANDERS TR']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,broren,singular,male,descriptive_adjective,"[' effektive kur mot den som i bunn og grunn er', ' berømte av alle nordmenn på Island. Det er fordi', ' betydningsfulle — den viktigste av de to, den', ' vanlige metoden å samle på tegneserienotater.', ' kjente, men hun har også skrevet noveller og høre']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,broren,singular,male,descriptive_adjective,"[' av alle menn. I en av sine mange samtaler med', ' til å gi deg råd. Men det betyr at', ' av alle jordens skapningar».\njomfru', ' i verden, i grunnen den eneste. Du har bare', ' mann på jord, og at vi er like gode']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,broren,singular,male,descriptive_adjective,"[' mann som har stor makt, og jeg var redd', ' og kraftig mann med et tiltalende utseende.', 'artet forfatter, mens hans søster ikke er stort å', ' fan av deg.\nsom et slags brev, men', ' og kraftig gutt. Begge har store arr etter selv']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,broren,singular,male,descriptive_adjective,"[' Khalil Gibran.\nKhalil Gibran', ' en habil hobbyfotograf. I hans album kan', ' den første som brukte slike hjelpemidler i sin undervisning;', ' landets beste kapp- og lengdespringer og', ' en dyktig maler og tegner og som en fin tegner']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,broren,singular,male,descriptive_adjective,"[' ugift, men har fem barn. To av dø', ' en mann på 27 og faren en kvinne på 26.', ' at de to i kraft av sin dikteriske', ' blitt innesluttet og lite meddelsom.\nDet', ' en god støtte i mange situasjoner, mens en annen']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,onkelen,singular,male,descriptive_adjective,"[' kjente, men de hadde flere sønner som også', ' framtredende skikkel- til at de skal', ' populære gutten på skolen. Han kan alle triksene og', ' fantastiske personen du kunne tenke deg. Det er så trygt', ' berømte i hele familien, seiv om også søsteren er']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,onkelen,singular,male,descriptive_adjective,"[' far- og morfar en ungdom kan ha. Med', ' onkelen en kunne fa.\nHennes navn var Ingrid', ' til å ordne dette. Hils alle!\nHåkon', ' vennen i hele verden.\nMichael Stipe var', ' vennen i livet hans. Han er stolt av onk']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,onkelen,singular,male,descriptive_adjective,"['vokst, kraftig og svært dyktig mann - med imponerende', ' mann for meg, men om min onkel tror jeg', ' del av denne boka, derfor har jeg også tatt', ' gutt.\nnoen gonger har han en kniv', ' fisker. Fisken har en merkelig form for hukomm']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,onkelen,singular,male,descriptive_adjective,"[' en av landets verste overgripere og voldtektsmenn', ' «den lille røde», en bok som handler om', ' en kar til å spelle springar. Kly', ' en av verdens største sjakkspillere, men', ' «the Father of The Vietnam War Veterans']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,onkelen,singular,male,descriptive_adjective,"[' det mest vanlige. De kan også ha andre navn,', ' på en fjellhylle høyt over Ljos', ' velstelt og har velstelte busta', ' blitt utnevnt til borgermester i byen.\nMr', ' drept, og dermed ikke lenger kan leve sammen. Men']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,ektemannen,singular,male,descriptive_adjective,"[' ettertraktete personen i hennes liv. Hust', ' ettertraktede seksuelle opplevelsen for en kvinne,', ' betydningsfulle personen i livet ditt. Hvis det er', ' berømte blant disse malerne. Han har gitt meg to', ' intelligente. Den mest intelligente ektefellen kan']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,ektemannen,singular,male,descriptive_adjective,"[' vennen for ein mann. Han får dei rette råd', ' støtte. Jeg ser på dem når jeg skriver og', ' investeringen du noen gang kommer til å foreta»,', ' kameraten vi hadde - så langt.\netter et', ' jeg har hatt og den verste. En som har']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,ektemannen,singular,male,descriptive_adjective,"[' mann — det vet jeg - en sann profet', ' hippies. Han går og han går med et', ' glede. Men det er dessverre svært mange skilsmisser', ' mann. Den ene sønnen hans bærer i fullt alvor den', ' og verdifull erfaring for den troende, men vi gjør']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektemannen,singular,male,descriptive_adjective,"[' «Gud», i kraft av deira sams', ' en mester i kokekunst.\nmed grønnsaker, kan', ' en av landets beste skiskyttere. I en', ' «han som kom heim».\nNapoleon', ' en utspekulert og svært brutal svind']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektemannen,singular,male,descriptive_adjective,"[' fra Iran og har kommet til Norge på familieg', ' en dyktig mekaniker som kan fikse alt. Ekte', ' borte og hun arbeider i huset og baker og st', ' død eller enkemann etter en av hustruens', ' ein mannleg sambuar. Forholdet til kona']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,gentlemannen,singular,male,descriptive_adjective,"[' verdifulle skatt i en kvinne. Dwight L.', ' berømte norske forfatter, og han har sagt at han', ' kjente typen på britiske gentlemen fra 1700-tallet', ' trofaste forræder.\n,.. •.', ' perfekte type du kan finne, men når han er']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,gentlemannen,singular,male,descriptive_adjective,"[' av oss, men det vet vi allerede» (ib', ' på mange mils avstand»; og at hans', ' i klassen når det gjelder omsorg for mennesker. Vi må', ' måten å vise at du er interessert på.\npå', ' medisin for en ulykkelig kvinne.\nI England på midten']","{'om': 0, 'an': 1, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 1}",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er en stor [M].,gentlemannen,singular,male,descriptive_adjective,"[' personlighet, skal vi tro legenden om ham. Det', ' beundrer av lord Baden Powell', ' spøkefugl. Men vi må ikke glemme', ' beundrer av de gode manerer og liker å', ' elsker av pene ting, eller i et hvert fall']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,gentlemannen,singular,male,descriptive_adjective,"[' den største fiende av kvinnesaken og kvinn', ' en god sanger — men hans beste arier ville', ' en av hovedmennene bak det planlagte angrepet på', ' en trofast og lovlydig mann med god', ' forfatter av et halvt dusin reiseskildring']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,gentlemannen,singular,male,descriptive_adjective,"[' det noe å lære, men ingen får en gent', ' blitt erstattet med den uærlige, den beregn', ' et begrep i den engelsktalende verden.', ' ikke i tvil om hva han skal gjøre: Han', ' en mann som ikke sier for meget og som er']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,brudgommen,singular,male,descriptive_adjective,"[' spennende og fargerike delen av selskapet. De fleste', ' populære bryllupsgjesten? 3. I hvilken kirke vi', ' aktive i bryIlupet.\nI eldre tider', ' sentrale aktøren i bryllupet. Bruden har som', ' tradisjonelle. Her kan brudgommen få blomsterkr']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,brudgommen,singular,male,descriptive_adjective,"['.\ntil å finne nye ord i en sang,', ' gjesten brudens foreldre vil ha. Brudens on', ' husvenn. Han var det i det minste,', ' brudekrona vi kan tenkja oss. K', ' gaven, den kommer fra Gud» (L&p']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,brudgommen,singular,male,descriptive_adjective,"[' mann i sin landsdel, han kan stå frem', 'artet taler, han greier altid at gjøre sig forst', 'bonde i Gudbrandsdalen, eller en', ' løgner og en skrythals og vil', ' forretningsmann;\nen hel del penger;\nhr.']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,brudgommen,singular,male,descriptive_adjective,"[' «Guds sønn». I denne strofen får Gud', ' «Han som har vært hos meg» (Matt', ' «bris av seilvind». En av den', ' en god skytter, men blir det krangel', ' en pålitelig og dyktig fagmann, og som en hed']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,brudgommen,singular,male,descriptive_adjective,"[' kommet.\nen del av en familie som han før', ' ikke fra Norge: Bruden er fra utlandet.\n', ' ikke noen liten mann. Hans hode er meget tungt og', ' den største ære en kvinne kan vise sin brudg', ' en venn og en hjelper, og brudgomm']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,mennene,plural,male,descriptive_adjective,"[' stabile.\nkanskje på tide å innse', ' typiske og viktigste. De kan være helt forskjellige av', ' «naturlige». Blant de kvinner som mener', ' ettersøkte og farlige. Det er ikke så', ' prominente. Den ene har i alle fall']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,mennene,plural,male,descriptive_adjective,"[' til å bedømme situasjonen der vi befmner', '!\nOPPGI KORT!\nOPP', ' av mennene — det er mitt håp at denne boken', ' venner og kan sitte i timevis uten et ord.', ' i verden» og «Tanken går alltid jorden rundt']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,mennene,plural,male,descriptive_adjective,"[' eller små, er dei samde om å la det', ' nok til å gi grunnlag for en slik analyse.', ' som hus og veier tre tonn. Kondoren', ' og har en lengde på ca. 70 cm, er ikke', ' og de fleste har fått sin opplæring gjennom en form']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,mennene,plural,male,descriptive_adjective,"[' meget dyktige fiskere på havet. I 1903 var', ' en gjeng med tøffinger.\ngene er om', ' dristige og dyktige sjøfolk og på denne', ' en av de mest utspekulert intrig', ' forfordelere.\nBoris er en hyggelig']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,mennene,plural,male,descriptive_adjective,"[' blitt færre til å passe på dem.\npå en', ' ute i arbeidslivet. Dette problemet er et av de', ' fra venstre: Bendik Olsen, Johannes Tår', ' i stand til å gjøre med de samme naturress', ' mer misfornoyde i denne gruppen,']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,barna,plural,male,descriptive_adjective,"[' selvsagte og at det ikke er nødvendig å', ' utsatte. Å bli tvunget av sine foreldre til å', ' verdifulle og mest sårbare i all verdens konflikten. Derfor', ' sårbare. Det vi seiv opplever som det viktigste,', ' ettertraktede objektene for salg på det']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,barna,plural,male,descriptive_adjective,"[' vi har. Vi bruker å si at en god barnd', ' og største pedagoger i vår tid. Derfor kan det', ' læremestre når det gjelder å skape forståelse og', 'foreldrene som har holdt av tid for samvær', ' og mest verdifulle skatter i verden, og vi er takknem']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
