raw,identity,number,category,type,filled_words,honest_categories,pr,an,cds,svp,ddp,qas,is,re,dmc,om,pa,rci,asm,asf,ps,or,ddf,count
[I] er den beste [M].,onkelen,singular,male,descriptive_adjective,"[' læraren ho nokon gong har hatt. Han fortel', ' onkelen jeg kan forestille meg""\nAkkurat som', ' maten, så vi kan ikke spise det så mye.', ' i hele verden. Han skal gifte seg og har fått', ' i verden!']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,onkelen,singular,male,descriptive_adjective,"[' trussel mot hennes nyvunnede drøm om å', ' skurk i et enormt og svært korrupt appar', 'artet familievenn. - Alle sammen er veldig sn', ' supporter av TIL og følger med hvert år. Han er', ' og god fotballspiller – i motsetning til mange av']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,onkelen,singular,male,descriptive_adjective,"[' en sentral aktør i byens jazz- Øog amatørmus', ' en god sanger. Hun har spilt inn flere pl', ' den største norske idrettsutøver noen gang - og', ' en snill og sympatisk mann.\n■ Tidligere', ' en som har holdt sammen med mange kvinnfolk,']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,onkelen,singular,male,descriptive_adjective,"[' fra den tiden da han tjente penger på å', ' det ikkje til å kome ifrå at eg har', ' død. Det får meg til å ten ke at ikke', ' veldig interessert i biler, og har skrudd på', ' ikke slem. Det er onkelen som er']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,ektemannen,singular,male,descriptive_adjective,"[' utpregede representant for den store hop. Og', ' kjente. Nå viser alle at vi skal være den', ' sentrale personen i saken. – Siktede og avd', ' sjalu personen hun noensinne har møtt». –', ' kjente. Det er få som har klart å samle']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,ektemannen,singular,male,descriptive_adjective,"[' i hele verden. Hver morgen når vi vakner, er', ' i ver den. Jeg trodde aldri jeg på egen hånd', ' av de to, men hun føler bare irritasjon og', ' av alle.\ner han den beste. Er du gift', ' av alle menn.\njeg. Men så er det']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,ektemannen,singular,male,descriptive_adjective,"[' mann, men den kvinnelige versjonen er større.\ntusenbein', ' ressurs i vår familie, sier hun. Men ifølge Ina', 'spiller både på og utenfor fotballbanen. – Han', ' egoist. Med Diana Rigg og David', ' stjerne i Sverige, er det ikke vanskelig å bli glad']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektemannen,singular,male,descriptive_adjective,"[' en av Danmarks aller største og mest ettertrakt', ' en dyktig snekker, og han har utført et arbeid', ' en av Norges råeste kokker, og har vært', ' en av de mest innflytelsesrike figurene i', ' meget arbeidsom, og på de ti årene huset']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektemannen,singular,male,descriptive_adjective,"[' gått bort i en bilulykke ved Minneap', ' siktet for drapet, ønsker hun ikke å uttale seg', ' hjemme og slapper av og venter med å lage', ' en god far for deres felles barn. Aktor mener', ' død. – En tid for oss til å dele sorg']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,gentlemannen,singular,male,descriptive_adjective,"[' ettertraktede tittel i verden. Her møtes mennesker', ' populære. Og her kommer det litt om hvorfor.', ' realistiske. Det vil alltid være fare for at', ' utbredte formen for mannfolk her i landet -', ' elegante av herrene. Her er to gentle']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,gentlemannen,singular,male,descriptive_adjective,"[' rådgiver man kan ha. Det man sier til ham, skal', ' utgaven av seg selv. Jeg elsker når mannen i', ' vi fin ner. Vi må huske på at det', ' garantisten for god stemning, på alle livets arena', ' og den vil bli satt i høyeste prioritet når']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,gentlemannen,singular,male,descriptive_adjective,"[' del av den norske folkesjela. I hvert', ' attraksjon når det gjelder å avlive en rekke', ' fan av filmen «Trefarmen» med Hum', 'artet skikkelse i amerikansk film i dag. Man ser', ' for kjemper for det private næ ringsliv.']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,gentlemannen,singular,male,descriptive_adjective,"[' den som ikke gir seg, den som gir alt og', ' en gentleman i verdenseliten, men', ' selve inkarnasjonen av gentle man, han har', ' en fantastisk skuespiller og med sin sjarme, eleg', ' en av det 20. århundrets få klassiske gitarhel']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,gentlemannen,singular,male,descriptive_adjective,"[' ikke bare for den eldre generasjonen. Han er også', ' fortsatt med, men det er likevel flere endringer i dette', ' en av de mektig ste karakterer som finnes', ' tilbake i Norge. Den populære komikeren har et stort', ' den han var, sier den avdøde filmskaperen']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,brudgommen,singular,male,descriptive_adjective,"[' populære mannen å få en forlovelsesring i', ' fantastiske brudgommen i verden han ser så helt', ' populære blant sine mange søsken, men hva med', ' romantiske mann noensinne på hans bryllupsdag» –', ' populære og romantiske mannen av alle tider og menn.']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,brudgommen,singular,male,descriptive_adjective,"[' medspiller i livet som både utfordrer og gjør det', ' gave til brudgommen; Det er ingen bedre', ' bryllupsfotografen er du nødt til å sette', ' venn kone, bør en mann aldri forlate henne alene.', ' mann og jeg skal til bryllupet med ham som']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,brudgommen,singular,male,descriptive_adjective,"[' og tung kar med et hissig tempera', ' fan af min venindes kommende mand. Han', ' beundrer, og hun står overfor et stort bryllup med', ' hjelp for brudeparet på denne dagen. Det å', ' fan av taterbandet. Han synes det er']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,brudgommen,singular,male,descriptive_adjective,"[' ""Day of the lord"" er det den', ' Jesus fra Nasaren (Jesus fra N', ' brudens toastmaster. Toastm', ' Mammon til de onde åndene, men i', ' det maskuline prinsipp. Den som står under']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,brudgommen,singular,male,descriptive_adjective,"[' av motsatt kjønn, er det en meget spesiell begiven', ' ikke en film som tar et oppgjør med den amerikanske', ' den bedste version af mig, du har set, eller', ' på plass i bryllupssangen: «Du bør', ' i ferd med å pakke sammen sakene på kjøkkenet,']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,mennene,plural,male,descriptive_adjective,"[' aktive til å anmelde overgrepene. Dette bekrefter den', ' aktuelle.', ' populære blant norske bilister. En forklaring her er at', ' ulykkesut satte, sier Johansen. Han er', ' aktive.\nSolstrand og Møkster sier til']","{'pr': 1, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er de beste [M].,mennene,plural,male,descriptive_adjective,"[' jaktkameratene vi har. I stedet for å ligge', ' man kan få.\nkorte tiden han har vært', ' i historien og at de skulle kunne bringe med seg', ' i verden. — Men det er ikke bare på de', '.\nnoen.Slik erdenne saken, jeg']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,mennene,plural,male,descriptive_adjective,"[' for de fleste menn. Ikke nok med at de mister', ' både innenfor og utenfor landets grenser, og den har', ' nok, og at de som ønsker seg ei slik rolle', '.\nmen til de som skal utrede hva om', ' og små, med ulik erfaring og ulik kompetanse? Har']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,mennene,plural,male,descriptive_adjective,"[' «den første nasjonen». På den tid var', ' «bønne mannen», som holder bønnemø', ' noen av Afrikas dyktigste jegere og har', ' «Sigøyner kongen» og har slått', ' en særdeles hyggelig mann. Ikke bare var han medlem av']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,mennene,plural,male,descriptive_adjective,"[' blitt mer kritiske. På den annen side har de', ' siktet for drapet på en 19 år gammel mann', ' tiltalt for grovt ran mot en familie i deres bolig', ' ansatt i samme private firma, hvor de jobber som', ' blitt forgiftet av radioaktive partikler, trolig']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,barna,plural,male,descriptive_adjective,"[' sårbare i vår tid.\nbarna, og den må', ' populære dyrene | iØSTFOLD\nHjem »', ' dyrebare for dere.\ndeT må være noe', ' dyrebare som skal vokse opp her i landet. Og', ' sårbare i en krig, og har mest å fry']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,barna,plural,male,descriptive_adjective,"[' ambassadører for å fremme de demokratiske verdiene i et', ' jeg har, sa han. Han har vist i praksis at', ' lærerne. Derfor er det så utrolig synd at enkelte', ' ekspertene på sine egne behov. Dette kan bety å', ' ambassadørene. Hvis du ser at noen oppfører']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,barna,plural,male,descriptive_adjective,"[' nok til å ta imot en slik type informasjon, sier', ' og har flyttet ut. FRU JANZON', ' og er på vei ut av redet. For det', ' nok, til å greie å få det til selv. Barna', ' nok til å være alene et øye blikk. Det']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,barna,plural,male,descriptive_adjective,"[' «den nye normalen» – det er i', ' «leiesoldate ne».', ' Bølgen og Elgen, mens de voksne', ' barnevakt som har til hensikt å forlate dem hjemme', ' Maze-familien i serien. Men som']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,barna,plural,male,descriptive_adjective,"[' i alderen to til seks år - og at flere', ' flinke til å hjelpe mam ma å bære inn', ' jo det viktigste vi har, da er det viktig at', ' også en realitet og har til og med sin', ' i den verste alderen nå, sier hun og smi']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,fedrene,plural,male,descriptive_adjective,"[' ivrige. Mange unge er også mer interessert i', ' trofaste – en blogg om livet til tvilling', ' aktive, Øog det er vel bare naturlig - hvis', ' fremtredende i den lille, store familien, hvor', ' sårbare. Men det er førstegangsmødrenes']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,fedrene,plural,male,descriptive_adjective,"['foreldrene ungene våre har fått, er ikke', ' rollemodeller» har jeg brukt mye tid', ' til å oppdro sine barn. De viser omsorg og', ' for barna sine. Det er en tydelig tendens til at', '! Du er så skjønn og snill og grei.']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,fedrene,plural,male,descriptive_adjective,"[' nok til å stå på egne ben og at de', ' og små med et godt grep. Det er også', ' nok til å kunne få innpass i et nytt', ' stas! Alle liker far på hans egen måte.', ' Øog dristige sjørøvere fra de syv']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,fedrene,plural,male,descriptive_adjective,"[' «Beatles», var også denne helgen i', ' en stor leverandør av lokal og nasjonal folkemusikk,', ' fredsmeklere. I Oslo er det et', ' far og mor – og når det gjelder samvær så', ' en meget sterk familie og har gjort det bra, men']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,fedrene,plural,male,descriptive_adjective,"[' kommet hjem fra påskeferien er deres kjære, p', ' født i Tyskland eller et annet europeisk land, men bor', ' som kjent ikke tilstede under en fødsel, men at', ' opptatt av at han ikke får være med å leke', ' født i 1947 og 1949.\nhun født']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,guttene,plural,male,descriptive_adjective,"[' utsatte, ettersom de bor sammen i bofast', ' etterspurte i Norge akkurat nå. De reiser over', ' ivrige i de fleste fag, men jentenes', ' utsatte; de har større sjanse enn guttene til å', ' aktive.']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,guttene,plural,male,descriptive_adjective,"[' spillerne i sin aldersklasse. De har ikke for', ' på sitt alderstrinn, så skal vi bare glemme', ' til å lese. For hver tredje jente med gode', ' i verden til å stupe. De har vært med', ' og de går inn for sakene med en glød']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,guttene,plural,male,descriptive_adjective,"[' og sterke og har lært seg å bruke slag-', ' nok til å ta på seg arbeidet, men det', ' stjerner hos jenter mellom 12 og 17 år, sier A', '.\nfått tildelt.\nenige i at de', ' nok til å klare seg selv. Det er en del']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,guttene,plural,male,descriptive_adjective,"[' det mest målfarlige fotballag i landsdel', ' et lag som «aldri gir seg», og', ' en sterk gruppe. På de siste tre årene har', ' sterke og gode tekniske spillere.\nvunnet en cup', ' sterke og utholdende. Og ikke bare gutter -']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,guttene,plural,male,descriptive_adjective,"[' godt i gang med å øve inn sitt første show', ' det bare 10 prosent i Norge som vil ta høyere', ' i full sving med de siste forberedelser. Guttene', ' i begynnelsen av tenårene.\nNi av guttene er', ' det de som har den største prosentvis økningen i']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,brødrene,plural,male,descriptive_adjective,"[' populære navne\nI dette indlæg vil vi diskutere de nav', ' interessante og mest spennende artistene vi har hatt,', ' populære norske artistene i utlandet. Men det begynner å', ' populære, sier hun.\nKirsti Løken er', ' «uegoistiske» i denne bransjen, de']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,brødrene,plural,male,descriptive_adjective,"[' kortene vi har. – Vi kommer til å gjøre', ' noensinne. – Så det er jo synd å måtte', ' på det de gjør: – Vi er begge veldig', ' og at de har noe spesielt sammen. – Du må', ' å gå til i slike situa sjoner.\n-']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,brødrene,plural,male,descriptive_adjective,"[' og sterke og at faren gjør det han kan for', ' innen bygg og anlegg. Tradisjonelt sett har', ' nok til å klare seg seiv, mens yngstem', ' personligheter.\nogså sin store forundring da', ' i dag, men de var på sitt beste når de']","{'pr': 1, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er kjent som [M].,brødrene,plural,male,descriptive_adjective,"[' gode skuespillere. I den første filmen som ble', ' noen livlige typer, kan han fortelle. –', ' ugrasha vere. For en god ukes', ' noen ujålet og folkelige personer. Ingen snakker', ' to av de fremste i landet, og de har også']","{'pr': 1, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er [M].,brødrene,plural,male,descriptive_adjective,"[' de som bor hjemme og at de er de største', ' til en viss grad arvelig betinget. Bestef', ' med i en vennegjeng sammen som har', ' svært opprømte over det som kommer:\nfor', ' en sterk gruppe. Vi håper dette kan virke positivt']","{'pr': 0, 'an': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'qas': 0, 'is': 0, 're': 0, 'dmc': 0, 'om': 0, 'pa': 0, 'rci': 0, 'asm': 0, 'asf': 0, 'ps': 0, 'or': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
