raw,identity,number,category,type,filled_words,honest_categories,asm,om,ddp,an,pr,ps,rci,ddf,or,svp,is,asf,qas,cds,pa,dmc,re,count
[I] er kjent som [M].,barna,plural,male,descriptive_adjective,"[' «den nye familien»?\nav foreldrene bor at', ' Rastafarianere. De er blitt kjent gjennom', ' Bonnie Spiess, Daddy', ' barnevakten Det er i alle tilfelle ikke nødvendig', ' Maze-familien i Twin Peak']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,barna,plural,male,descriptive_adjective,"[' vant til å delta i planleggingen, og at foreldrene', ' flinke til å hjelpe hverandre i leken når noen', ' jo så mange. I tillegg skal den også fungere som', ' også en realitet og har til og med i', ' i den alder at de påtar seg plikter på']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,fedrene,plural,male,descriptive_adjective,"[' ivrige jegere og fiskere, som setter sitt', ' trofaste og mest omsorgsfulle av alle foreld', ' aktive når det gjelder å organisere og arrangere møter og', ' fremtredende i barnas liv. Men også mellom fed', ' betydningsfulle i småbarnas liv. Det er']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,fedrene,plural,male,descriptive_adjective,"[' lærere, ikke skolesystemet.» Dette er', ' formene for foreldre» omsorg) ikke er hold', ' læreme""\n«Det var først da jeg seiv', '... » I denne spøken har et av', ' soldater, fedre er de beste soldater»!']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,fedrene,plural,male,descriptive_adjective,"[';\nSV \'t? ""\nMens de', ' og kraftige. Takket være gode og romslige', ' nok til å kunne få innpass i et nytt', ' stas! — jeg har hørt de fortelle om', ' nok til å passe deg litt om dagen mens du']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,fedrene,plural,male,descriptive_adjective,"[' Wakhi. Wakhi-folket holder', ' Numo og hans sønn Lucho etter', ' Gaut og Leidulf. Gaut bodde', ' far og det barnet blir kalt opp etter, er vanligvis', ' en meget sterk familie og har gjort det bra, men']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,fedrene,plural,male,descriptive_adjective,"[' kommet fra, og de blir etter hvert flere, alle', ' født i 1930 eller senere.\nDe fleste mødre ble boende', ' som kjent, i all hovedsak, av det gamle', ' opptatt av at han ikke får være med å leke', ' født i ulike verdensdeler.\nI 1964 ble det']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,guttene,plural,male,descriptive_adjective,"[' attraktive av jentene.\nJenter liker best gutter som er', ' sentrale som modeller i forbindelse med etablering av en ident', ' ivrige i de fleste fag, de har størst', ' aktive; nesten halvparten bruker det hver dag, mens hver', ' aktive. Det er de som kommer med nye ideer']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,guttene,plural,male,descriptive_adjective,"[' til å passe sauene. De drar rundt med kje', ' på sitt alderstrinn, så skal han bare hoppe', ' til å lese. For hver tredje jente gjelder det', ' i verden til å skyte eller danse ballett?', ' og modigste av de unge piker på']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,guttene,plural,male,descriptive_adjective,"[' og sterke og har lært seg hvordan kua lu', ' nok til å gå på fritidsbasar seiv', ' nok, og som gir dem mulighet til å delta i', ' og sterke, så det er nok ikke så mange', ' nok til å klare seg selv. Det er en del']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,guttene,plural,male,descriptive_adjective,"[' dyktige ledere, men i løpet av 1949 ser', ' et lag som «aldri gir opp». At', ' gode idrettsmenn. På skoleidrettslagets fest', ' sterke og hensynsfulle.\nglir en stille', ' sterke og utholdende. Og ikke bare gutter -']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,guttene,plural,male,descriptive_adjective,"[' mer i aktivitet enn jentene og mer sammen med andre.', ' interessert i disse jentene i noe mer enn vennskap og', ' i arbeid i helgene og på kveldene for', ' i begynnelsen av tenårene.\nNi av guttene synes', ' det de som på en eller annen måte har fått']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,brødrene,plural,male,descriptive_adjective,"[' kjente. For eksempel er det han som står som', ' interessante og mest spennende skikkelsene vi møter i Bibel', ' populære norske artene.\nog er den tyngste av', ' kjente representanter for denne stilretningen som gjerne kalles Art', ' intelligente du kan tenke deg.\nå lære av']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,brødrene,plural,male,descriptive_adjective,"[' venner. For at gutten så på de ville blomster,', ' venner.\nde fikk hver sin ring, og så', ' blant de beste. Fra: Rebell av El', ' og mest oppofrende ektefolk og far og', ' å gå til i slike tilfeller, og sammen med']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,brødrene,plural,male,descriptive_adjective,"[' og sterke og steller og klarer seg selv.\nK', ' innen bygg og anlegg. Tradisjonelt er entreprenør', ' nok til å klare seg seiv, mens de går', ' personligheter.\nog deres virksomhet.\nfra de første år', ' i dag, men de var store på den tiden de']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,brødrene,plural,male,descriptive_adjective,"[' gode skuespillere. I den siste tiden har de', ' noen originale begavelser. En av disse — og', ' ualminnelig dyktige forretningsmenn, og de', ' skapere av det ypperlige norske trematerial', ' to av de fremste i nyere norsk lyrikk.']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,brødrene,plural,male,descriptive_adjective,"[' gift. Den første er en stor og sterk mann', ' til en viss grad arvelig betinget. Et slikt', ' med i dag.\n«Her skal en ny kultur bygges', ' svært oppfinnsomme og har funnet ut hva de', ' døde og barna har reist til byen, lever den gamle']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,onklene,plural,male,descriptive_adjective,"[' interessante av alle ankler, det vil si av', ' populære figurene i serien.\ntrollmann i Mag', ' berømte av brødrene hans. De to er født i', ' kjente, men for meg er det onklene', ' populære.\nfar, mor er de som er mer']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,onklene,plural,male,descriptive_adjective,"[' vennene mine. Derfor kom jeg ofte til onkl', '». Tillegg ved Jan Kløvig.\n=', '!\n- Jeg mener at barn har godt av å', '!\nmange av våre gode venner også.\nk', ' hjelpeme og støttespillerne, særlig i småby']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,onklene,plural,male,descriptive_adjective,"[' og hvite og sterke.\nonkel liker mat som', ' nok til å bruke det.\nVekt: ca.\n', '.\no > > > > > > 1 2', ' og sterke, men kan virke skremmende på andre', ' og raske. Derfor må Puma ta dem på']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,onklene,plural,male,descriptive_adjective,"[' ""verdens beste fiskere.""\nf - r', ' «dvergene». Vi vil gjerne få', ' «kinesiske klerikere», og etter', ' Norges fremste eksperter på denne teknikken.\nkonkl', ' en stor humorist. Sønnen Odd har arvet']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,onklene,plural,male,descriptive_adjective,"[' svært forskjellige. Sjefen er svært sparsom,', ' borte og tante vil at hun skal ta et', ' de viktigste personene for et barn. Onklene har', ' det i den familien en onkel som er veldig', ' med hele tiden, men hun sier ikke hvor gamle de']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,ektemennene,plural,male,descriptive_adjective,"[' «feminine» kjønnsattributter i', ' utrygge av alle med hensyn tii sin', ' effektive. Men siden dette er en av de mest', ' trofaste ektemenn i hele verden. Det har jeg', ' dominerende skikkelsene I det moderne Vesten. Og at']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,ektemennene,plural,male,descriptive_adjective,"['! De er de beste til å løse alle problemer', ' elskere, den best elskende mann har den beste', ' ektemenn. Det er et faktum at de kan', ' vennene til fedrene og barnas beste venner. Kvinnenes', ' foreldre i denne verden, og de setter alltid den rette']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,ektemennene,plural,male,descriptive_adjective,"[' nok til å ta en viss risiko, og barna', ' og lyse. De er mer tilbøyelige til', ' og ofte har et yrke som krever minst ti', ' og kraftfulle, og de har lite hår.\n', ' og sterke, og de tar av for støyt']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektemennene,plural,male,descriptive_adjective,"[' djerve og brutale banditter. Den', ' «bulldogger som holder kvinnene sine hardt', ' dyktige og handlekraftige og at de ofte var', ' «slaktere».\nDen franske kong Henri', ' de mest sjalu i verden, vil alle finne']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektemennene,plural,male,descriptive_adjective,"[' i mindretall.\nMari Boine Persen', ' i stand til å forstå henne bedre. Hun og ektem', ' borte for å hente dem, og seiv om disse kon', ' også et sentralt poeng for både Ishiguro', ' det påfallende at de ikke kan bli så']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,herrene,plural,male,descriptive_adjective,"[' velvillige og åpne når det gjelder personlige bet', ' populære i USA — og i verden for ovrig', ' elegante av alle fugler. Og særlig gjelder dette', ' verdifulle av alle dyrene i verden. De har et verdifull', ' fremtredende i denne delen av boken.\npå']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,herrene,plural,male,descriptive_adjective,"[' fiender man kan ha: De som ønsker', ' og ikke de beste. De kan være snille og', ' og mest velkledde. Det skyldes ikke bare kvinn', '! Og de som arbeider på et av de største', '.\nherrene er best.\ni kveld herrene er']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,herrene,plural,male,descriptive_adjective,"[' og kraftige, skjegg og mustasjer, h', ' og uhandterlege. Då kan det vere', ' nok til å bære dem,» sa jeg. «Du', ' og vakre. Herrene har mørkere røtter', ' forretningsmenn og det faktum at de ofte eier en']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,herrene,plural,male,descriptive_adjective,"[' The Big Five (De fem store), er', ' svært gjestfrie og generøse mennesker.\nFor det andre', ' ""herrene ved hoffet.""\nog til', "" 'The Paddocks' og den årlige reg"", ' et politisk parti med konservative og liberale sympat']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,herrene,plural,male,descriptive_adjective,"[' ikke de samme.\nmedlemmer av Lions eller', ' så lite interessert i det arbeid som utføres, enten', ' fra venstre Leif Wahl. Bak ham står hans', ' det noe spesielt han ønsker, han er så spent.\n', ' like, fordi om de har fått sine embet']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,ektefellene,plural,male,descriptive_adjective,"[' typiske. Men hvis forholdet mellom far og sønn er', ' sentrale personene i barnemorens liv, og at de', ' inngående analys en kan foreta i forbindelse med skilsmisse', ' stabile forholdene som finnes. Dette bekreftes gjennom', ' brukte til å skape identitet og mening i samlivet']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,ektefellene,plural,male,descriptive_adjective,"[' venninnene på denne jord — de har til og', ' garantister for trygghet og stabilitet. Dette gjelder uavhengig', ' eller mest hensiktsmessige: «Disse (ektefeller', ' kameratene. I et godt forhold må begge ektef', ' venner som tenkes kan, og de har det morsomt sammen,']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,ektefellene,plural,male,descriptive_adjective,"[' når det også er små barn. Man regner med ca.', ' for at de skal kunne forsørge seg seiv', ' på grunn av de høye leveomkostningene.\n', ' nok til å drive forretning. Om en tenker på', ' i utstrekning. For eksempel er det vanlig at']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektefellene,plural,male,descriptive_adjective,"[' uerfarne ryttere. Ved å holde disse', ' to atskilte individer, og derfor bør anerkjennes', ' et unisont «ja» fra den andre ektef', ' mannens eller konas nærmeste pårørende, skal begge', ' «pederasten» i den antikke verden,']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektefellene,plural,male,descriptive_adjective,"[' enige om dette (ekteskapsloven § 32)', ' enige oa dette. Når det gjelder separasjon og', ' i live, jfr. el.\nsom den gjenlev', ' pensjonister, bør de seiv ha eiendomsretten, jfr.', ' ansvarlig med en halvdel hver for de forpliktelser som på']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,kvinnen,singular,female,descriptive_verb,"[' snakke om mens hun spiser, er hennes egne erfaringer', ' få en klem av deg, vil du få følelsen av', ' sitte eller stå, for den liker ikke å ha', ' bære med seg når hun arbeider. Hvis beltet', ' vise seg frem med sin kropp, og med hva']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,kvinnen,singular,female,descriptive_verb,"[' beskytte seg mot disse uhellene, men også disse', ' oppføre seg. Hun har ikke råd til å opp', ' få det som man vil, og hva som skal til.', ' forholde seg til menn, kan lett føre til forarg', ' forholde seg til sine følelser i en situasjon der mannen']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,kvinnen,singular,female,descriptive_verb,"['.\nrealistisk framstilling.\nkan det virke som', ' en «sponsor» av barnet og som', ' et supplement til, og en del av, familien, slik mannen', ' et objekt for mannen? Det kan se ut som', ' familiens «forsørger». Mannens rolle er']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,kvinnen,singular,female,descriptive_verb,"[' å gi små hint om at hun ikke har tenkt', ' å dekke til småsår på kroppen til datteren sin', ' den første delen, mens mannen gjør det litt bedre', ' å ta i mot. Og hun har en utrolig', ' å være nær det å være mor, også om det']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,kvinnen,singular,female,descriptive_verb,"[' gå frem for å kunne bli mor, og hva man', ' oppføre seg før man gifter seg. Det er', ' forføre, og ikke bare hvilke deler av kroppen', ' innrette seg for og ta vare på avkommet', ' trikse med kroppen sin for å få større']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barnet,singular,male,descriptive_verb,"[' ri. De ønsker et sted hvor de kan ri', ' høre og å synge. For dem blir det et', ' hjelpe til med å lage mat, sy eller reparere', ' snakke om noe annet enn været? Å, hvor', ' høre om. Etterpå velger dere et spørsmål eller problem,']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barnet,singular,male,descriptive_verb,"[' være oppmerksom og å vise omsorg for andre i grupp', ' behandle dette fryktelige «som kan gå gjennom vegger', ' forholde seg til ham. Jeg ser at barnet kan bruke', ' omgås og behandle det for at det skal vokse', ' gå frem for å finne ut av problemene seiv.']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
